Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hey Tiffany, how you doing today?",T,UAIr_NlZbak_1,1.0,1.0,1.0,1.0,0.0,2.0
I'm all right.,P,UAIr_NlZbak_2,,,,,,
You all right? I understand you've been having some recent difficulties.,T,UAIr_NlZbak_3,1.0,0.0,0.0,1.0,0.0,2.0
The thing with the cops?,P,UAIr_NlZbak_4,,,,,,
The involvement with the police.,T,UAIr_NlZbak_5,0.0,0.0,0.0,0.0,0.0,2.0
"It was so blown out of proportion. Stupid neighbors were having a party, I'm trying to get sleep. It's like, you know, 10:00, 11:00, I'm trying to wind down, they're having a party. I go over there, yell at the door, yell through the door, yelled, 'I'm trying to get sleep, bring it down some.' No response. So, I let myself in, with a little force I let myself in. They're all, I just confront whoever's there, who's having this party. Everybody's just, like, everybody's ignoring me. So I just go over, take the stereo, open the window, throw it out the window. Then there may have been people walking by, this woman swears she was walking by, says I almost hit her. But to me, and then she called the cops.",P,UAIr_NlZbak_6,,,,,,
So what story were you on?,T,UAIr_NlZbak_7,1.0,0.0,0.0,1.0,0.0,2.0
Maybe third floor.,P,UAIr_NlZbak_8,,,,,,
Third floor. So you threw the stereo out the window and it landed on the ground.,T,UAIr_NlZbak_9,1.0,0.0,0.0,1.0,0.0,2.0
"It did not, it was nowhere near that woman. She was way across the street, but she says I almost hit her, so whatever.",P,UAIr_NlZbak_10,,,,,,
So she called the...,T,UAIr_NlZbak_11,1.0,0.0,0.0,1.0,0.0,2.0
"She called the police, said I was out of control, and then the people from the party had the nerve to go down when the cops got there and they agreed with her. They said I broke in, but I just came in. But anyway, and they said I threw the stereo out, and then the police are threatening to put me in jail and they're threatening to press charges and it was just ugly, but it's blown out of proportion.",P,UAIr_NlZbak_12,,,,,,
You feel it's blown out of proportion.,T,UAIr_NlZbak_13,0.0,0.0,0.0,0.0,0.0,2.0
Yes.,P,UAIr_NlZbak_14,,,,,,
Has anything like this happened before?,T,UAIr_NlZbak_15,0.0,0.0,0.0,0.0,0.0,2.0
"Um, not with the police or anything, but...",P,UAIr_NlZbak_16,,,,,,
How about anything where you found your anger kind of strong?,T,UAIr_NlZbak_17,1.0,0.0,0.0,1.0,0.0,2.0
"Well, maybe. Um, there was the time, it was my daughter, she's 16 years old. You know how teenagers are, they don't listen. She wasn't listening. She has a smartphone, brand new smartphone she got for Christmas, you know, out of my money, from my pocket. Brand new smartphone, got it for Christmas. I'm up here, 'Hello, it's time for your homework. Did you do your homework?' She's just gabbing on the phone, not listening. I took the phone, threw it out the window. Broke, shattered. But...",P,UAIr_NlZbak_18,,,,,,
And how long ago was this with the phone?,T,UAIr_NlZbak_19,1.0,0.0,0.0,1.0,0.0,2.0
