Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"All right, so I'm going to be asking you some questions about your social situation and what you do in your leisure time.",T,_HIotEzcUEU_3,0.0,0.0,0.0,0.0,0.0,2.0
Okay.,P,_HIotEzcUEU_4,,,,,,
How do you currently spend your day?,T,_HIotEzcUEU_5,1.0,1.0,0.0,1.0,0.0,2.0
"Um, well, right now, I guess I go to work in the morning and then I come home at about 4:30 and take care of the kids, get them from after-care, and then we'll have dinner, help them with their homework, and then me and my husband will watch a TV show or something and go to bed.",P,_HIotEzcUEU_6,,,,,,
That's a fairly typical day for you? Okay. What do you do for fun?,T,_HIotEzcUEU_7,0.0,0.0,0.0,0.0,0.0,2.0
"Um, well, lately not a lot. I used to love reading, going to the movies, making jewelry, but not in a while.",P,_HIotEzcUEU_8,,,,,,
Why don't you think you enjoy those things now as much as you did?,T,_HIotEzcUEU_9,1.0,1.0,0.0,1.0,1.0,2.0
"I don't have as much energy as I used to. I come home from work and I'm drained. Dealing with that situation, then the kids and homework can be a nightmare. I've been kind of down on myself lately because I just want to go to bed. I feel like maybe I'm not as good of a mom or wife as I used to be.",P,_HIotEzcUEU_10,,,,,,
Do you think that this change in your mood is related to the problems at work? Do you feel like it's all tied together?,T,_HIotEzcUEU_11,0.0,0.0,0.0,0.0,0.0,2.0
"Um, probably. Yeah. I don't know.",P,_HIotEzcUEU_12,,,,,,
Do you know which came first? The lack of energy or the difficulty at work?,T,_HIotEzcUEU_13,1.0,1.0,0.0,1.0,0.0,2.0
"I'd have to think about that. It was after things started getting really bad at work. I'm just drained. If I just go to sleep, I don't have to think about it.",P,_HIotEzcUEU_14,,,,,,
"Okay. Who are the most important people in your life? I'm going to guess your husband and kids are included. Outside of them, who are the most important people?",T,_HIotEzcUEU_15,0.0,0.0,0.0,0.0,0.0,2.0
"My sisters, my dad, my mom, and my best friend, although I haven't talked to her in about six months.",P,_HIotEzcUEU_16,,,,,,
"When you have difficulties or problems, do you feel like you could talk to these people?",T,_HIotEzcUEU_17,1.0,1.0,0.0,1.0,0.0,2.0
Yeah.,P,_HIotEzcUEU_18,,,,,,
"Okay. Switching gears, let's talk about spirituality. Can you describe any spiritual beliefs you have?",T,_HIotEzcUEU_19,0.0,0.0,0.0,0.0,0.0,2.0
"Well, I believe in God. I pray. I think God takes care of me. I was praying the morning before I decided to call the agency because I was feeling like such a bad mom.",P,_HIotEzcUEU_20,,,,,,
Are you affiliated with any religious institution?,T,_HIotEzcUEU_21,1.0,1.0,0.0,1.0,0.0,2.0
"I was raised Roman Catholic, but I haven't been to church in a couple of years.",P,_HIotEzcUEU_22,,,,,,
"Can you describe how socio-cultural influences, like your values and culture, have affected your life?",T,_HIotEzcUEU_23,0.0,0.0,0.0,0.0,0.0,2.0
"What I learned in Sunday school helped me to be a better person. My parents and Girl Scouts taught me about giving back to the community, and I've tried to pass that on to my kids.",P,_HIotEzcUEU_24,,,,,,
Do you identify with any particular ethnicity?,T,_HIotEzcUEU_25,1.0,1.0,0.0,1.0,0.0,2.0
Italian-American.,P,_HIotEzcUEU_26,,,,,,
Italian-American. Has that influenced your life in any way?,T,_HIotEzcUEU_27,0.0,0.0,0.0,0.0,0.0,2.0
"Yeah, I take pride in my culture, maybe not so much growing up, but now.",P,_HIotEzcUEU_28,,,,,,
Okay. Let's talk about your educational history. What is your highest level of education?,T,_HIotEzcUEU_29,1.0,1.0,0.0,1.0,0.0,2.0
One year of graduate school. I dropped out when we got engaged. My degree is in history.,P,_HIotEzcUEU_30,,,,,,
Anything else in terms of special training? Did you enjoy school?,T,_HIotEzcUEU_31,0.0,0.0,0.0,0.0,0.0,2.0
"No, but I enjoyed school very much.",P,_HIotEzcUEU_32,,,,,,
Do you ever envision going back to school?,T,_HIotEzcUEU_33,1.0,1.0,0.0,1.0,0.0,2.0
"Yeah, when the kids are a little older. I get sad about not finishing my graduate degree.",P,_HIotEzcUEU_34,,,,,,
Do you have any military history?,T,_HIotEzcUEU_35,0.0,0.0,0.0,0.0,0.0,2.0
No.,P,_HIotEzcUEU_36,,,,,,
Now for employment history. You work full-time for a bank as a teller. How long have you been there?,T,_HIotEzcUEU_37,1.0,1.0,0.0,1.0,0.0,2.0
For 10 years now. It's not that challenging.,P,_HIotEzcUEU_38,,,,,,
Are you in any danger of losing your job?,T,_HIotEzcUEU_39,0.0,0.0,0.0,0.0,0.0,2.0
"No, but I'm not happy there.",P,_HIotEzcUEU_40,,,,,,
Who was your employer prior to that?,T,_HIotEzcUEU_41,1.0,0.0,0.0,0.0,0.0,1.0
"Another bank for six years. I left because we relocated. Before that, I waitressed in college and graduate school.",P,_HIotEzcUEU_42,,,,,,
What type of work did you enjoy the most?,T,_HIotEzcUEU_43,1.0,0.0,0.0,0.0,0.0,1.0
"None of it, really. I liked it when I was in school best. I don't like work.",P,_HIotEzcUEU_44,,,,,,
So you don't feel satisfied with your work?,T,_HIotEzcUEU_45,1.0,0.0,0.0,1.0,1.0,1.0
"Yeah, but looking for another job seems daunting. I really don't know what I have to offer.",P,_HIotEzcUEU_46,,,,,,
So it seems intimidating right now?,T,_HIotEzcUEU_47,0.0,0.0,0.0,0.0,0.0,1.0
"Yeah, it's all I can do to get to work and get home and take care of the kids.",P,_HIotEzcUEU_48,,,,,,
Let's talk about legal involvement. You mentioned some legal history involving marijuana in college. What happened?,T,_HIotEzcUEU_49,1.0,0.0,0.0,1.0,1.0,1.0
"We were having a loud party and campus security was called. I was found with a bag on me and ended up at the police station. It got expunged and hasn't caused problems, it's just embarrassing.",P,_HIotEzcUEU_50,,,,,,
"All right. As we move toward regular sessions, we will talk about goals. What are your general goals for therapy?",T,_HIotEzcUEU_51,0.0,0.0,0.0,0.0,0.0,0.0
I'd like to get along better with other women and feel better overall. I'd also like to be a better mom. I'm boring and asleep a lot lately.,P,_HIotEzcUEU_52,,,,,,
Can you remember a time when you didn't feel this way?,T,_HIotEzcUEU_53,1.0,0.0,0.0,0.0,0.0,1.0
"Yeah, like last year. At home, it wasn't as hard and I had more energy.",P,_HIotEzcUEU_54,,,,,,
Can you tell me about your strengths?,T,_HIotEzcUEU_55,1.0,0.0,0.0,0.0,0.0,1.0
"Normally I'm a good mom. I love my kids and want them to know it. I'm smart and creative. My sisters think I'm funny, and I'm a good cook.",P,_HIotEzcUEU_56,,,,,,
Do you think you're funny?,T,_HIotEzcUEU_57,1.0,0.0,0.0,1.0,0.0,1.0
"Last year a lot of people were telling me I was. Not now, though.",P,_HIotEzcUEU_58,,,,,,
We'll be starting the regular sessions next week. You mentioned earlier having some suicidal thoughts within the last 30 days. Can you tell me more about that?,T,_HIotEzcUEU_59,1.0,0.0,0.0,1.0,0.0,1.0
"It's more like if I just went to sleep and didn't wake up tomorrow, how bad would that be? I don't have a plan or intent.",P,_HIotEzcUEU_60,,,,,,
So kind of a passive suicidal thinking process. You don't have any intent or plan to harm yourself?,T,_HIotEzcUEU_61,0.0,0.0,0.0,1.0,0.0,1.0
No.,P,_HIotEzcUEU_62,,,,,,
Are you sure? There's a term we use called contract for safety. Can you promise me you're going to be safe?,T,_HIotEzcUEU_63,0.0,0.0,0.0,1.0,0.0,1.0
"Yeah, sure.",P,_HIotEzcUEU_64,,,,,,
What would you do if those thoughts became more pronounced? Tell me what you would do.,T,_HIotEzcUEU_65,0.0,0.0,0.0,1.0,0.0,1.0
"I could call my sister, my husband, or my best friend.",P,_HIotEzcUEU_66,,,,,,
"Family support is a good start. If you feel in danger, call 911 or go to an inpatient facility. Losing your life would be extreme. Does that make sense?",T,_HIotEzcUEU_67,1.0,0.0,0.0,1.0,0.0,1.0
"Yeah, sure.",P,_HIotEzcUEU_68,,,,,,
"Lastly, I want to thank you for coming in today. These intakes are helpful for your treatment later on. We'll start the real sessions next time.",T,_HIotEzcUEU_69,1.0,1.0,0.0,1.0,1.0,1.0
"I want to encourage you. These thoughts are understandable given you might be depressed. As you commit to therapy, I hope these symptoms improve. Do you have any questions?",T,_HIotEzcUEU_70,1.0,1.0,1.0,0.0,0.0,1.0
"No, I don't think so.",P,_HIotEzcUEU_71,,,,,,
"If anything comes up, feel free to call. I look forward to seeing you next week. Thanks, Anne.",T,_HIotEzcUEU_72,1.0,1.0,1.0,0.0,0.0,1.0
Thank you.,P,_HIotEzcUEU_73,,,,,,
