Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Phil, we've been working on this issue of you wanting to feel better about yourself. I mean, you came into therapy saying that that was something that you were really working hard to do, and you've been working on that for a long time.",T,8p7vNzCpu2Q_3,1.0,1.0,1.0,1.0,0.0,2.0
Seems like it's been all my life.,P,8p7vNzCpu2Q_4,,,,,,
"Yeah. And I actually wanted to try an exercise, if you're willing, that would be relevant to that, to see if it's sort of really possible to find peace at that level of really being able to feel good about yourself. Would you be willing to do an exercise with me?",T,8p7vNzCpu2Q_5,1.0,2.0,2.0,1.0,1.0,2.0
"At this point, I'm willing to try just about anything, you know, to enjoy my life. That ever-impending doom, just that cloud... I can't seem to get away from it.",P,8p7vNzCpu2Q_6,,,,,,
"Okay. So what I want you to do is I'm going to say just some phrases about yourself, and I just want you to notice what sort of reaction you have in your head or in your mind as I say these things. Okay? So here's the first one: I have some good qualities.",T,8p7vNzCpu2Q_7,1.0,1.0,2.0,1.0,1.0,2.0
"Yeah, but... I mean, I don't know, I'm always going on the dark side.",P,8p7vNzCpu2Q_8,,,,,,
"Okay. That's good. So all I want you to do is just notice what comes up when I say one of these statements. Okay. So the next one is, I'm a pretty good person.",T,8p7vNzCpu2Q_9,0.0,0.0,1.0,1.0,0.0,2.0
"I think... this is hard. I mean, a good person, but I have too many problems.",P,8p7vNzCpu2Q_10,,,,,,
Okay. Good. So next one: I'm a perfect person.,T,8p7vNzCpu2Q_11,1.0,1.0,1.0,1.0,0.0,2.0
"Yeah, right.",P,8p7vNzCpu2Q_12,,,,,,
"Yeah, right. Okay. So there we went towards sort of the positive side, and you've been sort of working to have those more positive evaluations of yourself for a long time. Let's go the other way. I have some flaws.",T,8p7vNzCpu2Q_13,0.0,0.0,1.0,1.0,0.0,2.0
Doesn't everybody?,P,8p7vNzCpu2Q_14,,,,,,
There are a lot of problems with me.,T,8p7vNzCpu2Q_15,1.0,1.0,1.0,1.0,0.0,2.0
But I'm genuine.,P,8p7vNzCpu2Q_16,,,,,,
"And how about this one: I am completely, utterly worthless.",T,8p7vNzCpu2Q_17,1.0,1.0,1.0,1.0,0.0,2.0
But I have a good heart.,P,8p7vNzCpu2Q_18,,,,,,
"So I just want you to... do you notice what happened there? Like what happened was as we went to one end or the other, either really positive or really negative sort of statements, it pulled for the opposite. It's like as we got more and more positive, immediately the next thing that came up was a negative thing. And as I had you think about things that were more negative, immediately the reaction was something more positive.",T,8p7vNzCpu2Q_19,1.0,1.0,1.0,1.0,0.0,2.0
"I feel like a hamster in a cage. I mean, I start to move forward and then all of a sudden, I hit a barrier, I hit a wall, and I can't go past that.",P,8p7vNzCpu2Q_23,,,,,,
So let me have you sort of repeat that comment again: I hit a wall. And just slow down and let me have you see if you can repeat that again.,T,8p7vNzCpu2Q_24,1.0,1.0,1.0,1.0,0.0,2.0
I go forward and I hit a wall.,P,8p7vNzCpu2Q_25,,,,,,
"Okay. And as you do that, I'd just like you to take a moment and look sort of inward at your body and notice what sensations do you notice showing up there?",T,8p7vNzCpu2Q_26,1.0,1.0,1.0,1.0,0.0,2.0
Fear.,P,8p7vNzCpu2Q_27,,,,,,
I want you to maybe even close your eyes for a second and just bring your attention down and into your body. What do you notice there? Just directly sort of observe it.,T,8p7vNzCpu2Q_28,1.0,1.0,1.0,1.0,0.0,2.0
Just a fear... frozen. I don't have the energy. Crippled.,P,8p7vNzCpu2Q_29,,,,,,
"So feeling frozen and like you don't have the energy. Right. And as you do this, can you also notice that there's a you there that's noticing this sense of feeling frozen? It's not the same as this sense, but just notice that there's a you that's sort of behind your eyes and noticing this experience.",T,8p7vNzCpu2Q_30,1.0,1.0,1.0,1.0,0.0,2.0
"Yeah, I'm just there observing and then I guess making judgment on myself.",P,8p7vNzCpu2Q_31,,,,,,
Okay. And let me ask you for a second to just see if you can notice what thoughts show up when you're thinking about this topic of feeling like a rat on the wheel.,T,8p7vNzCpu2Q_32,1.0,1.0,1.0,1.0,0.0,2.0
"I don't know, there's no nowhere to go. Why even bother? It's always been the same and there's no way of changing it. I only know the one pattern.",P,8p7vNzCpu2Q_33,,,,,,
"Okay. And can you notice, even just for a brief glimpse, that there's a you there that's having these thoughts? That's not the same as these thoughts?",T,8p7vNzCpu2Q_34,1.0,1.0,1.0,1.0,0.0,2.0
Yeah. It's just an old pattern.,P,8p7vNzCpu2Q_35,,,,,,
"And that thought, that it's just a pattern, can you sort of move that out in front of you? And then notice that there's a you there that's having that thought that it's an old pattern. That you're in control. I'm the one choosing to make those patterns. And that thought, I'm the one choosing to make this pattern, can you notice that there's a you there that's having that thought? I don't want you to do anything with the thought, just simply let it be there and notice it as if almost as if it were like an object floating by.",T,8p7vNzCpu2Q_36,1.0,1.0,1.0,1.0,0.0,2.0
"It's... I mean, I'm not even aware that I do these things and I'm not even consciously aware of it.",P,8p7vNzCpu2Q_39,,,,,,
Okay. And that's a thought too.,T,8p7vNzCpu2Q_40,0.0,0.0,0.0,1.0,0.0,2.0
"So I want you to imagine that this is like a chessboard that stretches in all directions. On this chessboard are various pieces, you have the black pieces and you have the white pieces. And all the pieces on this board are your various experiences: your thoughts, your feelings, your memories. They go to war. You've been kind of going to war with these pieces for quite a while now. You have these white pieces that you really like, which are the thoughts that you're a good person, and these black pieces that are like questioning yourself or doubting yourself. I want to propose that in this metaphor, you're not the pieces at all, but you're more like the board, the context where this war takes place.",T,8p7vNzCpu2Q_42,1.0,1.0,1.0,2.0,1.0,2.0
"But each piece on that board is Phil. I mean, the good, the bad, and the ugly. They all blend in.",P,8p7vNzCpu2Q_43,,,,,,
"Yeah, but, you know, you can't see it that way. What we need to do is you need to be able to see it a different way, that you're not those pieces, that you're actually the board. You need to see this differently.",T,8p7vNzCpu2Q_44,-1.0,-1.0,-2.0,1.0,0.0,1.0
"I understand what you're saying, but...",P,8p7vNzCpu2Q_45,,,,,,
