Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
Each of the programs had I spent one day and none of them worked and it was so it was so frustrating because I took so much time out of my work to go and I still couldn't find an appropriate placement for her.,P,HQWorEVFjUo_1,,,,,,
My advice would be for you or your daughter to at least spend a week at the program. Again she needs to get the feel...,T,HQWorEVFjUo_2,1.0,0.0,-2.0,-1.0,-1.0,1.0
"No, we can't do that. I there's no way I can take her back I couldn't drag her back there. Either any of those programs.",P,HQWorEVFjUo_3,,,,,,
So what are you looking for then?,T,HQWorEVFjUo_4,0.0,0.0,0.0,0.0,0.0,1.0
I need your help to find a a program that fits her.,P,HQWorEVFjUo_5,,,,,,
If I give you three more programs will that work?,T,HQWorEVFjUo_6,0.0,0.0,1.0,0.0,0.0,1.0
But but what if they don't work? How about if I-,P,HQWorEVFjUo_7,,,,,,
You need to give it a chance. You need to go and visit again to at least one out of your busy-,T,HQWorEVFjUo_8,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0
I actually came across a program which is perfect for her and I'd really would like for you to help me see if this could work. Um and I I'd rather for you to try to do that instead of me shopping around for other programs because so far the ones that have been offered me have not worked.,P,HQWorEVFjUo_9,,,,,,
"So the program that you're interested, you want me to go with you or you want me to what do you want me to do?",T,HQWorEVFjUo_10,0.0,0.0,0.0,0.0,0.0,1.0
I want you to I want you to see if um if if I could choose that program instead of one of the others that you have offered.,P,HQWorEVFjUo_11,,,,,,
Okay well looking at my schedule it probably won't be until maybe two weeks. My schedule is pretty much tied up.,T,HQWorEVFjUo_12,-1.0,-1.0,-1.0,0.0,0.0,0.0
The case just got transferred to me so I'm not very familiar with your situation.,T,HQWorEVFjUo_13,1.0,0.0,0.0,1.0,0.0,1.0
"Right, I um well my daughter's 17 years old. She um she's actually very high functioning thankfully and you know I went to three of these programs and none of them worked.",P,HQWorEVFjUo_14,,,,,,
So you're look- you're looking for a day program. Right. Uh and something that really is good for your daughter.,T,HQWorEVFjUo_15,1.0,1.0,1.0,1.0,0.0,1.0
"Right, right. And I mean I was looking for a a program that would stimulate her, you know, that would um that she'd really enjoy going to but um I mean they were either like babysitting programs or they were just um the participants were all at like different um developmental levels so that she couldn't really she couldn't make friends. Um they were they were not not good for her.",P,HQWorEVFjUo_16,,,,,,
You while you were there it was difficult your daughter didn't really kind of fit in or connect with anybody while you were visiting.,T,HQWorEVFjUo_17,1.0,1.0,1.0,2.0,1.0,2.0
"No, no she did not. She um she just there just wasn't that that sense of like um that commonality you know just there was no um no basis for like friendships. There were there were some um young young people there who were like screaming yelling and um who were talking to themselves um and she didn't know how to engage.",P,HQWorEVFjUo_18,,,,,,
And so so just there wasn't when when you visited they didn't sort of the program didn't help you to connect or help your daughter to connect to anything that was going on that you were just sort of a viewing it.,T,HQWorEVFjUo_19,1.0,1.0,1.0,2.0,1.0,2.0
Right and well I mean I observed for a whole day each of these programs which was which took a lot of time. Yeah yeah I mean like you know I work full time and I don't it was very difficult to schedule time to go to these places and once I did it was just so disappointing.,P,HQWorEVFjUo_20,,,,,,
