Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Okay, hard part's over. So the good news is no cavities.",T,f8QSA_5PEFM_1,1.0,1.0,1.0,0.0,0.0,2.0
Oh great.,P,f8QSA_5PEFM_2,,,,,,
"Yes, always happy to hear that. I do have some concerns though because I'm seeing some irritation in your mouth, in the palate, that's called nicotinic stomatitis.",T,f8QSA_5PEFM_3,1.0,1.0,1.0,1.0,0.0,2.0
"Well, that sounds bad.",P,f8QSA_5PEFM_4,,,,,,
"Yeah, it is. It's some damage to the roof of your mouth that happens from tobacco smoking. And so I'm wondering if you can tell me a little bit how tobacco fits in your life right now.",T,f8QSA_5PEFM_5,1.0,1.0,1.0,2.0,1.0,2.0
"Tobacco? I mean, I don't smoke cigarettes. I've never smoked cigarettes. I do go out with my friends, um, you know, we go out to bars and, you know, we'll have a few drinks and smoke some of those little cigarillo type things. I mean, I don't even think of them as cigars and they're certainly not cigarettes. Um, and I'll have one or two of those in an evening with, with my friends, but certainly not 20 or 30 of them a day like you would with cigarettes. I mean, that's the only thing that could possibly have anything to do with tobacco.",P,f8QSA_5PEFM_6,,,,,,
"So you've made a decision in your life not to smoke cigarettes. That's something you didn't want to do. It sounds like you're kind of concerned about the health effects of cigarettes, but you have been smoking the little cigarillos at least one or two every time you go out.",T,f8QSA_5PEFM_7,1.0,1.0,1.0,2.0,1.0,2.0
"Right, but that's, that's just like a social thing. That's something that my friends and I do. We, um, we, it's not a habit or something that I have to have. And, you know, we're talking about one or two when we go out for an evening, not packs of them.",P,f8QSA_5PEFM_8,,,,,,
"Yeah, so you're not like those chain smokers. You're not smoking packs and packs a day. The amount you smoke is so minuscule you can't even imagine that it would cause any harm. And yet here it is damaging the roof of your mouth.",T,f8QSA_5PEFM_9,1.0,1.0,1.0,2.0,1.0,2.0
"Well, well, you have a point there. Um, now that you mention it, um, I have started, um, having one or two at work, you know, when we have breaks, because I have a couple of friends at work that smoke. And so every time we have a break, you know, we all go out to the break place outside, um, and so I now I go with them and I have one of these Swisher Sweets. Um, I like the peach flavor the best. They're so cute. Um, but that's really only pretty recently.",P,f8QSA_5PEFM_10,,,,,,
"So smoking's kind of become a big part of your social life now. When you go out you're smoking, and even during breaks at work you're smoking.",T,f8QSA_5PEFM_11,1.0,1.0,1.0,1.0,0.0,2.0
"Well, yeah, yeah, you know, now that you say it like that, it's true. Um, I am smoking on a daily basis.",P,f8QSA_5PEFM_12,,,,,,
"So aside from that social aspect, what are other things you like about it?",T,f8QSA_5PEFM_13,1.0,1.0,1.0,1.0,0.0,2.0
"Well, it's relaxing and it's just nice to be with people. Um, and you know, when, you know, I like to go to Las Vegas. And so when we go to Vegas, it's really fun to go to the cigar bars. It's kind of sophisticated and fun. And so, you know, it's mostly a social thing. Okay. I wouldn't say I was a chain smoker.",P,f8QSA_5PEFM_14,,,,,,
Okay. How about the other side? Have you noticed any not-so-good things about the smoking?,T,f8QSA_5PEFM_15,1.0,1.0,1.0,1.0,0.0,2.0
"Well, I was going to ask you about um, whitening my teeth, because I've noticed that they have more stains on them, um, than a few years ago. And so I imagine that has something to do with the smoking.",P,f8QSA_5PEFM_16,,,,,,
"Yeah, so we're noticing some pretty negative effects in terms of your oral health with the smoking. Are there any other things that you're concerned about?",T,f8QSA_5PEFM_17,1.0,1.0,1.0,1.0,0.0,2.0
"Um, well, there's the expense, you know, what with the economy and all, um, I've had to be careful about my money. And so, um, there is the extra expense of, um, because I'm buying more of them than I used to. So the, the money aspect is also a concern.",P,f8QSA_5PEFM_18,,,,,,
"Mhm. So there's your oral health, there's the financial aspect. And then earlier you brought up some concerns about smoking cigarettes and how that can be harmful for you. Were you aware of the fact that smoking these little cigarillos, the Swisher Sweets, can have some of the same negative health effects?",T,f8QSA_5PEFM_19,1.0,1.0,1.0,1.0,0.0,2.0
"Oh, absolutely not. I mean, I thought of it more as a, a fun thing to do with my friends. Certainly not a smoking habit or anything that would be harmful.",P,f8QSA_5PEFM_20,,,,,,
Mhm. So it's kind of surprising to you that something you've been doing and you've been doing more and more of it is actually pretty bad for you.,T,f8QSA_5PEFM_21,1.0,1.0,1.0,1.0,1.0,2.0
"Oh, yes. I, um, I checked the box on your form when you asked if I used tobacco. I checked no, because I never thought of myself as a smoker.",P,f8QSA_5PEFM_22,,,,,,
"Well, what do you kind of make of that now that you realize that you're actually a tobacco user and that you might actually be causing some pretty serious health effects?",T,f8QSA_5PEFM_23,2.0,2.0,1.0,1.0,1.0,2.0
"I'm really concerned. I mean, I don't want to, um, develop cancer, lung cancer, or any of the awful things that happen from smoking. And you know, really until this conversation, I never really thought of myself as a smoker at all. So I'm very concerned.",P,f8QSA_5PEFM_24,,,,,,
"Well, the good news is in terms of the nicotinic stomatitis, at the point in which you stop smoking, you can actually reverse all the negative effects that occurred. And you might also know that you can stop the progression of any other diseases that had started just by quitting smoking.",T,f8QSA_5PEFM_25,1.0,1.0,2.0,0.0,0.0,2.0
Really?,P,f8QSA_5PEFM_26,,,,,,
Yeah. Is that something you'd be interested in?,T,f8QSA_5PEFM_27,1.0,1.0,1.0,1.0,0.0,2.0
"Oh, I would. I really would, because like I said, I'm a brand new smoker. I didn't know I was a smoker until I came to see you.",P,f8QSA_5PEFM_28,,,,,,
"Mhm. Well, if you think about it on a scale of 1 to 10, where 1 is really don't think you could do it at all and 10 is really confident that you could quit if you tried, where do you think you fall?",T,f8QSA_5PEFM_29,1.0,1.0,1.0,1.0,0.0,2.0
"Oh, I think I'd probably be in 7 or 8. I, I'm, I'm pretty confident that I could stop doing this.",P,f8QSA_5PEFM_30,,,,,,
Okay. What made you choose 7 or 8 as opposed to a 5?,T,f8QSA_5PEFM_31,1.0,1.0,1.0,2.0,1.0,2.0
