Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Today, let's just focus on one or two things that are problems for you. Can you pick something out from the things that you've brought that you can't get rid of but you know you probably won't really use? Now, remember, this is an exercise and the purpose is not to throw things away, but just to learn something about your attachments to them. Okay?",T,DJSTzTdXwWc_1,1.0,1.0,1.0,1.0,0.0,2.0
Okay. How about this purple shirt?,P,DJSTzTdXwWc_2,,,,,,
"Okay, that looks great. Let's try what we call a downward arrow method to look at the way you think about getting rid of this shirt, so we can better understand how attached you are to it.",T,DJSTzTdXwWc_3,1.0,1.0,1.0,0.0,0.0,2.0
That sounds okay to me.,P,DJSTzTdXwWc_4,,,,,,
"So, what comes to mind when you look at the shirt?",T,DJSTzTdXwWc_5,1.0,1.0,1.0,1.0,0.0,2.0
"Well, I got this shirt for Christmas three years ago from my sister, and that was just a really good year. I was still married, and I just remember feeling happy. So now whenever I look at this shirt, I remember there was a time in my life when I felt that way.",P,DJSTzTdXwWc_6,,,,,,
"Okay. So it sounds like you have a strong emotional attachment to the shirt because it brings back good memories. If you were to get rid of the shirt, what thoughts would you have?",T,DJSTzTdXwWc_7,1.0,1.0,1.0,2.0,1.0,2.0
"Well, I'm worried that I wouldn't be able to remember that Christmas and that happy time in my life as well if I didn't have the shirt to remind me. I'm also worried that my sister is going to expect me to have it. She gave it to me for a gift, and if I get rid of a present she gave me, it'll be like I didn't appreciate her gift. She might ask me, 'Where's that purple shirt I gave you?' or 'Why don't you ever wear it?' and I just think she'd be very disappointed in me if I got rid of it.",P,DJSTzTdXwWc_8,,,,,,
I see. So what would be so bad if your sister was disappointed in you because you got rid of the shirt?,T,DJSTzTdXwWc_9,1.0,1.0,1.0,1.0,0.0,2.0
"Well, if she was disappointed, I know that I'd done something to upset her, like I'd betrayed her somehow. And then I'd feel like a bad sister.",P,DJSTzTdXwWc_10,,,,,,
And what would be the worst part of that?,T,DJSTzTdXwWc_11,1.0,1.0,1.0,0.0,0.0,2.0
"Well, if I'm a bad sister, she won't want to talk to me anymore because she won't be able to trust me. We usually talk a few times a week, and if she doesn't want to talk to me anymore, I'll get really lonely.",P,DJSTzTdXwWc_12,,,,,,
Can you tell me more about how that would feel?,T,DJSTzTdXwWc_13,1.0,1.0,1.0,1.0,0.0,2.0
"Well, I'd hate feeling all alone because then I'd feel like I don't have anyone in my life that's there for me. And if she abandoned me, I'd be all alone and depressed.",P,DJSTzTdXwWc_14,,,,,,
"I see. So when you think about throwing away the shirt, a number of horrible things occur to you, right? You won't remember the happy feeling at Christmas when you got the shirt, your sister may abandon you, and you'll be lonely and depressed. Is that right?",T,DJSTzTdXwWc_15,1.0,1.0,1.0,2.0,2.0,2.0
Yes.,P,DJSTzTdXwWc_16,,,,,,
"It's no wonder you can't get rid of it then, is it? I don't think I'd get rid of it either under those circumstances. Let me ask you a few more things. How certain are you that these bad things will happen to you if you get rid of the shirt? Are you 50% sure or 100% sure, or what?",T,DJSTzTdXwWc_17,1.0,1.0,1.0,1.0,0.0,2.0
I think I'm probably 90% sure.,P,DJSTzTdXwWc_18,,,,,,
"I see. And in terms of how badly you'll feel on a scale of say 1 to 10, where 10 is as bad as you can imagine feeling, just how bad would you feel getting rid of the shirt?",T,DJSTzTdXwWc_19,1.0,1.0,1.0,1.0,0.0,2.0
"Too bad to actually do it. I guess it would be a 9 or a 10. There's no way I would do it, though. It's too much.",P,DJSTzTdXwWc_20,,,,,,
"Okay. So if you did get rid of the shirt, how long do you think that bad feeling would last?",T,DJSTzTdXwWc_21,1.0,1.0,1.0,2.0,1.0,2.0
"Oh, probably for a long, long time. My sister is the most important person in my life. If I don't have her, I'd get up in the morning feeling like, 'Now what?'",P,DJSTzTdXwWc_22,,,,,,
"Yeah. So if I'm understanding you correctly, you're saying that you're 90% sure that some really bad things are going to happen to you when you get rid of the shirt. You'll lose some good memories, your sister will abandon you, and you'll end up lonely and depressed. Not only that, but the bad feeling will be as bad as pretty much anything you can imagine and it'll last a long time. Does that kind of sum it up?",T,DJSTzTdXwWc_23,1.0,1.0,1.0,1.0,0.0,2.0
"Yes, that's right.",P,DJSTzTdXwWc_24,,,,,,
So it's clear that this shirt has meaning that goes well beyond just the physical shirt.,T,DJSTzTdXwWc_25,1.0,1.0,1.0,1.0,0.0,2.0
It certainly does. Just like almost everything else I have.,P,DJSTzTdXwWc_26,,,,,,
"Yeah, I see. If we talk about it, do you think the meaning of the shirt will change if we just spend some time talking about this shirt?",T,DJSTzTdXwWc_27,1.0,1.0,1.0,1.0,0.0,2.0
I don't know. I'm certainly willing to talk about it. I don't think I'm willing to get rid of it though.,P,DJSTzTdXwWc_28,,,,,,
"Yeah, okay. Well, let me ask you this. You've mentioned how you think your sister would feel if you got rid of the shirt. Could you also tell me what your sister thinks about your hoarding problem?",T,DJSTzTdXwWc_29,1.0,1.0,1.0,1.0,0.0,2.0
