Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Anne, how you doing today?",T,S7RlcWtlzSI_1,1.0,1.0,1.0,0.0,0.0,2.0
I guess I'm okay. How are you?,P,S7RlcWtlzSI_2,,,,,,
"I'm well, thanks for asking. So you say you're doing okay? What's going on?",T,S7RlcWtlzSI_3,0.0,0.0,0.0,1.0,0.0,2.0
"Um, definitely no better than last week when we talked. I mean, it's been... I had some major binges this week and I don't even, honestly, know why we're bothering to talk about it because I've been down this road before. I should just... I should just like give up and buy some mumu's and, you know, just resign myself to the fact that I'm going to get fat and I'm going to stay fat.",P,S7RlcWtlzSI_4,,,,,,
Tell me about some of the foods that you've been eating that have been kind of leading to this problem for you.,T,S7RlcWtlzSI_5,1.0,1.0,0.0,1.0,1.0,2.0
"Brownies. Brownies, brownies, brownies. And well, that's what got it started, you know, I was great the first half of the week and I was staying away from the sugar, away from the flour. My son stayed home from school, you know, he hurt his head, he wanted to bake brownies. I'm like, well, it's my son, okay, let's bake brownies. So then we ate the whole pan, and we baked two more pans, and then it didn't just stay with brownies, you know. We went out and I had like hamburgers, french fries, um candy, you know, stopped in Wawa on the way out. It's disgusting. I can't... I don't even want to tell you how much because it's just disgusting. And my clothes aren't fitting and it's just really, really sad.",P,S7RlcWtlzSI_6,,,,,,
"You've had a rough week. Yeah. So let's talk about for a second, I'd like to, the... kind of your relationship to this problem. How do you view this problem?",T,S7RlcWtlzSI_7,1.0,1.0,1.0,2.0,1.0,2.0
It's disgusting. It's like... it's slavery. Food owns me.,P,S7RlcWtlzSI_8,,,,,,
So the... so the food is in control of the situation.,T,S7RlcWtlzSI_9,1.0,1.0,1.0,1.0,1.0,2.0
"Sounds ridiculous when you say it like that, but that's what it is.",P,S7RlcWtlzSI_10,,,,,,
"It's in control. All right. So let me... I want to ask you a couple questions about the... the importance and and the confidence of changing. Clearly, um, you have some desire to change, or you wouldn't be here.",T,S7RlcWtlzSI_11,1.0,1.0,1.0,1.0,1.0,2.0
"Oh my God, I would love... yeah.",P,S7RlcWtlzSI_12,,,,,,
"So if you were looking at a scale of 1 to 10, 1 was... it's not important to change, and 10 was... it's extremely important to change. So this is just how important it is for you to... curtail your eating.",T,S7RlcWtlzSI_13,1.0,1.0,1.0,2.0,1.0,2.0
10.,P,S7RlcWtlzSI_14,,,,,,
10. So very important to you.,T,S7RlcWtlzSI_15,1.0,1.0,1.0,2.0,1.0,2.0
Yeah.,P,S7RlcWtlzSI_16,,,,,,
"It's very important. Okay. So what if I asked the same question, except this time... your confidence. So 1 is you're not confident at all you can change, but 10 you're very confident you can change.",T,S7RlcWtlzSI_17,1.0,1.0,1.0,1.0,1.0,2.0
"I could probably change for half a day. I've done it. I mean, sometimes if I'm lucky I'll get a week, but overall...",P,S7RlcWtlzSI_18,,,,,,
Overall.,T,S7RlcWtlzSI_19,1.0,1.0,1.0,1.0,1.0,2.0
"It's impossible. Like, you want a number? It's 0.",P,S7RlcWtlzSI_20,,,,,,
So it's below the... below the scale of 1 to 10. It's... so you have no... no confidence at all.,T,S7RlcWtlzSI_21,1.0,1.0,1.0,1.0,1.0,2.0
"I've... I've tried it. I know. I mean, it's like beating my head against a wall.",P,S7RlcWtlzSI_22,,,,,,
"So... so on one hand you'd like to... you'd like to stop the eating, it's important to you, but on the other hand you don't believe you can do it.",T,S7RlcWtlzSI_23,1.0,1.0,1.0,2.0,1.0,2.0
I can't do it.,P,S7RlcWtlzSI_24,,,,,,
You can't do it.,T,S7RlcWtlzSI_25,1.0,1.0,1.0,2.0,1.0,2.0
I can't.,P,S7RlcWtlzSI_26,,,,,,
"It can't be done. Have there been any other changes you've been able to make, say, in the last few years that have been positive?",T,S7RlcWtlzSI_27,1.0,1.0,1.0,2.0,1.0,2.0
Um... I stopped biting my nails.,P,S7RlcWtlzSI_28,,,,,,
So you've had some small success in terms of making changes.,T,S7RlcWtlzSI_29,1.0,1.0,1.0,2.0,1.0,2.0
Yeah.,P,S7RlcWtlzSI_30,,,,,,
"What do you think makes the... this... well, I'll just refer to it as the food problem, so much more powerful? So much more difficult to tackle?",T,S7RlcWtlzSI_31,1.0,1.0,1.0,2.0,1.0,2.0
"I wish I knew. I mean, there's so many things, it's... it's everywhere.",P,S7RlcWtlzSI_32,,,,,,
The food is everywhere.,T,S7RlcWtlzSI_33,1.0,1.0,1.0,2.0,1.0,2.0
Food is everywhere. And... I mean...,P,S7RlcWtlzSI_34,,,,,,
You mentioned before that brownies were the culprit for this last week.,T,S7RlcWtlzSI_35,1.0,1.0,1.0,1.0,1.0,2.0
"Brownies, Hershey bars, Hershey kisses, um... yeah, chocolate.",P,S7RlcWtlzSI_36,,,,,,
You enjoy chocolate.,T,S7RlcWtlzSI_37,1.0,1.0,1.0,1.0,0.0,2.0
Yeah.,P,S7RlcWtlzSI_38,,,,,,
Okay. How about... other foods that could be contributing to the problem that maybe you don't enjoy as much as chocolate?,T,S7RlcWtlzSI_39,0.0,0.0,1.0,1.0,0.0,2.0
"Oh, potato chips, um... french fries, um... Mexican food, um... what else? Cheese. Definitely.",P,S7RlcWtlzSI_40,,,,,,
Any other types of candies?,T,S7RlcWtlzSI_41,1.0,1.0,1.0,1.0,0.0,2.0
"Start naming them. Skittles, um... Cherry Starburst, um... basically any candy.",P,S7RlcWtlzSI_42,,,,,,
Pretty much any candy.,T,S7RlcWtlzSI_43,1.0,1.0,0.0,2.0,0.0,2.0
Yeah.,P,S7RlcWtlzSI_44,,,,,,
"So of... of the candies, I want to focus just on the candies and not the other foods just for now.",T,S7RlcWtlzSI_45,1.0,0.0,1.0,1.0,0.0,2.0
Okay.,P,S7RlcWtlzSI_46,,,,,,
"The thought of... like if I introduce the idea of stopping eating chocolate, how would you react to that?",T,S7RlcWtlzSI_47,1.0,0.0,1.0,1.0,0.0,2.0
Not gonna happen.,P,S7RlcWtlzSI_48,,,,,,
That's not gonna happen. All right.,T,S7RlcWtlzSI_49,1.0,0.0,1.0,1.0,0.0,2.0
I would love for it to happen.,P,S7RlcWtlzSI_50,,,,,,
Right.,T,S7RlcWtlzSI_51,1.0,1.0,1.0,1.0,0.0,2.0
"I can just tell you, I don't even want to pretend.",P,S7RlcWtlzSI_52,,,,,,
So you know that for certain. How about the... let's... let's go for example with the Skittles. What if I introduced the idea of... stopping the consumption of Skittles?,T,S7RlcWtlzSI_53,1.0,0.0,1.0,1.0,0.0,2.0
Just that one candy? Yeah. Why bother? But... like can I not eat Skittles? Is that what you're saying?,P,S7RlcWtlzSI_54,,,,,,
"Well, you... it's up to you whether you eat them or not. But if I introduced that idea of stopping the consumption of Skittles, how would you react to that?",T,S7RlcWtlzSI_55,1.0,1.0,1.0,1.0,0.0,2.0
"Um, I don't really understand why.",P,S7RlcWtlzSI_56,,,,,,
