Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Thanks for coming in today, Sky. Why don't you tell me a bit about what's brought you in here today?",T,w5tsDZtXBlE_1,1.0,1.0,1.0,1.0,0.0,2.0
"Uh, well, really like dad just thought I should come in. Um, he took me to the doctor a while ago and the doctor said that maybe I should come talk to someone.",P,w5tsDZtXBlE_2,,,,,,
Have you ever been to like a counselor or school counselor or psychologist before?,T,w5tsDZtXBlE_3,0.0,0.0,0.0,0.0,0.0,1.0
No.,P,w5tsDZtXBlE_4,,,,,,
"So this seems a bit crazy, doesn't it? Sitting here talking to some stranger who's going to ask you questions about about yourself.",T,w5tsDZtXBlE_5,0.0,0.0,0.0,0.0,0.0,1.0
Yeah.,P,w5tsDZtXBlE_6,,,,,,
How do you feel about that?,T,w5tsDZtXBlE_7,1.0,1.0,1.0,0.0,0.0,2.0
"Yeah, okay.",P,w5tsDZtXBlE_8,,,,,,
Okay. Yeah. Because today I just want to get to know you a little bit and understand a little bit more about you know your life and what are some of the issues that have come up. So why do you think your your dad wanted you to come in?,T,w5tsDZtXBlE_9,0.0,0.0,0.0,0.0,0.0,1.0
"Oh, like he just thinks that I get really angry at home and stuff all the time. I don't know, like whatever I don't really whatever.",P,w5tsDZtXBlE_10,,,,,,
Do you think you get angry? Do you?,T,w5tsDZtXBlE_11,1.0,1.0,1.0,1.0,1.0,2.0
"Uh, not really. I just they don't let me do stuff, so...",P,w5tsDZtXBlE_12,,,,,,
Yeah. You feel like they're a bit controlling.,T,w5tsDZtXBlE_13,0.0,0.0,0.0,0.0,0.0,1.0
Yeah.,P,w5tsDZtXBlE_14,,,,,,
Are they?,T,w5tsDZtXBlE_15,1.0,1.0,1.0,1.0,1.0,2.0
"Yeah, definitely.",P,w5tsDZtXBlE_16,,,,,,
Yeah. What kinds of stuff would you like to be doing that they...,T,w5tsDZtXBlE_17,0.0,0.0,0.0,0.0,0.0,1.0
Just normal stuff. Just normal like all my friends can do stuff. I can't do stuff. It's just like whatever whatever.,P,w5tsDZtXBlE_18,,,,,,
What kind of stuff are your friends doing?,T,w5tsDZtXBlE_19,1.0,1.0,1.0,1.0,1.0,2.0
"Just I don't know like they can just go and like my friend Kylie, she can go and hang out with her boyfriend all the time. And like I just it's not like I want to have a boyfriend, it's just like you know like just want to be able to go out and stuff. Just you know stuff like that.",P,w5tsDZtXBlE_20,,,,,,
Yeah. So can I ask you a little bit about your friends and who who would you say is your best friend? Who would you say knows you best?,T,w5tsDZtXBlE_21,0.0,0.0,0.0,0.0,0.0,1.0
"Um, I don't know 'cause I had a fight the other day with Kylie, so she was my best friend but then we just we just had a fight so...",P,w5tsDZtXBlE_22,,,,,,
What was the fight about?,T,w5tsDZtXBlE_23,1.0,1.0,1.0,1.0,1.0,2.0
"Uh, it's just really she's just been she's just been an idiot like she she had a fight she broke up with her boyfriend and then like 'cause I'm friends with them both and I was just trying to still be friends with them both and I think I don't know maybe she got jealous or something.",P,w5tsDZtXBlE_24,,,,,,
It sounds like you were a bit caught in the middle in that situation.,T,w5tsDZtXBlE_25,0.0,0.0,0.0,0.0,0.0,1.0
Yeah.,P,w5tsDZtXBlE_26,,,,,,
Yeah. So who else do you hang out with? Who do you...,T,w5tsDZtXBlE_27,1.0,1.0,1.0,1.0,1.0,2.0
Like it's really hard 'cause I see them at school but then 'cause they all do stuff with each other outside of school and it's like I don't really get to do that.,P,w5tsDZtXBlE_28,,,,,,
What do you do on the weekends? What do you usually get up to?,T,w5tsDZtXBlE_29,0.0,0.0,0.0,0.0,0.0,1.0
Well I have to do these chores I have to do chores. It sucks.,P,w5tsDZtXBlE_30,,,,,,
What kinds of chores are you doing at home?,T,w5tsDZtXBlE_31,1.0,1.0,1.0,1.0,1.0,2.0
"Oh, like mom likes me to take out sometimes take out the garbage, wash the dishes, clean my room and just heaps of stuff like no one else has to do stuff like that it's not fair.",P,w5tsDZtXBlE_32,,,,,,
So you see your friends aren't getting all those chores and your parents are coming down hard on you and making you do all that kind of stuff. Do you feel that's really unfair?,T,w5tsDZtXBlE_33,0.0,0.0,0.0,0.0,0.0,1.0
Yeah. Don't you think that's unfair?,P,w5tsDZtXBlE_34,,,,,,
"Yeah, I can see how you might feel it's pretty unfair. What would you like to be doing on the weekends?",T,w5tsDZtXBlE_35,1.0,1.0,1.0,1.0,1.0,2.0
"Hanging out. Maybe go to the movies, go shopping. Yeah, hanging out. Maybe sometimes have like have friends stay over. I'm not allowed to have friends stay over.",P,w5tsDZtXBlE_36,,,,,,
You're not?,T,w5tsDZtXBlE_37,0.0,0.0,0.0,0.0,0.0,1.0
"No. 'Cause I don't know, mom just I don't know mom and dad just think that if we all hang out together we're just going to like get into trouble and 'cause like they just don't understand what it's like to be young anymore and 'cause and then then they just think that all young people when they get together they're just going to like drink and do stupid things and we just want to hang out.",P,w5tsDZtXBlE_38,,,,,,
Yeah. So you feel like they don't really understand what it is you want to be doing.,T,w5tsDZtXBlE_39,1.0,1.0,1.0,1.0,1.0,2.0
No. They yeah they don't get it.,P,w5tsDZtXBlE_40,,,,,,
Yeah. So tell me a bit about your parents. Like what's what's your mom like? What's she...,T,w5tsDZtXBlE_41,1.0,1.0,1.0,1.0,0.0,2.0
"Uh, like it's really weird 'cause mom and dad are really old.",P,w5tsDZtXBlE_42,,,,,,
"Are they? How old are we talking? I'm I'm pretty old, so how old are we talking?",T,w5tsDZtXBlE_43,0.0,0.0,0.0,0.0,0.0,2.0
"You're not old. No, they're like 70 and stuff.",P,w5tsDZtXBlE_44,,,,,,
"Okay, so they're really old. Yes. So old. I thought you were going to say 35 or something and I was going to feel really really old.",T,w5tsDZtXBlE_45,1.0,1.0,0.0,1.0,0.0,2.0
Well that's kind of old.,P,w5tsDZtXBlE_46,,,,,,
"Yeah, I'm not quite there yet. But the no that's old, hey.",T,w5tsDZtXBlE_47,1.0,1.0,0.0,1.0,0.0,2.0
"Yeah, they're old.",P,w5tsDZtXBlE_48,,,,,,
They are quite a bit older than you. Yeah. And I wouldn't imagine a lot of your friends would have parents that are quite that old.,T,w5tsDZtXBlE_49,1.0,1.0,0.0,1.0,0.0,2.0
"No, like maybe like I don't know 40 or something.",P,w5tsDZtXBlE_50,,,,,,
"Okay. Yeah. So you feel like your experience is a bit different, being at home's a bit different.",T,w5tsDZtXBlE_51,1.0,1.0,0.0,1.0,0.0,2.0
Yeah and so like yeah people just don't my friends don't can't really get it and mom and dad don't get it and people don't get it.,P,w5tsDZtXBlE_52,,,,,,
Who does get you? Who do you think understands Sky?,T,w5tsDZtXBlE_53,1.0,1.0,0.0,2.0,1.0,2.0
I don't know. Don't know.,P,w5tsDZtXBlE_54,,,,,,
I imagine it must get pretty lonely then. Do you have any brothers or sisters at home?,T,w5tsDZtXBlE_55,1.0,1.0,0.0,1.0,1.0,2.0
Not at home. Mom and dad have got older kids they've moved out of home.,P,w5tsDZtXBlE_56,,,,,,
So you're the only one at home as well.,T,w5tsDZtXBlE_57,2.0,2.0,1.0,2.0,2.0,2.0
Yeah and like they kind of did the whole thing with their parents like with my parents did the whole thing with their my older brothers and sisters when they were kids did all the family stuff like we don't go out even go out as a family anymore 'cause like you know go to the beach I love going to the beach. We don't get to do that 'cause they kind of it's like they did that when my older brothers and sisters were kids and they're too old now and they don't really want to.,P,w5tsDZtXBlE_58,,,,,,
So it feels like you miss out on that kind of stuff because they've been through that stage with their other kids.,T,w5tsDZtXBlE_59,1.0,1.0,0.0,1.0,0.0,2.0
Yeah.,P,w5tsDZtXBlE_60,,,,,,
And that's what your friends are doing.,T,w5tsDZtXBlE_61,1.0,1.0,0.0,1.0,0.0,2.0
Yeah.,P,w5tsDZtXBlE_62,,,,,,
"I mean maybe a part of what we can do here is try and help your parents understand a little bit more what it is what life's like for you and what it is that you need at the moment. Maybe that could be part of what we do here. I don't know, I don't know if that sounds like something you'd be keen on.",T,w5tsDZtXBlE_63,2.0,2.0,1.0,2.0,1.0,2.0
"Yeah, 'cause I just want them to understand and so I can maybe hang out with my friends. It's lonely at home.",P,w5tsDZtXBlE_64,,,,,,
Yeah. What's school like? Do you... what grade are you in?,T,w5tsDZtXBlE_65,1.0,1.0,0.0,1.0,0.0,2.0
Um 10.,P,w5tsDZtXBlE_66,,,,,,
10. Would you say it's hard? But it's you know like...,T,w5tsDZtXBlE_67,1.0,1.0,0.0,1.0,0.0,2.0
I like it. When I get to see my friends and...,P,w5tsDZtXBlE_68,,,,,,
What's your favorite subject? What do you...,T,w5tsDZtXBlE_69,1.0,1.0,0.0,1.0,0.0,2.0
I really like art.,P,w5tsDZtXBlE_70,,,,,,
Do you? So you're pretty creative.,T,w5tsDZtXBlE_71,1.0,1.0,0.0,1.0,0.0,2.0
I don't know. Sort of.,P,w5tsDZtXBlE_72,,,,,,
Yeah. Do you do you get okay marks?,T,w5tsDZtXBlE_73,2.0,2.0,2.0,2.0,1.0,2.0
"Yeah, okay. Well because I'm just always at home so I'm just always studying, there's nothing else to do. So I go alright.",P,w5tsDZtXBlE_74,,,,,,
"Sounds like you'd like a little bit more balance, do a little bit more fun stuff on the weekends as well. What would be so the ideal weekend would be going to the movies and doing some shopping with some friends and stuff.",T,w5tsDZtXBlE_75,1.0,1.0,0.0,1.0,0.0,2.0
"Yeah, like that's that's not too much to ask.",P,w5tsDZtXBlE_76,,,,,,
It sounds pretty reasonable. When was the last time you got to do something like that?,T,w5tsDZtXBlE_77,1.0,1.0,0.0,1.0,0.0,2.0
"I don't know, maybe a while ago, a couple of months maybe, something like that.",P,w5tsDZtXBlE_78,,,,,,
So is this the reason why sometimes you get angry? You said the original reason why your dad wanted you to come in and talk to someone was 'cause he sees you get kind of frustrated and angry sometimes.,T,w5tsDZtXBlE_79,0.0,0.0,0.0,1.0,0.0,2.0
I guess. I guess sometimes I like just shout at them.,P,w5tsDZtXBlE_80,,,,,,
You shout at them sometimes.,T,w5tsDZtXBlE_81,1.0,0.0,0.0,1.0,1.0,2.0
Yeah. Because but like they just that's the only way that they can listen to me. That's that's the only way that I think that they can hear me sometimes is if I shout at them.,P,w5tsDZtXBlE_82,,,,,,
So you're feeling not heard so you think that shouting at them might make them listen. Does it work?,T,w5tsDZtXBlE_83,1.0,0.0,0.0,2.0,2.0,2.0
That sounds stupid but...,P,w5tsDZtXBlE_84,,,,,,
Well does it work? Do they listen?,T,w5tsDZtXBlE_85,0.0,0.0,0.0,0.0,-1.0,2.0
No. They bring me here.,P,w5tsDZtXBlE_86,,,,,,
Yeah.,T,w5tsDZtXBlE_87,0.0,0.0,0.0,-1.0,-1.0,1.0
