Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Would you be okay now kind of taking a look at some of your thinking and look at the situation from that point of view? Some things kind of stand out for me in hearing you talk about what's been happening and your feelings. I can appreciate it's really painful and I would say to the degree that you can step back and try to look at the thoughts, I think that you'll see it's helpful. Although I know it's a little difficult or unusual to separate feelings from thoughts sometimes. But I'd like to try to kind of distinguish between the two.",T,U6VzVpsqG40_1,2.0,1.0,1.0,2.0,2.0,2.0
Okay.,P,U6VzVpsqG40_2,,,,,,
You said that you've been at your job for about five years. You really like your job.,T,U6VzVpsqG40_3,1.0,1.0,0.0,1.0,0.0,2.0
"Mhm. I used to, yeah.",P,U6VzVpsqG40_4,,,,,,
"Tell me about your job, like kind of how you felt about it, but frame it in a time before this ever happened.",T,U6VzVpsqG40_5,1.0,0.0,0.0,1.0,0.0,2.0
"I like my job because I felt like I was helping people, so it was meaningful. And, you know, when I went there, the time went by fast, so it was kind of like I was enjoying myself, you know, not super fast, I wasn't having the best time of my life, but it was something where I would go and, you know, I felt like I was doing something important and the day didn't drag on and, you know, I got along with my coworkers and that kind of thing. So it felt meaningful to me.",P,U6VzVpsqG40_6,,,,,,
"Meaningful. So do you remember accomplishing things at that job that you felt benefited society, the people you help?",T,U6VzVpsqG40_7,1.0,0.0,0.0,1.0,1.0,2.0
"Yeah, I feel like, you know, doing my job, I got to know people, you know, help people out with things that they needed. You know, when things were bad, I could, you know, get kids out of situations that were really dangerous for them and, you know, no one else was going to do that for them. So I felt like I was the kind of person that was making, keeping people safe, I guess.",P,U6VzVpsqG40_8,,,,,,
"You kept people safe. And you had a lot of satisfaction from the work you did. And now, doesn't feel that way?",T,U6VzVpsqG40_9,1.0,0.0,0.0,1.0,1.0,2.0
"No, not at all.",P,U6VzVpsqG40_10,,,,,,
"The way you described it, it almost sounds like you're—well, you did, you talked about how you're afraid of making that mistake. You're thinking about yourself in a way where you're almost a risk to—",T,U6VzVpsqG40_11,1.0,0.0,0.0,1.0,1.0,2.0
"Yeah, I was just about to say, it feels dangerous to be there, like to do my job, it feels dangerous.",P,U6VzVpsqG40_12,,,,,,
"Your work right now, even though you have this one situation that's extremely stressful and hard on you, you have other families that you interact with now, too, right? Can you tell me about those interactions?",T,U6VzVpsqG40_13,1.0,0.0,0.0,1.0,1.0,2.0
"I mean, I guess it's like quantitatively the same as before. I do the same things with families, but now I kind of feel like I can't trust my own judgment. Like everything—before everything just kind of felt a little more black and white, and now it just feels like everything is so much a shade of grey that I just can't tell, you know, what's right and what's wrong anymore. And every time I feel like I have a good instinct, I doubt it, I question it. I have all these ideas of, well, you know, if I remove the kids from this family, what if they're not really doing the things I think they're doing? Like what if the parents are actually good parents? What if the kids get put into a home that's bad for them?",P,U6VzVpsqG40_14,,,,,,
"So before, so this is maybe what's different based on what you're saying from before till now, is decisions seemed clear-cut.",T,U6VzVpsqG40_15,1.0,0.0,0.0,2.0,1.0,2.0
"Yeah, sometimes it was tougher than others, but it just seemed more like I could make a decision and kind of wipe my hands of it and, you know, move on to the next thing. And now I just feel like there's all these doubts in my head and all these questions about if I'm doing the right thing.",P,U6VzVpsqG40_16,,,,,,
"All right. So you're looking inward, you're looking at yourself, a lot of self-doubt, right? You're looking at decisions as much more difficult. It's much more difficult to come to the right decision. And second-guessing—it sounds like maybe you're second-guessing a bit when you do make a decision, like playing over and over in your mind what could go wrong here. Is that the thought you're having?",T,U6VzVpsqG40_17,1.0,0.0,0.0,2.0,1.0,2.0
"Yeah, yeah, definitely. I feel like I'm second-guessing everything.",P,U6VzVpsqG40_18,,,,,,
