Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Sasha, how you doing today?",T,liJPBeFbJ3Q_1,1.0,1.0,1.0,1.0,1.0,2.0
"I'm alright thanks, how are you?",P,liJPBeFbJ3Q_2,,,,,,
"I'm doing okay, thanks for asking. I understand you've been having some symptoms that have been bothersome to you.",T,liJPBeFbJ3Q_3,1.0,0.0,1.0,1.0,0.0,2.0
Yeah.,P,liJPBeFbJ3Q_4,,,,,,
Can you tell me about those?,T,liJPBeFbJ3Q_5,1.0,0.0,2.0,0.0,0.0,2.0
"Yeah. Um, for about the last six months or so, I have this position at work where I have to make a weekly presentation to other managers, about 10 people. And every time I have to do this, I lose it.",P,liJPBeFbJ3Q_6,,,,,,
"You lose it, every time you have to make a presentation?",T,liJPBeFbJ3Q_7,2.0,1.0,1.0,2.0,2.0,2.0
Yeah.,P,liJPBeFbJ3Q_8,,,,,,
Tell me what is involved with losing it.,T,liJPBeFbJ3Q_9,0.0,0.0,2.0,0.0,0.0,2.0
"Um, I'm usually one of the last people to go, and I just keep feeling more and more nervous. It starts where I feel butterflies in my stomach, and that just becomes more intense. I start to just sweat all over. I feel like my face is turning red. My palms get really sweaty. My heart just feels like it's going to beat right out of my chest. I just can't.",P,liJPBeFbJ3Q_10,,,,,,
This is very distressing. Tell me about the nature of this meeting that's leading to this anxiety. You said you had to make a presentation? Tell me about the structure of it.,T,liJPBeFbJ3Q_11,1.0,0.0,1.0,1.0,0.0,2.0
"There's about 10 people, the executive director and then the managers of different programs, and we all have to do a weekly update report. None of it's very detailed, maybe a few minutes each person. We all take turns.",P,liJPBeFbJ3Q_12,,,,,,
How long do you have to speak?,T,liJPBeFbJ3Q_13,1.0,0.0,2.0,0.0,0.0,2.0
"Usually just a few minutes, maybe five, at most 10, unless there's something major going on in my program.",P,liJPBeFbJ3Q_14,,,,,,
And when in the course of this meeting occurring do you start to feel nervous?,T,liJPBeFbJ3Q_15,1.0,0.0,1.0,1.0,0.0,2.0
The day before.,P,liJPBeFbJ3Q_16,,,,,,
The day before?,T,liJPBeFbJ3Q_17,1.0,0.0,2.0,0.0,0.0,2.0
Yeah.,P,liJPBeFbJ3Q_18,,,,,,
Alright. So the day before the meeting you start to have symptoms? What are you feeling?,T,liJPBeFbJ3Q_19,1.0,0.0,1.0,1.0,0.0,2.0
"I start to feel nervous. Usually the day before is when I'm pulling together my notes. When I'm preparing that I start to feel nervous, and then it usually lasts through the rest of the day, into the evening. I usually don't sleep well that night. By the time I get into the meeting, I'm pretty much panicking.",P,liJPBeFbJ3Q_20,,,,,,
You're panicking as the meeting's starting.,T,liJPBeFbJ3Q_21,1.0,0.0,1.0,1.0,0.0,2.0
Yeah.,P,liJPBeFbJ3Q_22,,,,,,
"At the meeting, everybody takes a turn. Tell me what's happening with your feelings as they're moving around the table and coming closer to you.",T,liJPBeFbJ3Q_23,1.0,0.0,1.0,1.0,0.0,2.0
"Yeah. I'm just becoming more and more terrified. I feel like I'm being drenched in sweat. I'm breathing faster and I feel like everybody notices. I feel like everybody can hear my heart beating, that it's just so loud that any minute everybody's going to look at me and say, 'What is wrong with you?'",P,liJPBeFbJ3Q_24,,,,,,
They're going to notice you.,T,liJPBeFbJ3Q_25,1.0,0.0,1.0,1.0,0.0,2.0
Yeah. There have been times recently where I feel like I've had to run out of the room. I couldn't take it.,P,liJPBeFbJ3Q_26,,,,,,
Have you run out of the room?,T,liJPBeFbJ3Q_27,1.0,0.0,1.0,1.0,0.0,2.0
"Yes, I have. I ran out and couldn't go back in. I tried and my hand hit the doorknob to go back in the room and I walked off. I couldn't do it.",P,liJPBeFbJ3Q_28,,,,,,
Too much anxiety.,T,liJPBeFbJ3Q_29,1.0,0.0,1.0,1.0,0.0,2.0
"Yeah. I felt okay in the hallway and then when I tried to go back in the room, everything just right back up again.",P,liJPBeFbJ3Q_30,,,,,,
"Yeah, so you would push that door open, they would all be looking at you. They would wonder why you left.",T,liJPBeFbJ3Q_31,1.0,0.0,1.0,1.0,0.0,2.0
Yeah.,P,liJPBeFbJ3Q_32,,,,,,
So you just rode out the meeting somewhere else? Did anybody notice after?,T,liJPBeFbJ3Q_33,1.0,0.0,1.0,1.0,0.0,2.0
"After a few weeks in a row of running out, my boss was like, 'I noticed you didn't make your presentation,' and I just made up an excuse. But I feel bad because this is my job and I want to do my job. I had a terrible time making presentations in high school and college, and here we are again. I'm trying to be a professional and have a career, and I can't because I can't perform my job.",P,liJPBeFbJ3Q_34,,,,,,
This is frustrating for you. Have there been times where you've fled the room and then since then you haven't?,T,liJPBeFbJ3Q_35,1.0,0.0,1.0,1.0,0.0,2.0
"There was one time, the very first time I ran out and nobody noticed. Then the following week, I started to feel that way again, and then two of my co-workers actually started to get into a fight. It was getting really intense and I don't know what it was, I was fine.",P,liJPBeFbJ3Q_36,,,,,,
Something about that intense interaction changed how you were feeling or distracted you?,T,liJPBeFbJ3Q_37,1.0,0.0,1.0,1.0,0.0,2.0
"Yeah, I guess. I felt normal.",P,liJPBeFbJ3Q_38,,,,,,
"From that meeting on till now, have you been able to stay in for any of the other meetings?",T,liJPBeFbJ3Q_39,0.0,0.0,1.0,0.0,0.0,2.0
No.,P,liJPBeFbJ3Q_40,,,,,,
You've had to leave because of the intensity of the symptoms.,T,liJPBeFbJ3Q_41,1.0,1.0,0.0,1.0,0.0,2.0
"Yeah. There have been a couple times where I've purposely gone in late, or I've actually just called in sick for the day. There were twice I sent somebody else in my place, but it gets noticed.",P,liJPBeFbJ3Q_42,,,,,,
"And you're experiencing symptoms when you avoid that interaction in the room too, right? Because you don't feel good about letting them down.",T,liJPBeFbJ3Q_43,1.0,0.0,0.0,1.0,1.0,2.0
"I want to do my job. I really like where I work and I like the people. But the thought of making these presentations every week just terrifies me. I don't want my boss to regret putting me in this position. He chose me and I don't want to let him down, and I feel like I am every week with this meeting.",P,liJPBeFbJ3Q_44,,,,,,
"Right. So you're kind of stuck, right?",T,liJPBeFbJ3Q_45,1.0,0.0,0.0,1.0,1.0,2.0
Yeah.,P,liJPBeFbJ3Q_46,,,,,,
Any other symptoms that you think may or may not be related to this intense anxiety?,T,liJPBeFbJ3Q_47,0.0,0.0,0.0,0.0,0.0,2.0
I'm not sleeping the night before the meetings. I have started to drink a little bit to try and take the edge off. I've tried a shot or two before going into my meeting.,P,liJPBeFbJ3Q_48,,,,,,
Does that have any effect?,T,liJPBeFbJ3Q_49,1.0,0.0,0.0,1.0,0.0,2.0
"Probably not a good effect. I was able to sit through the meeting, but everybody kept asking if I was okay.",P,liJPBeFbJ3Q_50,,,,,,
They're picking up on the alcohol?,T,liJPBeFbJ3Q_51,0.0,0.0,0.0,0.0,0.0,2.0
"Yeah, I really feel like they were. I didn't want anybody to get close to me because I think they could smell it. I was too scared to do that again.",P,liJPBeFbJ3Q_52,,,,,,
Any sadness or anything like that?,T,liJPBeFbJ3Q_53,1.0,0.0,0.0,1.0,1.0,2.0
"I'm miserable. Every time I think about how much I must be disappointing my boss, I just feel terrible.",P,liJPBeFbJ3Q_54,,,,,,
You feel really down.,T,liJPBeFbJ3Q_55,0.0,0.0,0.0,0.0,0.0,2.0
Yeah.,P,liJPBeFbJ3Q_56,,,,,,
"Sasha, I know it's been tough going through all this. We'll get you scheduled in here to get treated in a couple days and you can start working with a counselor to address these symptoms. I appreciate you spending this time with me.",T,liJPBeFbJ3Q_57,2.0,2.0,1.0,2.0,2.0,2.0
Thank you.,P,liJPBeFbJ3Q_58,,,,,,
