Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Okay Charles, let's take a look at your homework from last week, the activity schedule.",T,3374lbYdGqk_1,2.0,1.0,1.0,1.0,1.0,2.0
Not very much on it.,P,3374lbYdGqk_2,,,,,,
"I'll take a look at it. You did complete most of it. I don't see mastery ratings, but you have pleasure ratings for everything. You woke up at 8, drank coffee, read the paper, rated that as a 2. Went to the grocery store, rated that as a 3. Ate a sandwich, watched TV, rated that as a 2. Nap, then mail/bills, rated that as a 2. Dinner at a Chinese place, rated that as a 3. More TV, rated that as a 2. Tell me about the mastery ratings Charles, what made it difficult to complete those?",T,3374lbYdGqk_3,2.0,1.0,1.0,2.0,1.0,2.0
"I don't see the point. How do you master watching TV or eating a meal? If I had used chopsticks, maybe some mastery involved in that, but I didn't. Food was okay, but not great.",P,3374lbYdGqk_4,,,,,,
"It was tough. I want to be clear that this is very typical for many people we work with. It's difficult to complete homework worksheets because things happen, you don't feel well, things get in the way. Our job together is to figure out the barriers. What would you say were some barriers to completing your mastery ratings?",T,3374lbYdGqk_5,2.0,1.0,1.0,1.0,1.0,2.0
"I don't enjoy anything. I used to enjoy a lot of things. I don't look forward to breakfast particularly. A cup of coffee. The news is mostly bad. The paper doesn't carry much national news anymore. I have to eat, but I really don't see the point of a lot of things.",P,3374lbYdGqk_6,,,,,,
I think something useful for both of us is to collaboratively work together and figure out how we can look at the perceived benefit of doing some of these things versus the cons. There's a worksheet called a decisional balance worksheet. It takes two separate decisions: one to engage in activities (benefits and costs) and another to not engage (benefits and costs). One objective way for us to look at this worksheet would be to determine what things you could do and whether there's more benefit or cost. What do you think?,T,3374lbYdGqk_7,1.0,1.0,1.0,1.0,1.0,2.0
"Okay, sure. That sounds okay.",P,3374lbYdGqk_8,,,,,,
"Let's take a look at this decisional analysis. Here's a pen. There are four boxes. At the top, one decision is to change - engage in activities. If we're honest, there are benefits to doing that, but also costs. At the bottom, the other decision is to stay the same. There are benefits to staying the same, but also costs. Let's start with the most obvious one: engaging in activities. What would be some perceived benefit of engaging in certain activities to you?",T,3374lbYdGqk_9,1.0,1.0,1.0,1.0,0.0,2.0
"That would depend on the activity. I could get in touch with somebody. I could call a friend maybe, try to meet somebody for lunch.",P,3374lbYdGqk_10,,,,,,
That's a great idea. So what would be a benefit of calling a friend or meeting someone for lunch?,T,3374lbYdGqk_11,1.0,1.0,1.0,1.0,0.0,2.0
"I would enjoy the company and I wouldn't be as lonely, I suppose.",P,3374lbYdGqk_12,,,,,,
That sounds great. One benefit would be you'd enjoy the company and you wouldn't be as lonely. I'll write that down.,T,3374lbYdGqk_13,2.0,2.0,1.0,2.0,1.0,2.0
Company. Not lonely.,P,3374lbYdGqk_14,,,,,,
Can you think of a downside to potentially doing that?,T,3374lbYdGqk_15,2.0,1.0,1.0,1.0,1.0,2.0
"Well, one downside might be that he wouldn't be interested in having lunch with me. I haven't been a whole lot of fun lately. Or he might be busy and not be able to have lunch. Or he might want to talk about what's going on in my life and I really don't want to talk about that with somebody. I'll talk about it with you, of course.",P,3374lbYdGqk_16,,,,,,
It sounds like the most practical one of those would be that he may be busy. That could be the downside.,T,3374lbYdGqk_17,2.0,1.0,1.0,2.0,1.0,2.0
"Great job with the top two boxes with the first decision. Let's move to the second decision, which would be to stay the same. There's some benefit and some cost.",T,3374lbYdGqk_18,1.0,1.0,1.0,1.0,1.0,2.0
Sure.,P,3374lbYdGqk_19,,,,,,
"Okay Charles, so we completed the worksheet. What's your overall impression about the benefits of changing versus the cons and staying the same?",T,3374lbYdGqk_20,2.0,1.0,1.0,1.0,0.0,2.0
"Well, it makes sure that the benefits outweigh the cons if I make the change. If I don't make the change, I'll be doing just what I've been doing and I'll be getting up wondering what's the point and still be lonely. And if I do call somebody and if they do say sure, then I'd have at least some time with somebody else whose company I enjoy.",P,3374lbYdGqk_21,,,,,,
"Those are good observations, Charles. So which activity does it make the most sense to try for homework this week?",T,3374lbYdGqk_22,1.0,1.0,2.0,1.0,0.0,2.0
"Well, I'd call somebody, I think.",P,3374lbYdGqk_23,,,,,,
"Okay, let's say for homework then you try to call someone to get together with a friend, and how about also trying to complete a full day of the activity schedule and completing both the mastery and the pleasure ratings. What do you think about that?",T,3374lbYdGqk_24,2.0,1.0,1.0,1.0,1.0,2.0
"Sure, okay.",P,3374lbYdGqk_25,,,,,,
"And if it gets difficult, which again is pretty normal for that to take place, we can talk about it next time and we can problem solve together and figure out how to remove those barriers. Does that sound good?",T,3374lbYdGqk_26,2.0,1.0,1.0,1.0,1.0,2.0
"Sure, okay.",P,3374lbYdGqk_27,,,,,,
