Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello, how are you doing today?",T,W_tDRu67JnI_1,1.0,1.0,1.0,0.0,0.0,2.0
"I'm alright, how are you?",P,W_tDRu67JnI_2,,,,,,
"I'm doing well, thanks for asking. What's been going on in the last week?",T,W_tDRu67JnI_3,0.0,0.0,1.0,1.0,0.0,2.0
"It's still the same. Nothing at home is going right. We're still yelling, we're still fighting. My boyfriend just can't get it together. He doesn't do anything right and I just end up screaming every day. It takes it all out of me.",P,W_tDRu67JnI_4,,,,,,
"Alright, so he can't do anything right and you're arguing and being angry every day.",T,W_tDRu67JnI_5,1.0,1.0,1.0,2.0,1.0,2.0
Yeah.,P,W_tDRu67JnI_6,,,,,,
So what are you taking away from this? Like what do you think's going on?,T,W_tDRu67JnI_7,0.0,0.0,1.0,0.0,0.0,2.0
I feel like he does nothing wrong and I end up screaming at him when I come home from work. And that's a lot out of me every day and I don't want to feel angry every single day.,P,W_tDRu67JnI_8,,,,,,
But that's what's happening.,T,W_tDRu67JnI_9,0.0,0.0,1.0,1.0,0.0,2.0
Yeah.,P,W_tDRu67JnI_10,,,,,,
What types of things do you think are triggering your anger response?,T,W_tDRu67JnI_11,0.0,0.0,1.0,0.0,0.0,2.0
"It's anything. I come home, he's just sitting on the couch. I've had a long day at work, he gets home before me, and the dishes aren't done, nothing's even started for dinner. He could just do one thing and I just lose it. I start screaming at him that he does nothing, that he could just have the sink empty. One thing. And it's every single day. The trash is full, you name it.",P,W_tDRu67JnI_12,,,,,,
"So every day when you come home from work, there's something he's done or failed to do that triggers yelling.",T,W_tDRu67JnI_13,1.0,1.0,1.0,2.0,1.0,2.0
Yeah.,P,W_tDRu67JnI_14,,,,,,
What's his response to this? Like what's he do when you yell at him?,T,W_tDRu67JnI_15,0.0,0.0,1.0,0.0,0.0,2.0
"He gets mad back. He starts screaming back at me that I expect too much, and why am I always yelling at him. But I don't understand it. You could do one thing and I just can't help it, I scream at him.",P,W_tDRu67JnI_16,,,,,,
