Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Jackie, how you doing today?",T,-fLArKnlQkw_1,1.0,1.0,1.0,0.0,0.0,2.0
"Uh, how are you?",P,-fLArKnlQkw_2,,,,,,
"I'm okay, thanks for asking. I see that you have signed a release so I could talk to your mother and that she brought you in today. What's what's going on there?",T,-fLArKnlQkw_3,1.0,0.0,0.0,1.0,0.0,2.0
"Um, you know they think I have a drinking problem, my family. So what really started this was this past weekend. They came to pick me up for my cousin's bridal shower and I was drunk when they came to get me so I couldn't go and now everybody's pretty pissed at me, so here I am.",P,-fLArKnlQkw_4,,,,,,
So they asked you to come in to the agency?,T,-fLArKnlQkw_5,1.0,0.0,0.0,1.0,0.0,2.0
"Yeah, you know I don't want them to all hate me or anything so I agreed to come.",P,-fLArKnlQkw_6,,,,,,
Do you believe that you have a drinking problem?,T,-fLArKnlQkw_7,0.0,0.0,0.0,1.0,0.0,2.0
I mean I like to drink. I think it's okay.,P,-fLArKnlQkw_8,,,,,,
You think it's okay?,T,-fLArKnlQkw_9,0.0,0.0,0.0,1.0,0.0,2.0
"Yeah, I like it. I like drinking.",P,-fLArKnlQkw_10,,,,,,
"All right, you mind if I ask you a few questions related to your drinking?",T,-fLArKnlQkw_11,0.0,0.0,1.0,0.0,0.0,2.0
"Oh, that's fine.",P,-fLArKnlQkw_12,,,,,,
So how often do you drink now?,T,-fLArKnlQkw_13,0.0,0.0,0.0,0.0,0.0,2.0
"Pretty much everyday, I would think. Definitely everyday on the weekends for sure. During the week I'll go to whatever the best local happy hour is, so I'll go after work and have some drinks.",P,-fLArKnlQkw_14,,,,,,
How about on the weekend?,T,-fLArKnlQkw_15,0.0,0.0,0.0,0.0,0.0,2.0
"On the weekend I kind of keep to myself, so I'll drink a little of whatever I have at the house. I don't really go out a lot on the weekend, mostly just stay at home and drink whatever I have there.",P,-fLArKnlQkw_16,,,,,,
"And how much are you drinking, let's say on the weekend?",T,-fLArKnlQkw_17,0.0,0.0,0.0,0.0,0.0,2.0
"It's hard to keep track I think. I'd say maybe like two or three cases of beer throughout the weekend and then if there's something on sale at the liquor store down the street, I'll get like a bottle of vodka or something to go along with it.",P,-fLArKnlQkw_18,,,,,,
"All right, and how about during the week?",T,-fLArKnlQkw_19,0.0,0.0,0.0,0.0,0.0,2.0
"During the week I stay at the bar for a few hours, maybe have like six or seven drinks and then go home. I might have a glass of wine when I get home.",P,-fLArKnlQkw_20,,,,,,
Are you drinking more than you want to?,T,-fLArKnlQkw_21,0.0,0.0,0.0,1.0,0.0,2.0
I guess so. I've kind of tried to make a plan to just drink on the weekends and that hasn't really kept up because I like to go to the happy hours and stuff.,P,-fLArKnlQkw_22,,,,,,
So you've tried to cut down before and it hasn't worked for you?,T,-fLArKnlQkw_23,0.0,0.0,0.0,1.0,0.0,2.0
"Yeah, it's not really happening though. I don't really see it happening.",P,-fLArKnlQkw_24,,,,,,
Do you have cravings for alcohol?,T,-fLArKnlQkw_25,0.0,0.0,0.0,1.0,0.0,2.0
"You could say so, yeah. When I'm at work I want to drink and when I'm out doing stuff I kind of want to drink.",P,-fLArKnlQkw_26,,,,,,
Are you using exclusively alcohol or are there other drugs involved?,T,-fLArKnlQkw_27,0.0,0.0,0.0,1.0,0.0,2.0
Right now just alcohol because it's legal. I was inpatient a couple times for cocaine but I've stopped that. It's not really something I want to do anymore.,P,-fLArKnlQkw_28,,,,,,
When was the last time you were inpatient?,T,-fLArKnlQkw_29,0.0,0.0,0.0,1.0,0.0,2.0
"About four months ago, five months ago.",P,-fLArKnlQkw_30,,,,,,
And at that time you used cocaine?,T,-fLArKnlQkw_31,0.0,0.0,0.0,1.0,0.0,2.0
Yeah I was using coke and drinking.,P,-fLArKnlQkw_32,,,,,,
And why did you stop using cocaine?,T,-fLArKnlQkw_33,0.0,0.0,0.0,1.0,0.0,2.0
"Well I graduated from college and then I had to get a job. I had a fear of losing my job because of the cocaine and I had to get a drug test and stuff, so that's kind of in the back of my mind. I think the treatment helped with that.",P,-fLArKnlQkw_34,,,,,,
Do you crave cocaine?,T,-fLArKnlQkw_35,0.0,0.0,0.0,1.0,0.0,2.0
"No, mostly just alcohol.",P,-fLArKnlQkw_36,,,,,,
How about your work? Are you having any trouble keeping your job or has your performance been okay?,T,-fLArKnlQkw_37,0.0,0.0,0.0,1.0,0.0,2.0
"I think I'm not doing the tip-top of what I could be doing, but it hasn't really been a problem. I haven't been threatened to be fired or anything, but I'll come in late every once in a while but I sneak in so nobody knows.",P,-fLArKnlQkw_38,,,,,,
All right. Any social problems because of the alcohol use?,T,-fLArKnlQkw_39,0.0,0.0,0.0,0.0,0.0,2.0
"With my family kind of right now, yeah, I'm not really getting along with them very well. My friends though, we get along fine but they're just not really as fun as they used to be.",P,-fLArKnlQkw_40,,,,,,
Your friends?,T,-fLArKnlQkw_41,1.0,1.0,1.0,1.0,0.0,2.0
"Yeah, sometimes they want to do stuff like go to the movies and they get all mad because I don't want to go. I'd rather go party somewhere.",P,-fLArKnlQkw_42,,,,,,
"So you're having some social problems, not so much with your friends, a little bit, but more with your family?",T,-fLArKnlQkw_43,0.0,0.0,0.0,1.0,0.0,2.0
More with my family. I mean I guess my friends aren't that happy with me but I don't think it's a huge deal. My best friend and I haven't talked in a couple days because she was mad at me for not coming to dinner the other night because I'd rather drink and she didn't want to do that.,P,-fLArKnlQkw_44,,,,,,
So there have been some problems with the friends?,T,-fLArKnlQkw_45,0.0,0.0,0.0,1.0,0.0,2.0
"Yeah, I guess so.",P,-fLArKnlQkw_46,,,,,,
Have you found that you're engaging in any activities that are physically dangerous because of alcohol?,T,-fLArKnlQkw_47,0.0,0.0,0.0,1.0,0.0,2.0
"I've gotten hurt a couple times, I mean falling down the steps. I did sprain my ankle a couple months ago because I fell down the steps, but other than that I've been okay.",P,-fLArKnlQkw_48,,,,,,
Do you find that you have any exacerbation of symptoms that you have already? Like any medical or mental health problems made worse by the alcohol?,T,-fLArKnlQkw_49,0.0,0.0,0.0,0.0,0.0,2.0
"No, I'd say I'm pretty healthy.",P,-fLArKnlQkw_50,,,,,,
Did you notice a point after you started drinking when you had to increase the amount that you drank to get the same effect?,T,-fLArKnlQkw_51,0.0,0.0,0.0,0.0,0.0,2.0
Oh yeah.,P,-fLArKnlQkw_52,,,,,,
And when did that happen?,T,-fLArKnlQkw_53,0.0,0.0,0.0,0.0,0.0,2.0
"I think I kind of go through phases with it. I'll drink a certain amount for a while and then I'll notice yeah, I'm not even drunk anymore, so I'll have to drink some more.",P,-fLArKnlQkw_54,,,,,,
When was the last time you noticed that? When you noticed you had to drink a lot more to get the same effect?,T,-fLArKnlQkw_55,0.0,0.0,0.0,0.0,0.0,2.0
"I'd say like last weekend. I was drinking a couple beers at my house and a few hours had passed and I had drank probably like 10, 12 beers and I wasn't feeling anything so I started drinking them a little faster and then I started feeling a little better.",P,-fLArKnlQkw_56,,,,,,
"How about withdrawal? Do you have any symptoms of withdrawal when you stop drinking? Like physical symptoms, anxiety?",T,-fLArKnlQkw_57,0.0,0.0,0.0,0.0,0.0,2.0
I mean I want some more for sure.,P,-fLArKnlQkw_58,,,,,,
Cravings?,T,-fLArKnlQkw_59,0.0,0.0,0.0,0.0,0.0,2.0
"Yeah, crave some more, but I have a headache now, so...",P,-fLArKnlQkw_60,,,,,,
"All right Jackie, are you open to seeing a counselor here at the agency?",T,-fLArKnlQkw_61,1.0,1.0,2.0,1.0,0.0,2.0
"I think that's what my mom really wants, so maybe I'll try it out once or twice and see what happens, but I guess to make her happy I will.",P,-fLArKnlQkw_62,,,,,,
"All right, you'll try it out. I'll get you scheduled to see a counselor. I want to thank you for telling me about what's going on and for answering my questions. It's been helpful.",T,-fLArKnlQkw_63,1.0,1.0,1.0,1.0,0.0,2.0
"Yeah, sure.",P,-fLArKnlQkw_64,,,,,,
