Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Alvena, how are you doing today? It's good to see you.",T,3rSt4KIaN8I_1,1.0,1.0,1.0,1.0,0.0,2.0
I'm just tired.,P,3rSt4KIaN8I_2,,,,,,
Just tired?,T,3rSt4KIaN8I_3,0.0,0.0,0.0,0.0,0.0,2.0
Yeah.,P,3rSt4KIaN8I_4,,,,,,
"You know, we did some pre-visit planning with you and your PHQ-2, which is a short depression screen, was actually positive. So we asked the nurse to give you a little longer screening tool, which is a PHQ-9, and that actually did come up with a score of 8, which is in the mild depression range. So how does that feel?",T,3rSt4KIaN8I_5,1.0,0.0,0.0,1.0,0.0,2.0
"Well, I knew I felt different. I didn't know I was depressed.",P,3rSt4KIaN8I_6,,,,,,
But you knew something was wrong.,T,3rSt4KIaN8I_7,1.0,1.0,1.0,1.0,0.0,2.0
"I didn't feel like myself. I haven't been feeling like myself, no.",P,3rSt4KIaN8I_8,,,,,,
Tell me a little bit more about not feeling like yourself.,T,3rSt4KIaN8I_9,1.0,1.0,1.0,2.0,1.0,2.0
"Well, you know, I just go to work and I come home and I sleep. I wake up in the morning and I'm still tired. I just have no energy.",P,3rSt4KIaN8I_10,,,,,,
"So you sleep a lot, but even though you're sleeping, you don't wake up rested.",T,3rSt4KIaN8I_11,1.0,0.0,0.0,1.0,0.0,2.0
"No, not at all.",P,3rSt4KIaN8I_12,,,,,,
Doesn't sound like good quality sleep.,T,3rSt4KIaN8I_13,1.0,0.0,0.0,1.0,0.0,2.0
No. I just have no energy. I don't want to do anything but just sleep.,P,3rSt4KIaN8I_14,,,,,,
How long has that been going on?,T,3rSt4KIaN8I_15,1.0,0.0,0.0,1.0,0.0,2.0
I guess a couple months.,P,3rSt4KIaN8I_16,,,,,,
Two or three months.,T,3rSt4KIaN8I_17,1.0,1.0,1.0,1.0,1.0,2.0
Yeah.,P,3rSt4KIaN8I_18,,,,,,
"What else is going on, Alvena?",T,3rSt4KIaN8I_19,1.0,1.0,1.0,1.0,1.0,2.0
"Well, you know, I've been drinking more. I mean, I drink socially, but I find myself that when I come home, you know, I have a glass of wine and then I just go to sleep.",P,3rSt4KIaN8I_20,,,,,,
And that's worrisome to you.,T,3rSt4KIaN8I_21,1.0,1.0,1.0,1.0,1.0,2.0
"It is, because I don't usually drink that often during the week, so it's increased. Yeah.",P,3rSt4KIaN8I_22,,,,,,
I can see where that would be bothersome to you. What else is going on with you?,T,3rSt4KIaN8I_23,1.0,1.0,1.0,1.0,1.0,2.0
"Well, you know, my mom died a year ago. So Mother's Day is coming up, so I've been thinking about mom a lot. I miss her, a lot.",P,3rSt4KIaN8I_24,,,,,,
That anniversary is close.,T,3rSt4KIaN8I_25,2.0,2.0,2.0,2.0,2.0,2.0
Yeah.,P,3rSt4KIaN8I_26,,,,,,
And that's particularly hard when those anniversaries come around for the passings of our parents. That's a very difficult time.,T,3rSt4KIaN8I_27,1.0,1.0,1.0,2.0,1.0,2.0
"Yeah. And I took care of mom. So that's hard because for a long time, well, she was sick and she died from cancer, so I took care of her. So for a long time, that's all I did was take care of mom and work. So now that she's gone, it just kind of brings up everything all over again.",P,3rSt4KIaN8I_28,,,,,,
Kind of a hole in your life.,T,3rSt4KIaN8I_29,1.0,1.0,1.0,1.0,1.0,2.0
"Yeah, we were really close.",P,3rSt4KIaN8I_30,,,,,,
"Well, I'm really sorry for your loss, and thank you for sharing that with me. I know that's very difficult. So it sounds like your sleep has really been affected, you're not getting good quality sleep, you're really fatigued, just kind of going through the motions, it sounds like, during the day. And then, how's your appetite been?",T,3rSt4KIaN8I_31,1.0,1.0,1.0,1.0,1.0,2.0
"Not really eating that much. You know, because I don't have energy. You know, before I would come home and cook dinner or, you know, meet some friends after work, but I don't want to do that. I just come home and have a glass of wine and just go to bed.",P,3rSt4KIaN8I_32,,,,,,
So you used to be more socially involved than you are now.,T,3rSt4KIaN8I_33,1.0,1.0,1.0,1.0,0.0,2.0
"Yeah, I don't do anything now.",P,3rSt4KIaN8I_34,,,,,,
A little more isolated.,T,3rSt4KIaN8I_35,1.0,1.0,2.0,1.0,0.0,2.0
"Yeah, just working and come home and sleep.",P,3rSt4KIaN8I_36,,,,,,
"So if there was something that you could do about this, what do you think you might like to do?",T,3rSt4KIaN8I_37,1.0,1.0,1.0,1.0,1.0,2.0
"Well, I don't want to stay like this. This isn't who I am, you know, just sleeping all the time. It's just... I don't want to stay this way.",P,3rSt4KIaN8I_38,,,,,,
Kind of feels like you're stuck at this point.,T,3rSt4KIaN8I_39,1.0,1.0,1.0,2.0,1.0,2.0
"Yeah, I just don't want to do anything or go out with my friends anymore and just work and come home and sleep. I don't want to do that.",P,3rSt4KIaN8I_40,,,,,,
It's kind of the same old routine.,T,3rSt4KIaN8I_41,1.0,1.0,2.0,1.0,0.0,2.0
Yeah.,P,3rSt4KIaN8I_42,,,,,,
I wonder if it would be okay if we could talk about some of the options that are out there for folks that have some mild depression like you. Would that be all right?,T,3rSt4KIaN8I_43,1.0,1.0,2.0,1.0,0.0,2.0
Okay.,P,3rSt4KIaN8I_44,,,,,,
Most of the time we typically think about medication as a possible answer.,T,3rSt4KIaN8I_45,1.0,1.0,1.0,1.0,0.0,2.0
I don't want to do medication.,P,3rSt4KIaN8I_46,,,,,,
"So no medication at this point. All right. Then I think as important certainly, perhaps more important than medication, is counseling and getting you to talk with someone about your feelings on a regular basis and getting some feedback on that.",T,3rSt4KIaN8I_47,1.0,1.0,1.0,1.0,0.0,2.0
"I'm okay with that. You know, when mom was sick, you know, she was in hospice care, so she had cancer, and the nurses and the doctors, you know, had our family talk to someone, you know, about what we were feeling.",P,3rSt4KIaN8I_48,,,,,,
So that was a pretty good experience then?,T,3rSt4KIaN8I_49,1.0,1.0,1.0,1.0,0.0,2.0
Yeah. To talk to someone that understood what we were going through.,P,3rSt4KIaN8I_50,,,,,,
"Sure. Something else might be exercise. Another possibility would be a natural product. There's some things over the counter that I think for mild depression maybe be appropriate, and that's another thing that we could talk about if you wanted to learn a little bit more about those.",T,3rSt4KIaN8I_51,1.0,1.0,1.0,1.0,0.0,2.0
"Maybe something natural. Exercise, I don't have energy. I don't feel like doing anything, so I know I'm not going to exercise right now. But if it's something that's natural, you know, I could maybe try that.",P,3rSt4KIaN8I_52,,,,,,
"Okay. If it's okay, let's go back to talking about the counseling for a minute, and then we can hit some of those other things too.",T,3rSt4KIaN8I_53,1.0,1.0,1.0,1.0,0.0,2.0
Okay.,P,3rSt4KIaN8I_54,,,,,,
"Is there a counselor that you know or that you have a relationship with? This lady that worked with you during your mom's death, is she someone that's out in the community?",T,3rSt4KIaN8I_55,1.0,1.0,1.0,1.0,0.0,2.0
"She was really nice, from... yeah, I liked her.",P,3rSt4KIaN8I_56,,,,,,
"So it sounds like you're pretty ready to do that. Could you say on a scale of zero to ten, ten being really ready, zero being not ready at all, how ready would you be to do some counseling?",T,3rSt4KIaN8I_57,1.0,1.0,2.0,1.0,0.0,2.0
Maybe like a six or a seven.,P,3rSt4KIaN8I_58,,,,,,
So a six or a seven. Why a six or a seven and not a four or a five?,T,3rSt4KIaN8I_59,1.0,1.0,2.0,1.0,0.0,2.0
"Well, because I don't want to stay like this and, you know, I've already talked to her before and she was really nice, so I wouldn't mind going back to her. And she told me, you know, when I saw her last time, if ever needed I can come back.",P,3rSt4KIaN8I_60,,,,,,
So it sounds like you've got a connection there already. That's really good. Does that sound like something you're ready to do then and maybe make a plan about that?,T,3rSt4KIaN8I_61,1.0,1.0,2.0,1.0,0.0,2.0
"Yeah, I can definitely check with her and see if she can see me again. Yeah.",P,3rSt4KIaN8I_62,,,,,,
