Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Kevin, I'd like to summarize our discussion so far. Your wife, Lydia, feels strongly about you attending therapy. You're unsure why she's so upset but want to save your marriage. You've been married for eight years and have two young boys.",T,0b9WEFYrdDk_1,1.0,1.0,1.0,2.0,1.0,2.0
"Sometimes, but it's not that serious.",P,0b9WEFYrdDk_2,,,,,,
"When we spoke earlier, you said you didn't think the relationship was aggressive and that you just have a normal relationship.",T,0b9WEFYrdDk_3,1.0,0.0,0.0,1.0,0.0,2.0
That's right. Every couple has arguments.,P,0b9WEFYrdDk_4,,,,,,
"To get a shared idea of what we consider aggressive, can you describe a time when you felt most aggressive towards Lydia?",T,0b9WEFYrdDk_5,1.0,0.0,1.0,1.0,0.0,2.0
"It wasn't just me. A few months ago, we had an argument on a Saturday afternoon after having some beers. It was about whether the kids should stay outside late.",P,0b9WEFYrdDk_6,,,,,,
Exactly what behaviors were occurring? Was there yelling?,T,0b9WEFYrdDk_7,0.0,0.0,1.0,1.0,0.0,2.0
"Yes, there was yelling, but we were both yelling at each other.",P,0b9WEFYrdDk_8,,,,,,
You mentioned Lydia sometimes feels scared around you. Why do you think that is?,T,0b9WEFYrdDk_9,0.0,0.0,1.0,1.0,0.0,2.0
Our voices get raised. Maybe she gets frightened because I'm in her face sometimes.,P,0b9WEFYrdDk_10,,,,,,
What do you mean by 'really in her face'?,T,0b9WEFYrdDk_11,0.0,0.0,1.0,1.0,0.0,2.0
"When we argue, we are often pretty close together.",P,0b9WEFYrdDk_12,,,,,,
"So, literally in her face?",T,0b9WEFYrdDk_13,0.0,0.0,1.0,1.0,0.0,2.0
"Yes, absolutely. We're yelling, and I might move a bit closer to her. It's not just me.",P,0b9WEFYrdDk_14,,,,,,
It sounds like you feel you're both contributing equally to the tension.,T,0b9WEFYrdDk_15,1.0,0.0,1.0,2.0,1.0,2.0
I suppose so.,P,0b9WEFYrdDk_16,,,,,,
Does Lydia see it that way?,T,0b9WEFYrdDk_17,0.0,0.0,1.0,1.0,0.0,2.0
She gets easily intimidated and makes a big deal out of things. She thinks couples should never argue.,P,0b9WEFYrdDk_18,,,,,,
"It doesn't sound like you're scared of her. Her fear seems to be a reaction to your behavior, leading her to give an ultimatum about leaving with the boys.",T,0b9WEFYrdDk_19,1.0,0.0,1.0,2.0,1.0,2.0
That's right.,P,0b9WEFYrdDk_20,,,,,,
"Regarding that Sunday afternoon, was there any physical contact?",T,0b9WEFYrdDk_21,0.0,0.0,1.0,1.0,0.0,2.0
"Not at first, but towards the end there might have been a bit of pushing and shoving.",P,0b9WEFYrdDk_22,,,,,,
"If I were watching, who would be doing the pushing?",T,0b9WEFYrdDk_23,1.0,0.0,1.0,2.0,1.0,2.0
Probably would have been me.,P,0b9WEFYrdDk_24,,,,,,
Did she fall over?,T,0b9WEFYrdDk_25,0.0,0.0,1.0,1.0,0.0,2.0
"Yes, but we'd been drinking, and she probably just lost her balance. I didn't throw her or anything like that.",P,0b9WEFYrdDk_26,,,,,,
"When you talk about it, Kevin, it sounds as though you don't see the seriousness in the behavior.",T,0b9WEFYrdDk_27,1.0,0.0,1.0,2.0,1.0,2.0
"It was just an argument. Maybe I went too far with the pushing, but it's not like we beat each other up with sticks or anything.",P,0b9WEFYrdDk_28,,,,,,
Did you hit her that day?,T,0b9WEFYrdDk_29,0.0,0.0,1.0,1.0,0.0,2.0
"She would say I did. In the scuffle, I might have accidentally struck her.",P,0b9WEFYrdDk_30,,,,,,
Has that happened at any other point?,T,0b9WEFYrdDk_31,1.0,0.0,1.0,2.0,1.0,2.0
It's not something that happens often. Maybe a couple of times a year.,P,0b9WEFYrdDk_32,,,,,,
Were the children around for that incident?,T,0b9WEFYrdDk_33,0.0,0.0,1.0,1.0,0.0,2.0
"Yes, we were arguing about them. They would have heard it. They are around sometimes when we argue.",P,0b9WEFYrdDk_34,,,,,,
Does that worry you?,T,0b9WEFYrdDk_35,1.0,0.0,1.0,2.0,1.0,2.0
"Looking back, it's probably not ideal. At the time, I was caught up in the argument and wasn't thinking too much about them.",P,0b9WEFYrdDk_36,,,,,,
You get caught up in the moment and don't consider the kids. Is alcohol usually involved?,T,0b9WEFYrdDk_37,1.0,0.0,1.0,2.0,1.0,2.0
"Probably most of the time, I'd say.",P,0b9WEFYrdDk_38,,,,,,
What do you think Lydia is hoping for from our discussion?,T,0b9WEFYrdDk_39,0.0,0.0,1.0,1.0,0.0,2.0
I suppose she just wants us to argue less because she gets frightened by my temper.,P,0b9WEFYrdDk_40,,,,,,
You don't sound entirely sure about that.,T,0b9WEFYrdDk_41,1.0,0.0,1.0,1.0,0.0,2.0
"We have great times, but we also argue. It's just part of being a couple. You can't expect everything to be rosy all the time.",P,0b9WEFYrdDk_42,,,,,,
It sounds like you're happy enough with the relationship as it is.,T,0b9WEFYrdDk_43,1.0,0.0,1.0,1.0,0.0,2.0
"I don't enjoy the arguments, but they are just a fact of being a couple.",P,0b9WEFYrdDk_44,,,,,,
How willing are you to address these issues?,T,0b9WEFYrdDk_45,0.0,0.0,1.0,0.0,0.0,2.0
"I feel I have to. If I don't, the family will break up, and I don't want that.",P,0b9WEFYrdDk_46,,,,,,
"This session illustrated working with a mandated client. Building rapport is crucial since they may not want to be there. Kevin demonstrated common defenses like minimizing and denying his behavior, showing a lack of shared conceptualization with the professional.",T,0b9WEFYrdDk_47,0.0,0.0,0.0,0.0,0.0,-2.0
