Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello, Julie Thomas?",T,Ii2FHbtVJzc_1,1.0,1.0,1.0,1.0,0.0,2.0
"Yes, hi.",P,Ii2FHbtVJzc_2,,,,,,
"Hello there. My name's Dr. Beddy. I'm one of the new GPs in the practice, and I'm seeing you today instead of Dr. Jones, who is your usual GP.",T,Ii2FHbtVJzc_3,1.0,1.0,2.0,0.0,0.0,2.0
"Yes, he is. Yeah. Yeah.",P,Ii2FHbtVJzc_4,,,,,,
"First of all, what would you like me to call you?",T,Ii2FHbtVJzc_5,1.0,1.0,1.0,1.0,0.0,2.0
"Oh, Julie's fine.",P,Ii2FHbtVJzc_6,,,,,,
"Okay, okay. Right, Julie. So what is it that's brought you to see me today?",T,Ii2FHbtVJzc_7,1.0,1.0,1.0,2.0,1.0,2.0
"Well, it's the same thing that I see Dr. Jones about. It's my heart.",P,Ii2FHbtVJzc_8,,,,,,
"Yeah, yeah, I understand that you've been in to see him a few times over the last few months. Would you mind if I ask you to go over again what the problem is, perhaps in your own words so that I get an understanding of it?",T,Ii2FHbtVJzc_9,1.0,1.0,1.0,2.0,1.0,2.0
"No, not at all. It's just I keep getting these situations where my heart starts to really, really race like boom, boom, boom, boom, boom, boom, boom. I get chest pains. I can't catch my breath and it's making me feel funny talking to you about it. And so my heart starts to race, I can't get my breath and then I get chest pains and I'm get very afraid that I'm gonna have a heart attack.",P,Ii2FHbtVJzc_10,,,,,,
"Right, right. And you're feeling a little bit anxious just here with me?",T,Ii2FHbtVJzc_11,1.0,1.0,1.0,1.0,0.0,2.0
"Mhm, yeah, just talking about it, I can feel it starting to come up. Yeah.",P,Ii2FHbtVJzc_12,,,,,,
"Right, right. Take your time. Okay, thank you. So your heart starts to race, it really beats really fast and you feel like you can't catch your breath. Is that right?",T,Ii2FHbtVJzc_13,2.0,2.0,1.0,1.0,2.0,2.0
"Yeah, that's exactly it. Yes. Yeah.",P,Ii2FHbtVJzc_14,,,,,,
"How long has all this been going on for, Julie?",T,Ii2FHbtVJzc_15,1.0,1.0,1.0,1.0,0.0,2.0
"Um, I think it's probably about six months basically. Yeah. Yeah.",P,Ii2FHbtVJzc_16,,,,,,
And can you remember what happened to start it all off?,T,Ii2FHbtVJzc_17,1.0,1.0,1.0,1.0,0.0,2.0
"Well, um, I think we've had some problems at work. Um, and um, I have felt more stressed about work than I normally do. And basically I was just trying to get into town one day on a day off and it was very hot, it was very, one of those funny hot days and it just happened, my heart just started to race and race and race and I couldn't get my breath. I was just like gasping for breath. Then I started to get chest pains and it was just awful and I managed to sit down and call my husband and he came out, he actually left work to come and get me.",P,Ii2FHbtVJzc_18,,,,,,
"Right, so that sounds like quite an unpleasant experience for you, Julie.",T,Ii2FHbtVJzc_19,1.0,1.0,1.0,2.0,1.0,2.0
