Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Zack, how are you doing today?",T,CGtxBQgepSs_1,0.0,0.0,1.0,0.0,0.0,2.0
I'm doing well. How are you?,P,CGtxBQgepSs_2,,,,,,
"I'm not doing bad, thanks for asking. I'd like to give you an assessment to test your thinking and memory. Is that all right?",T,CGtxBQgepSs_3,0.0,0.0,1.0,1.0,0.0,2.0
Yeah.,P,CGtxBQgepSs_4,,,,,,
"So I'll be asking you a series of questions. If you could just answer them to the best of your ability, that'd be great. Okay. What is today's date?",T,CGtxBQgepSs_5,0.0,0.0,1.0,1.0,0.0,2.0
The 26th.,P,CGtxBQgepSs_6,,,,,,
What is today's year?,T,CGtxBQgepSs_7,0.0,0.0,0.0,0.0,0.0,2.0
2015.,P,CGtxBQgepSs_8,,,,,,
What is the month?,T,CGtxBQgepSs_9,0.0,0.0,0.0,0.0,0.0,2.0
May.,P,CGtxBQgepSs_10,,,,,,
What day is today?,T,CGtxBQgepSs_11,0.0,0.0,0.0,0.0,0.0,2.0
Tuesday.,P,CGtxBQgepSs_12,,,,,,
Can you also tell me what season it is?,T,CGtxBQgepSs_13,0.0,0.0,0.0,0.0,0.0,2.0
Summer.,P,CGtxBQgepSs_14,,,,,,
Can you tell me the name of the building that we're in right now?,T,CGtxBQgepSs_15,0.0,0.0,0.0,0.0,0.0,2.0
Wilmington University.,P,CGtxBQgepSs_16,,,,,,
What floor are we on?,T,CGtxBQgepSs_17,0.0,0.0,0.0,0.0,0.0,2.0
The first floor.,P,CGtxBQgepSs_18,,,,,,
What city are we in?,T,CGtxBQgepSs_19,0.0,0.0,0.0,0.0,0.0,2.0
Newcastle.,P,CGtxBQgepSs_20,,,,,,
What county are we in?,T,CGtxBQgepSs_21,0.0,0.0,0.0,0.0,0.0,2.0
Newcastle.,P,CGtxBQgepSs_22,,,,,,
And what state are we in?,T,CGtxBQgepSs_23,0.0,0.0,1.0,1.0,0.0,2.0
Delaware.,P,CGtxBQgepSs_24,,,,,,
"Okay. I'm going to ask you to memorize a few objects, so I'll read them to you and I'll ask you to repeat them back to me. The objects are: ball, flag, and tree. Can you repeat those back to me?",T,CGtxBQgepSs_25,0.0,0.0,1.0,1.0,0.0,2.0
"Ball, flag, and tree.",P,CGtxBQgepSs_26,,,,,,
Thank you. I would like you to begin with the number 100 and count backward by seven and continue to do so until I tell you to stop.,T,CGtxBQgepSs_27,0.0,0.0,0.0,0.0,0.0,2.0
94...,P,CGtxBQgepSs_28,,,,,,
88...,P,CGtxBQgepSs_29,,,,,,
70...,P,CGtxBQgepSs_30,,,,,,
65...,P,CGtxBQgepSs_31,,,,,,
53...,P,CGtxBQgepSs_32,,,,,,
That's good. Thank you. I would like you to spell the word 'world' backwards.,T,CGtxBQgepSs_33,0.0,0.0,0.0,0.0,0.0,2.0
D... L... O... R... W.,P,CGtxBQgepSs_34,,,,,,
Can you recall the three words that I read to you a few minutes ago?,T,CGtxBQgepSs_35,0.0,0.0,0.0,0.0,0.0,2.0
Ball... flower... tree.,P,CGtxBQgepSs_36,,,,,,
Thank you. Can you tell me what this is?,T,CGtxBQgepSs_37,0.0,0.0,0.0,0.0,0.0,2.0
Watch.,P,CGtxBQgepSs_38,,,,,,
Can you tell me what this is?,T,CGtxBQgepSs_39,0.0,0.0,0.0,0.0,0.0,2.0
A pen.,P,CGtxBQgepSs_40,,,,,,
"I'm going to read a phrase to you, I'd like you to repeat it back to me. The phrase is: no ifs, ands, or buts. Can you repeat that back to me?",T,CGtxBQgepSs_41,0.0,0.0,0.0,0.0,0.0,2.0
"No ifs, ands, or buts.",P,CGtxBQgepSs_42,,,,,,
Are you right-handed or left-handed?,T,CGtxBQgepSs_43,0.0,0.0,1.0,0.0,0.0,2.0
I am right-handed.,P,CGtxBQgepSs_44,,,,,,
"I'd like you to take this paper in your right hand, fold it in half, and then put it on the floor.",T,CGtxBQgepSs_45,0.0,0.0,-2.0,0.0,0.0,2.0
"Thank you. I'm going to hold up a sign that has instructions. I'll point to it, I'd like you to follow those instructions.",T,CGtxBQgepSs_46,0.0,0.0,-2.0,0.0,0.0,2.0
Thank you.,T,CGtxBQgepSs_47,0.0,0.0,0.0,0.0,0.0,2.0
"On the left side of your chair, you'll find a clipboard if you could retrieve that. On a space toward the bottom, I'd like you to write a sentence.",T,CGtxBQgepSs_48,0.0,0.0,-2.0,0.0,0.0,2.0
"Mm-hm. Thank you. You'll see on that same paper there's an image. In the same area you wrote that sentence, can you copy that image for me?",T,CGtxBQgepSs_49,0.0,0.0,-2.0,0.0,0.0,2.0
"Very good, thank you. This has been helpful. I want to thank you for participating today.",T,CGtxBQgepSs_50,1.0,1.0,0.0,1.0,0.0,2.0
Thank you.,P,CGtxBQgepSs_51,,,,,,
