Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So, alright, let's take a step back and talk about competency. What education did you need for the job you have now?",T,KuHLL2AE-SE_1,1.0,1.0,1.0,1.0,0.0,2.0
"I have my bachelor's degree. And we got a little bit of training, you know, every so often we get some training at work and stuff like that.",P,KuHLL2AE-SE_2,,,,,,
Are you evaluated at work by anybody to see if you're doing the job you should be?,T,KuHLL2AE-SE_3,0.0,0.0,0.0,1.0,0.0,2.0
"Yeah, I have a supervisor, so they check up on stuff. And also, like, if I feel like I have questions and stuff like that, I can go to them as well.",P,KuHLL2AE-SE_4,,,,,,
Have you been found in that system to be somebody who's satisfying requirements in terms of competency? Satisfying the requirements of an employee?,T,KuHLL2AE-SE_5,0.0,0.0,0.0,1.0,0.0,2.0
"Yeah, I mean I haven't been fired, so that's a good sign, I guess.",P,KuHLL2AE-SE_6,,,,,,
"That's a good sign. Yeah, you haven't been fired. Have you ever had any type of write-up or somebody discussing something with you?",T,KuHLL2AE-SE_7,1.0,1.0,0.0,2.0,1.0,2.0
"No, I just kind of feel like maybe the climate has changed a little bit at the office after this happened. Like maybe other people think I didn't make the right decision. I guess maybe that's part of where all my doubts are coming from. Like no one has said to me, and I haven't... you know, my supervisor hasn't called me in and said, 'I'm concerned about this,' but I just feel like maybe other people think that I did something wrong.",P,KuHLL2AE-SE_8,,,,,,
"Alright, so there's no evidence supporting that in a kind of direct fashion, like a supervisor coming to you, but there's other evidence supporting it based on what you're feeling and how you're maybe perceiving things. You're getting this feeling that by the way they're interacting with you, by the way they're relating to you, that...",T,KuHLL2AE-SE_9,1.0,1.0,0.0,2.0,1.0,2.0
"Yeah, which I guess maybe I shouldn't be that freaked out about because there have been other people who have made mistakes and the supervisors have talked to them, and you know, even then they didn't lose their jobs. So it's not like I have... you know, I don't know, I guess it's not like just hearing them or thinking that they're judging me is an indication that something terrible is gonna happen or that I made this huge mistake.",P,KuHLL2AE-SE_10,,,,,,
"Alright, so you can see that from talking this through, you can see that some of this could be feelings, thoughts you're having combined with what you're actually observing. So you're filtering your observations in a way that's maybe making them seem a little more destructive, a little more negative.",T,KuHLL2AE-SE_11,1.0,1.0,0.0,2.0,1.0,2.0
"Yeah, it's kind of like I know it's not that big of a deal because like I said, my supervisor hasn't talked to me and it's not like I've heard anything terrible about anything happening to the kids or anything like that, but I just feel like, you know, I have those thoughts like 'Oh, is she saying something? When she said that, was she referring to what happened?' and stuff like that.",P,KuHLL2AE-SE_12,,,,,,
Can you provide an example of an interaction with a coworker where they said something that you thought maybe was referring back to this?,T,KuHLL2AE-SE_13,1.0,1.0,0.0,2.0,1.0,2.0
"Yeah, so like we were having like our regular work meeting and we kind of discuss how things are going, and it's been kind of a big deal, more so than usual, that the kids were removed from this family. So one of my coworkers kind of nudged me and said like, 'Oh, you're the bulldozer, you plowed right through that family and took those kids away.' And I think she meant it kind of like as a joke and just, you know, maybe to say like you did what you needed to do, but it kind of made me feel like does she think that I'm just callous? Like does she think that I just didn't care and... you get what I'm saying?",P,KuHLL2AE-SE_14,,,,,,
"Yeah. Yeah, so she referred to you as a bulldozer. And one way to take that would be powerful, efficient, but another way to take that would be kind of destructive, callous, mechanical. They don't have a lot of feeling. So you don't know exactly how she meant it, but you're thinking maybe it was connected that way.",T,KuHLL2AE-SE_15,1.0,1.0,0.0,2.0,1.0,2.0
"Yeah, and I guess it kind of like it goes back to like my fear that I didn't think it through, that I kind of just made the report and that was that. And you know, it makes me feel like was I being mechanical? Did I just... was I just nonchalant about it? Should I have put more thought into it? And it really, you know, it hit me where it hurt, I guess, you know.",P,KuHLL2AE-SE_16,,,,,,
So her saying that really kind of brought up this thought that maybe you are... maybe you are not empathetic enough or compassionate enough.,T,KuHLL2AE-SE_17,1.0,1.0,0.0,2.0,1.0,2.0
"Yeah, or even just thoughtful. I guess maybe I was just being, you know, just going about my job without putting a lot of thought into what I was doing.",P,KuHLL2AE-SE_18,,,,,,
Automatic?,T,KuHLL2AE-SE_19,1.0,0.0,-1.0,1.0,0.0,2.0
Exactly.,P,KuHLL2AE-SE_20,,,,,,
"So maybe one thing you would have done differently in light of that comment at the time of making the decision, you would have thought through the steps more?",T,KuHLL2AE-SE_21,1.0,0.0,-1.0,1.0,0.0,2.0
"Yeah, maybe taken a little bit more time. But at the same time, I mean, I don't have a ton of time, like I've been good at my job, I've been doing things that way, but then it just kind of made me think, have I been missing stuff all along? I don't know.",P,KuHLL2AE-SE_22,,,,,,
