Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
Hi Jackie. How you doing today?,T,dbqFCbXxwb0_1,0.0,0.0,-2.0,0.0,0.0,2.0,0,0,-2,0,0,2,,"Hi Carly, how are you doing today?"
You all right?,T,dbqFCbXxwb0_3,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,-1,-1,-1,"Therapist: Hi Jackie. How you doing today?
Patient: I'm all right.","I'm doing well, thanks for asking. How have things been?"
Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.,T,dbqFCbXxwb0_5,1.0,1.0,1.0,1.0,1.0,2.0,0,0,-2,0,0,2,"Therapist: Hi Jackie. How you doing today?
Patient: I'm all right.
Therapist: You all right?
Patient: Yeah, I've been having a rough time.",Having a rough time?
And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?,T,dbqFCbXxwb0_7,-1.0,-1.0,-2.0,0.0,0.0,1.0,1,1,1,1,0,2,"Therapist: Hi Jackie. How you doing today?
Patient: I'm all right.
Therapist: You all right?
Patient: Yeah, I've been having a rough time.
Therapist: Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.
Patient: About a week ago, I went out with some friends to a boxing match. I didn't really want to go, I've never really been to one. I watched a few fights and this one guy got knocked out right in front of me. He fell right on his face and I saw him lifeless. Ever since then, it hasn't been the same. I had to leave right away. I just couldn't be there anymore.",So you saw a fight and you saw someone get knocked out and you felt like you had to leave?
So you left and the symptoms continued?,T,dbqFCbXxwb0_9,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: You all right?
Patient: Yeah, I've been having a rough time.
Therapist: Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.
Patient: About a week ago, I went out with some friends to a boxing match. I didn't really want to go, I've never really been to one. I watched a few fights and this one guy got knocked out right in front of me. He fell right on his face and I saw him lifeless. Ever since then, it hasn't been the same. I had to leave right away. I just couldn't be there anymore.
Therapist: And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?
Patient: I just felt really scared. My heart started racing. I couldn't focus on what was going on around me. I just had to get out of there. I don't even know what happened to him, if he was okay or not. I just couldn't handle how I was feeling.","Okay, so you felt scared and you left the event. And you said you felt like your heart was racing. Is that something you've ever experienced before?"
What kind of problems?,T,dbqFCbXxwb0_11,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Having a rough time? I understand there have been some difficulties lately that brought you into the agency. Tell me what's going on.
Patient: About a week ago, I went out with some friends to a boxing match. I didn't really want to go, I've never really been to one. I watched a few fights and this one guy got knocked out right in front of me. He fell right on his face and I saw him lifeless. Ever since then, it hasn't been the same. I had to leave right away. I just couldn't be there anymore.
Therapist: And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?
Patient: I just felt really scared. My heart started racing. I couldn't focus on what was going on around me. I just had to get out of there. I don't even know what happened to him, if he was okay or not. I just couldn't handle how I was feeling.
Therapist: So you left and the symptoms continued?
Patient: Yeah, pretty much daily for the past week. I got home that night and I couldn't sleep. At work on Monday, I was having a lot of problems there.",So the symptoms continued for the rest of the week?
Do you find that you're having memories of the incident at the boxing match that are intrusive?,T,dbqFCbXxwb0_13,1.0,1.0,1.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: And what did you notice right away? So one of the boxers was knocked out and you saw that. What did you notice right away was happening?
Patient: I just felt really scared. My heart started racing. I couldn't focus on what was going on around me. I just had to get out of there. I don't even know what happened to him, if he was okay or not. I just couldn't handle how I was feeling.
Therapist: So you left and the symptoms continued?
Patient: Yeah, pretty much daily for the past week. I got home that night and I couldn't sleep. At work on Monday, I was having a lot of problems there.
Therapist: What kind of problems?
Patient: I couldn't focus when anyone was talking to me. I had a meeting on Tuesday and my boss was talking and I feel like I couldn't concentrate at all. Everything was kind of just a blur around me.","Okay, so you had a meeting on Tuesday and you felt like you couldn't concentrate during that meeting?"
And it's bothersome for you?,T,dbqFCbXxwb0_15,1.0,1.0,1.0,1.0,0.0,2.0,-1,-1,-2,1,0,1,"Therapist: So you left and the symptoms continued?
Patient: Yeah, pretty much daily for the past week. I got home that night and I couldn't sleep. At work on Monday, I was having a lot of problems there.
Therapist: What kind of problems?
Patient: I couldn't focus when anyone was talking to me. I had a meeting on Tuesday and my boss was talking and I feel like I couldn't concentrate at all. Everything was kind of just a blur around me.
Therapist: Do you find that you're having memories of the incident at the boxing match that are intrusive?
Patient: Yeah, I think about it a lot. Pretty much all the time.",All the time?
And you try but the memory stays there. Any dreams related to it?,T,dbqFCbXxwb0_17,1.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: What kind of problems?
Patient: I couldn't focus when anyone was talking to me. I had a meeting on Tuesday and my boss was talking and I feel like I couldn't concentrate at all. Everything was kind of just a blur around me.
Therapist: Do you find that you're having memories of the incident at the boxing match that are intrusive?
Patient: Yeah, I think about it a lot. Pretty much all the time.
Therapist: And it's bothersome for you?
Patient: Yeah, if I'm at work trying to get some paperwork done, it just pops in my mind and I can't make it go away.",So it's causing you some trouble at work?
"Any times when you feel like you're reliving what you saw, like you're seeing it again?",T,dbqFCbXxwb0_19,-1.0,0.0,-2.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Do you find that you're having memories of the incident at the boxing match that are intrusive?
Patient: Yeah, I think about it a lot. Pretty much all the time.
Therapist: And it's bothersome for you?
Patient: Yeah, if I'm at work trying to get some paperwork done, it just pops in my mind and I can't make it go away.
Therapist: And you try but the memory stays there. Any dreams related to it?
Patient: No, I haven't really been dreaming about it. I'm barely sleeping.","Okay, so not dreaming about it, not sleeping much. How about any time when you feel like you're reliving the accident?"
