turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Well, it sounds very scary to hear that you're having thoughts and sensations of being very ill and it's causing you a lot of anxiety. I'm glad you called us, because it's important that we get to know what's going on with you.

It seems like you're having episodes where you feel as though you're getting very sick, and you're having trouble breathing. It's very scary. You also seem to be having episodes where you're having the feeling that someone's at the door or someone's walking up the stairs, but when you check, there's nobody there. It's very frightening.

It's clear that these episodes are causing you a lot of anxiety and they're very distressing for you. I think it would be helpful to do some testing to see if there's anything going on that we need to be aware of. I would like to schedule a follow-up appointment so we can do some testing and see what's going on.",0.0,0.0,-2.0,1.0,0.0,2.0
2,"Well, it's very understandable if you're worried about what the tests might show, but it's important to know what's going on. I think it would be best if we schedule a follow-up appointment so that we can do some testing and get an idea of what's causing these episodes.

I think it would be best if you could come in alone for the follow-up so that we can talk about the results and figure out the best course of action. I can make a follow-up appointment for you to come in, say, in a couple weeks, and I'll let your mom know so that she can be aware when the appointment is coming up.

I hope that will be helpful for you to have a follow-up appointment so we can figure out what's going on with the episodes.",-1.0,-1.0,-2.0,0.0,0.0,1.0
3,"Well, I think it's a good idea to have a follow-up appointment scheduled, but I don't think that you need to tell your mom anything until the follow-up appointment. I think it's best if we leave it up to you to decide what information you want to share with her, if anything, until we know what's going on with the episodes.

I think it would be helpful for us to know if there's anything going on that your mom thinks might be causing or related to the episodes, so I'll ask her to call us and let us know if there's anything she thinks is important. But I don't think you need to tell her about the episodes or any of the testing until the follow-up appointment.",1.0,1.0,1.0,1.0,1.0,2.0
4,"Well, it's difficult to know exactly what's going on without doing some testing. I think it would be helpful for us to do some testing to see if there's anything we can find out. It's possible that there could be a physical cause for what you're experiencing, or it could be related to something called panic or anxiety.

We'll do a physical exam, and we'll also do some testing, including a stress test, to see what's going on. It might be helpful if your mom could call us if there's anything that happens while you're in between now and the follow-up appointment.",1.0,1.0,1.0,1.0,1.0,2.0
5,"Well, it's understandable that you're worried, but it's important to have the follow-up appointment so we can get a better understanding of what's going on. I think it would be best if you could try to sleep tonight and we can schedule a follow-up appointment for a few weeks from now.

I'm glad to hear that you want to try to sleep and have the follow-up appointment scheduled. I hope that will be helpful for you to have a follow-up appointment so that we can figure out what's going on.",1.0,1.0,1.0,1.0,0.0,2.0
6,"Well, it might be helpful to keep a log of what's happening so that when you come to the follow-up appointment, you can let us know what's going on. I think that would be helpful for us to know what's causing the episodes.

But I don't think you need to write everything down in advance. I think it would be best if you could write down what you hear or feel in the moment, or write down any thoughts or sensations that you have when the episodes happen.",1.0,1.0,1.0,1.0,0.0,2.0
7,"Well, I think it's a good idea if you keep a log of what's happening so that we can figure out what's going on. It will help us a lot to know what's causing the episodes.

But I don't think you need to worry about *what* you write down in the log. I think it's best if you just write down what's happening, and I'll help you figure out what's going on with the episodes when we meet for the follow-up appointment.",1.0,1.0,1.0,1.0,0.0,2.0
8,"Well, it's a good idea to keep a log of what's happening, so that way when we meet for the follow-up appointment, we can talk about what's going on and see if we can figure out what's causing the episodes.

But I don't think you need to worry about getting it exactly right or making a perfect log. I think it's best if you just write down what's happening, and I'll help you figure out what's going on with the episodes when we meet for the follow-up appointment.",1.0,1.0,1.0,1.0,0.0,2.0
9,"Well, it's a good idea if you keep a log of what's happening, so that way when we meet for the follow-up appointment, we can talk about what's going on and see if we can figure out what's causing the episodes.

But I don't think you need to worry about getting it exactly right or making a perfect log. I think it's best if you just write down what's happening, and I'll help you figure out what's going on with the episodes when we meet for the follow-up appointment.",1.0,1.0,1.0,1.0,0.0,2.0
