turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Well, I'm doing okay. I mean, I've been hearing about your depression and how it's been hard for you, so that's been difficult to hear. But I'm glad that you can talk to someone about it, so it's been helpful for me.",1.0,0.0,0.0,0.0,0.0,2.0
2,"Well, it does sound pretty extreme, but I can understand how you might feel that way if you've been feeling really depressed for so long. I can imagine that can be really scary.",1.0,1.0,1.0,1.0,1.0,2.0
3,"It does seem really difficult to find a way to make a connection with someone who has gone through a similar experience, especially when you feel that way. It seems like you want a friend who knows what it's like to feel completely alone, to have that sense of being lost in the fog.",1.0,1.0,1.0,1.0,1.0,2.0
4,It does sound really tough to find someone who truly understands what you're going through. And it's not unusual to feel that way when you're trying to make a connection with someone who doesn't know what it's like.,1.0,1.0,1.0,1.0,1.0,2.0
5,"Well, it's understandable to be nervous if you've been in a relationship where you've felt pushed away. It's tough to trust when you've been hurt before. But I can understand how it would be hard to reach out if you're already feeling so isolated.",1.0,1.0,1.0,2.0,1.0,2.0
6,You need to find someone who can understand what you're going through.,1.0,1.0,1.0,1.0,1.0,2.0
7,"You're wondering if anyone else might be feeling this way, or if you're just completely alone in it.",1.0,1.0,1.0,1.0,0.0,2.0
8,"It's understandable to feel like you're walking through life in a dream, especially when you can't shake that sense of detachment.",1.0,1.0,1.0,1.0,0.0,2.0
9,You're trying to figure out who you are and where you fit in.,1.0,1.0,1.0,1.0,0.0,2.0
10,"You want a friend who understands the quiet despair you're going through, not just someone who's caught up in their own life.",1.0,1.0,1.0,1.0,0.0,2.0
11,"I mean, I've had times where it feels like nothing matters, but I don't know if that's really the same thing.",1.0,1.0,1.0,1.0,0.0,2.0
12,I'm not saying life is pointless.,1.0,1.0,1.0,1.0,0.0,2.0
13,"Yeah, it's not easy to describe what it's like when you feel completely cut off from life. It's like you're just a machine going through a checklist.",1.0,1.0,1.0,1.0,0.0,2.0
14,You wonder if it's possible that you never turned on the lights in the first place.,1.0,1.0,1.0,1.0,0.0,2.0
15,It's not easy to break through when you feel completely separated from the world.,1.0,1.0,1.0,1.0,0.0,2.0
16,It doesn't feel like a phase.,1.0,1.0,1.0,1.0,0.0,2.0
17,You wonder if you need different tools or if you're just not meant to fix it.,1.0,1.0,1.0,1.0,0.0,2.0
18,You're stuck in a loop.,1.0,1.0,1.0,1.0,0.0,2.0
19,Someone who can stand in the same place as you and actually understand where you're coming from.,1.0,1.0,1.0,1.0,0.0,2.0
