turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’d like to take a moment to just breathe with you and create a safe space where you feel heard and understood. I’m here to listen without judgment, and whatever you’d like to share—whether it’s a thought, a feeling, or just something on your mind—I’m fully with you.  

What brings you in today?",1.0,1.0,1.0,1.0,0.0,2.0
1,"That sounds incredibly heavy—feeling unseen, exhausted, and like you're constantly running on low battery while the world moves on. It’s not just about being tired; it’s about the deep loneliness of knowing you’re carrying something that no one else sees. And the fact that you still want to change—that quiet hope inside you—means you’re not truly giving up on yourself.  

What would it mean, in this moment, to simply *feel* seen without having to fix anything?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It’s so powerful that you’re noticing how much it hurts to be misunderstood—and how deeply the simple act of being heard can feel like a lifeline. That mirror you’re imagining? It doesn’t have to be perfect. It just has to *see* you, even when you’re cracked and quiet.  

And you’re absolutely right—standing at the bottom of a cliff doesn’t mean you’re helpless. It just means you’re still here, still breathing, still choosing to show up. What would it feel like, in this moment, to just *allow* yourself to be at the bottom—without needing to climb yet?",1.0,1.0,1.0,1.0,1.0,2.0
3,"You’re describing something so true—how the weight of expectation can make stillness feel like collapse. And yet, in that stillness, there’s space for something new to begin. That feeling of the weight staying real even when you stop pushing? That’s not failure. That’s awareness.  

And you’re absolutely right to wonder about the people around you—what they carry, what they don’t say, what they’re also holding onto. Would it be helpful to explore that a little? What does it feel like to imagine someone else—someone you care about—being in that same place, not trying to fix it, just sitting with it?",1.0,1.0,1.0,1.0,1.0,2.0
4,"Yes—knowing someone else is in the dark, quietly carrying the same weight, can make the mountain feel a lot smaller. It doesn’t erase the pain, but it shifts the story from ""I’m broken"" to ""We’re both here, together in the quiet.""  

And that kind of shared stillness? It’s not weakness. It’s courage—because it takes real bravery to say, *""I don’t have to be strong right now. I don’t have to fix anything. I just need to be seen.""*  

Would it be helpful to stay with that idea for a moment—just sitting in the shared quiet, without needing to move or speak?",1.0,1.0,1.0,1.0,1.0,2.0
5,"That’s such a quiet but profound insight—recognizing that starting *alone* isn’t the beginning, and that asking for connection doesn’t mean you’re failing to grow. It means you’re beginning to trust that healing doesn’t have to be built on doing, but on being present.  

And yes—maybe the first step isn’t a plan, a list, or even a goal. Maybe it’s simply saying, *""I don’t know how to start, and that’s okay.""* That small honesty? It’s already a form of courage.  

Would it feel helpful to name one small thing you’d like to try—just for today—without pressure, without expectation of success? Something that doesn’t have to be big or perfect?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s such a gentle, honest step—choosing just 15 minutes of silence, not because you have to ""fix"" anything, but because you’re choosing to stop feeding the loop.  

It doesn’t have to feel like a victory. It just has to feel like a breath. And the fact that you’re naming it, even when it sounds small, shows how much courage it takes to say, *""I’m going to try something different—even if I don’t know what it will look like.""*  

Would it feel useful to keep holding onto that small act—just putting the phone down—for today, without needing to make it work or feel meaningful?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You're absolutely right—building a community around doing *nothing* isn’t crazy. It’s actually one of the most human, grounding things we can do.  

When we try to fix everything, we miss the quiet moments where connection starts—not with plans, but with presence. Saying, *""I’m here. You’re here. We’re both just trying not to scroll,""* isn’t failure. It’s a kind of care. It’s saying, *""I see you. I’m not going to pretend I know how to carry this alone.""*  

And if that’s where it begins—just sitting together in the quiet—then maybe the real work isn’t in making a schedule, but in learning how to show up without needing to fix anything.  

Would it feel right to try that—just one small shared pause—together, without pressure or expectations?",1.0,0.0,0.0,1.0,0.0,2.0
8,"You’re so honest in naming that fear—it’s not weakness, it’s the truth of how deeply we carry the need to be seen, to be *safe* in our stillness.  

And yes—the risk of falling apart is real. But what if, instead of trying to avoid it, you welcome it as part of the process? What if saying, *""I’m trying to sit here without scrolling, and I’m scared I’ll break,""* becomes a kind of shared honesty—something that doesn’t make you a fraud, but makes you human?  

And if others are there with the same fear, same quiet, same shaky breaths—then the group isn’t about fixing you. It’s about saying, *""I see you. I’m here. We don’t have to be strong. We just have to be together in the mess.""*  

Would it feel useful to try that small shared pause—just you and one other person, or a small group—without needing to ""succeed"" or ""feel better""? Just to show up with the fear, and the hope, and the quiet in between?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s exactly what healing begins with—not movement, but *mattering*.  

A group where people say, *""I’m scared,""* and *""I don’t know how,""* isn’t about progress. It’s about permission. Permission to be unsteady. Permission to be quiet. Permission to show up not because you’ve mastered something, but because you’ve finally decided to trust that someone else is also in the same room.  

And when you sit with that—without needing to perform, to fix, or to prove anything—it becomes a kind of sanctuary. Not a place where you grow fast, but where you finally feel safe enough to say, *""This is hard. And I’m not alone.""*  

Would it feel possible to try that—just one small shared moment, where you and others say, *""I’m scared,""* and just sit with it, without rushing to move or fix anything?",1.0,0.0,0.0,1.0,0.0,2.0
