Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Michelle, how are you doing today?",T,_pkXuC7vsl0_1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,,"Hi Carly, how are you doing today?"
Stressed?,T,_pkXuC7vsl0_3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Hi Michelle, how are you doing today?
Patient: Um, I'm kind of doing... I'm feeling a little bit stressed out.",Doing what?
"Right, a job you've been interested in for a while and have been talking about.",T,_pkXuC7vsl0_5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: Hi Michelle, how are you doing today?
Patient: Um, I'm kind of doing... I'm feeling a little bit stressed out.
Therapist: Stressed?
Patient: Yeah, I have an aptitude test for work with math problems and scenarios to move up to assistant manager.","Okay, so you have an aptitude test for a job you want to get?"
So you know the material on this test pretty well?,T,_pkXuC7vsl0_7,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Hi Michelle, how are you doing today?
Patient: Um, I'm kind of doing... I'm feeling a little bit stressed out.
Therapist: Stressed?
Patient: Yeah, I have an aptitude test for work with math problems and scenarios to move up to assistant manager.
Therapist: Right, a job you've been interested in for a while and have been talking about.
Patient: Yes. I've been feeling a lot of anxiety about it. I got overwhelmed during the test; my heart was racing and my hands were shaking, so I couldn't concentrate even though I knew the material the night before.","Okay, so you were feeling nervous before you took the test, but you were surprised by how much it affected you during the test."
But the feelings and physiological response got in the way of you completing it?,T,_pkXuC7vsl0_9,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,"Therapist: Stressed?
Patient: Yeah, I have an aptitude test for work with math problems and scenarios to move up to assistant manager.
Therapist: Right, a job you've been interested in for a while and have been talking about.
Patient: Yes. I've been feeling a lot of anxiety about it. I got overwhelmed during the test; my heart was racing and my hands were shaking, so I couldn't concentrate even though I knew the material the night before.
Therapist: So you know the material on this test pretty well?
Patient: Yes.",Okay. And you were feeling pretty confident about your ability to do well on it?
All right. So you weren't feeling great about taking the test in the first place?,T,_pkXuC7vsl0_11,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Right, a job you've been interested in for a while and have been talking about.
Patient: Yes. I've been feeling a lot of anxiety about it. I got overwhelmed during the test; my heart was racing and my hands were shaking, so I couldn't concentrate even though I knew the material the night before.
Therapist: So you know the material on this test pretty well?
Patient: Yes.
Therapist: But the feelings and physiological response got in the way of you completing it?
Patient: No, I wasn't able to complete it. They let me reschedule because I said I didn't feel well. Now I'm scared the same thing will happen again.","Okay, so you're a little worried about that possibility?"
But did you know that was coming? You had some anxiety in advance?,T,_pkXuC7vsl0_13,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: So you know the material on this test pretty well?
Patient: Yes.
Therapist: But the feelings and physiological response got in the way of you completing it?
Patient: No, I wasn't able to complete it. They let me reschedule because I said I didn't feel well. Now I'm scared the same thing will happen again.
Therapist: All right. So you weren't feeling great about taking the test in the first place?
Patient: The night before I felt prepared, but the minute I walked into the room, all these fears took over.","Okay. So you were feeling prepared, but then walking into the room, you felt a little nervous?"
What do you think is leading to this?,T,_pkXuC7vsl0_15,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: But the feelings and physiological response got in the way of you completing it?
Patient: No, I wasn't able to complete it. They let me reschedule because I said I didn't feel well. Now I'm scared the same thing will happen again.
Therapist: All right. So you weren't feeling great about taking the test in the first place?
Patient: The night before I felt prepared, but the minute I walked into the room, all these fears took over.
Therapist: But did you know that was coming? You had some anxiety in advance?
Patient: Yes. I had some anxiety the day before, but studying made me think I could push it down. Once I got there, it all came back up.","Okay. So you had some anxiety in advance, but once you were in the room, that anxiety became more pronounced."
"And since that bad experience in third grade, have you had trouble with tests since?",T,_pkXuC7vsl0_17,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: All right. So you weren't feeling great about taking the test in the first place?
Patient: The night before I felt prepared, but the minute I walked into the room, all these fears took over.
Therapist: But did you know that was coming? You had some anxiety in advance?
Patient: Yes. I had some anxiety the day before, but studying made me think I could push it down. Once I got there, it all came back up.
Therapist: What do you think is leading to this?
Patient: I've always struggled with tests. In third grade, I failed a math test and was held back. It was embarrassing and I felt like a failure.",So failing a test in third grade was a really difficult experience for you.
"So you've been able to adapt and pass them, but you're never thrilled about it?",T,_pkXuC7vsl0_19,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: But did you know that was coming? You had some anxiety in advance?
Patient: Yes. I had some anxiety the day before, but studying made me think I could push it down. Once I got there, it all came back up.
Therapist: What do you think is leading to this?
Patient: I've always struggled with tests. In third grade, I failed a math test and was held back. It was embarrassing and I felt like a failure.
Therapist: And since that bad experience in third grade, have you had trouble with tests since?
Patient: Yes, I always feel really anxious. I pass them, but the anxiety makes me think I'll fail again like before.",So you feel like you're going to have the same experience you had in third grade?
