Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
Hi Rebecca. How are you doing today? What's been going on?,T,ZSDJymlMOxg_1,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,,"Hi Carly, how are you doing today?"
A car accident?,T,ZSDJymlMOxg_3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Hi Rebecca. How are you doing today? What's been going on?
Patient: Well, nothing too bad. I kind of got in a little bit of a fender-bender accident.","Okay, so you were in a fender-bender accident. Tell me about that."
What happened?,T,ZSDJymlMOxg_5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Hi Rebecca. How are you doing today? What's been going on?
Patient: Well, nothing too bad. I kind of got in a little bit of a fender-bender accident.
Therapist: A car accident?
Patient: Yeah.","Okay. Well, tell me about that what happened."
Oh. You okay?,T,ZSDJymlMOxg_7,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: Hi Rebecca. How are you doing today? What's been going on?
Patient: Well, nothing too bad. I kind of got in a little bit of a fender-bender accident.
Therapist: A car accident?
Patient: Yeah.
Therapist: What happened?
Patient: We were at a red light and the car behind me hit me, and then I hit the car in front of me.","Okay. So you were at a red light and the car behind you hit you, and you hit the car in front of you. Okay. And what happened to you after that?"
So physically you're okay. Were you checked out by your physician?,T,ZSDJymlMOxg_9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: A car accident?
Patient: Yeah.
Therapist: What happened?
Patient: We were at a red light and the car behind me hit me, and then I hit the car in front of me.
Therapist: Oh. You okay?
Patient: I was jolted back and forth. I've got a couple of bruises, but physically I'm okay.","Okay. Well, I'm glad you're okay. I'm glad you're not seriously injured."
All right. How about emotionally?,T,ZSDJymlMOxg_11,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Therapist: What happened?
Patient: We were at a red light and the car behind me hit me, and then I hit the car in front of me.
Therapist: Oh. You okay?
Patient: I was jolted back and forth. I've got a couple of bruises, but physically I'm okay.
Therapist: So physically you're okay. Were you checked out by your physician?
Patient: Yeah, everything's okay there. I didn't break anything.","Okay, good. Well, I'm glad to hear that. I'm glad to hear you were checked out and that there's no physical cause for the symptoms you were having."
What was the thought that came into your mind?,T,ZSDJymlMOxg_13,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Oh. You okay?
Patient: I was jolted back and forth. I've got a couple of bruises, but physically I'm okay.
Therapist: So physically you're okay. Were you checked out by your physician?
Patient: Yeah, everything's okay there. I didn't break anything.
Therapist: All right. How about emotionally?
Patient: It's been hard to get in my car. My boyfriend asked if I wanted to go on a trip, and I'm hesitant.",You're hesitant to go in your car after what happened?
"So it was really all about the car, not anything else about the trip?",T,ZSDJymlMOxg_15,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Therapist: So physically you're okay. Were you checked out by your physician?
Patient: Yeah, everything's okay there. I didn't break anything.
Therapist: All right. How about emotionally?
Patient: It's been hard to get in my car. My boyfriend asked if I wanted to go on a trip, and I'm hesitant.
Therapist: What was the thought that came into your mind?
Patient: I'm going to get hurt.","All right, so you were thinking you were going to get hurt. And you didn't."
And you felt you were going to get hurt?,T,ZSDJymlMOxg_17,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Therapist: All right. How about emotionally?
Patient: It's been hard to get in my car. My boyfriend asked if I wanted to go on a trip, and I'm hesitant.
Therapist: What was the thought that came into your mind?
Patient: I'm going to get hurt.
Therapist: So it was really all about the car, not anything else about the trip?
Patient: No, it was being in the car, driving the car.","Okay, so it was being in the car that was really causing you to have that thought."
Much more nervous than usual?,T,ZSDJymlMOxg_20,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Patient: I'm going to get hurt.
Therapist: So it was really all about the car, not anything else about the trip?
Patient: No, it was being in the car, driving the car.
Therapist: And you felt you were going to get hurt?
Patient: Yeah, I'm going to get hit. I would normally be excited about a trip, but now I'm just scared.
Patient: Even coming here today, I didn't want to drive. I was more aware, but very nervous.","Okay, so you were nervous even about driving to my office?"
How did you feel about driving cars prior to this accident?,T,ZSDJymlMOxg_22,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,"Patient: No, it was being in the car, driving the car.
Therapist: And you felt you were going to get hurt?
Patient: Yeah, I'm going to get hit. I would normally be excited about a trip, but now I'm just scared.
Patient: Even coming here today, I didn't want to drive. I was more aware, but very nervous.
Therapist: Much more nervous than usual?
Patient: Yes.","Okay. Well, I'm glad you came in today because I think it's good for us to talk about your anxiety."
So you're taking every opportunity to avoid driving.,T,ZSDJymlMOxg_24,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Patient: Yeah, I'm going to get hit. I would normally be excited about a trip, but now I'm just scared.
Patient: Even coming here today, I didn't want to drive. I was more aware, but very nervous.
Therapist: Much more nervous than usual?
Patient: Yes.
Therapist: How did you feel about driving cars prior to this accident?
Patient: I was fine. I enjoyed driving and going on trips, but now I'm too scared.","Okay. So you used to enjoy driving, but now you're too scared to do it."
What do you tell yourself to motivate yourself to get into the car?,T,ZSDJymlMOxg_26,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,"Therapist: Much more nervous than usual?
Patient: Yes.
Therapist: How did you feel about driving cars prior to this accident?
Patient: I was fine. I enjoyed driving and going on trips, but now I'm too scared.
Therapist: So you're taking every opportunity to avoid driving.
Patient: Yeah, except for essential things like work or coming here, and that takes a lot of motivation.","Okay. So you're avoiding it for the most part, but you're making an effort to drive when it's essential."
