Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
How's it how are you?,T,X7o-_2Ityd0_1,1,1,1,0,0,2
Good. Good. It's good to see you.,P,X7o-_2Ityd0_2,,,,,,
"Yeah. Um, again, your binge record this week as the last last week as was, like, kind of squeaky clean. So, um, how's that been feeling?",T,X7o-_2Ityd0_3,1,1,1,1,1,2
Feels really good.,P,X7o-_2Ityd0_4,,,,,,
"I'm sure it does. It really does. Yeah, it's been really a process, so that's fantastic. What tell me about what's been going on this week?",T,X7o-_2Ityd0_5,2,2,1,2,2,2
I had a good conversation with my mom.,P,X7o-_2Ityd0_6,,,,,,
"Oh, nice. Tell me about it.",T,X7o-_2Ityd0_7,2,1,2,1,1,2
"So I just talked with her on the phone. Uh, and yeah, it just went really well. And we actually after that, we planned a Skype meeting. So we had a Skype meeting last night. I guess it was. Uh, and yeah, caught up a little bit and kind of talked about some things and, yeah, it was good.",P,X7o-_2Ityd0_8,,,,,,
"Oh, nice. Nice. I'm happy to hear about that. And then, um, uh, I don't remember I'm trying to think from last time, like, any Alan updates or...",T,X7o-_2Ityd0_9,2,2,1,2,2,2
Still seeing Alan.,P,X7o-_2Ityd0_10,,,,,,
"Oh, nice. Nice. Things going okay? Good. Well, I'm happy to hear that. And then, um, I guess the other thing that I wanted to, you know, talk with you about, I know that we had, you know, kind of mentioned it briefly, but today kind of marks the kind of beginning of that kind of final phase for us, like so then over the next, you know, three sessions, we're going to be starting to kind of wrap up our work together. And, yeah, I've been feeling that way too because it's like it's hard to it's hard to want to bring that up because it's really been really just great working with you and, um, so I really don't want to see that come to an end. But I thought one of the things that's really important is maybe just to get us starting to talk about, and again, we don't have to do it all today, but just at least get us starting to talk about, you know, some of the changes that you've made, things that have gone really well for you. And really maybe kind of recap like how it is that you've gone from like almost like binging daily to almost and now you're not at all. And kind of maybe we can kind of talk about how that's gone. Because I think the other thing that's really important is not only the things that you've done in terms of like how things have gotten better for you, but I also want us to start thinking about too like, okay, what's going to happen when we, you know, kind of get to the end of our work together and, you know, beyond? So like in terms of like how we'll kind of keep how you'll kind of keep the work going, uh, and, uh, so, yeah, I kind of thought, you know, I I feel like I'm kind of being like a like a wet blanket here. You've had a really great week and now I'm bringing up, you know, our kind of departure. But I think it's real important to kind of mark that, mark that transition, and also to mark it too by having, you know, things go so well. I think it's really important. So and I guess the first thing I want to talk about is, I guess I'm pointing my my pad of paper because it's like it's so filled with just all the different things that have occurred for you, you know, over the last several weeks. And I think the first thing that's really notable to me is I've really really appreciated your willingness to, um, uh, engage your mom because I know that that's been so hard for you and and it's been so painful, you know, the way that she's treated you in the past, but that, um, oh, you know, I'm just I guess I'm even getting kind of emotional talking about it because it's just been so, um, rich, the transition you've made in terms of the way you've engaged her in a more genuine way and allowed her kind of back into your life. And it seems like that that's been, you know, really vital to your, you know, like getting better.",T,X7o-_2Ityd0_11,1,1,1,1,1,2
"Definitely. Yeah. mhm. And it feels good. Uh, it's nice not butting heads with her because I mean like you want like I want a good relationship with my mom. I don't I don't choose purposefully to not have a good relationship with her. Um, yeah, it feels really good. Nice. And I feel like I can have better relationships other places as well now because that's healthy.",P,X7o-_2Ityd0_12,,,,,,
"Right. Right. Well, and and also too, I think along with that is that kind of the strategies, I think that you've, you know, my hunch would be is that some of the strategies that you've used to engage your mom in a more meaningful way have really kind of come in handy in some respects in terms of like some of the other relationships that you've had, you know, especially I know that you and Kathy have gotten a lot closer and, um, even the fact that you've allowed yourself to kind of, you know, connect with somebody else like with, you know, with Alan. And, you know, I know you were talking with me the other day about some other friends that you've, you know, met and people that you've really gotten a little bit closer to, so that's been really exciting. Yeah. Yeah. Yeah.",T,X7o-_2Ityd0_13,2,2,1,2,1,2
Feels good to not go home and feel terrible.,P,X7o-_2Ityd0_14,,,,,,
"Right. Yeah. Yeah. So then then kind of from from your perspective, again, you know, we'll talk more about this, I mean, I realize I'm kind of putting you on the spot, but as you've kind of have thought about or thinking about it, um, and maybe you can think about it too even from now to the next couple of sessions, but just starting to think about like what is it that you've really done that you really feel like has been really that's really helped you make changes in the way in which you've, you know, managed your food or your binge eating?",T,X7o-_2Ityd0_15,1,1,1,1,1,2
