Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"All right. So hi Tanya. My name's Solana. It's nice to meet you. Before we get started, I want to talk about a few things. Sessions are 45 to 50 minutes once a week for six weeks. Everything is confidential except for court orders, risk of harm to yourself or others, or suspected child or elder abuse. These sessions are recorded for educational purposes, and I may consult with my supervisor. Is that okay?",T,jm6PG989Q_0_1,1,1,1,0,0,2
"Yep, that's fine.",P,jm6PG989Q_0_2,,,,,,
Excellent. So why don't we get started? What brought you in today?,T,jm6PG989Q_0_3,0,0,1,0,0,2
"I'm just overwhelmed with work and I just started school, so things have been piling up. I'm struggling to balance everything.",P,jm6PG989Q_0_4,,,,,,
I understand. Where do you work right now?,T,jm6PG989Q_0_5,0,0,1,1,0,2
"I work at Whole Health as a case manager, working in the community with clients who have schizophrenia and similar conditions.",P,jm6PG989Q_0_6,,,,,,
So you're working full-time and going to school full-time? What classes are you taking?,T,jm6PG989Q_0_7,1,1,1,1,0,2
"Theories, techniques, and ethics—the core classes.",P,jm6PG989Q_0_8,,,,,,
How has the workload been for you?,T,jm6PG989Q_0_9,0,0,1,1,0,2
"I've been managing, but I don't have time for friends or myself. I feel bad saying no to people because I don't want to upset anyone, but I have to do homework.",P,jm6PG989Q_0_10,,,,,,
"Right, just trying to find that balance.",T,jm6PG989Q_0_11,1,1,1,1,1,2
"Exactly. My husband is also frustrated because I don't talk to him as much. He works from home and wants to chat when I get back, but I just want to decompress.",P,jm6PG989Q_0_12,,,,,,
I can imagine just wanting to relax without having to maintain a conversation.,T,jm6PG989Q_0_13,1,1,1,1,0,2
"Yeah, but I don't want to ruin our relationship. I'm just so busy with school that it's hard to give him that time. I want to fix it, but I don't know how.",P,jm6PG989Q_0_14,,,,,,
So you're confused about how to divide your time. What have you been doing to manage it lately?,T,jm6PG989Q_0_15,1,1,1,1,1,2
"I set time aside. I have Wednesdays off for homework, and I use Friday nights and Sundays too. I try to finish everything before I go out on Saturdays so I don't feel guilty, but I still feel stressed and overwhelmed.",P,jm6PG989Q_0_16,,,,,,
Is that system working for you?,T,jm6PG989Q_0_17,1,1,1,1,0,2
"Not really. My family gives me a hard time and doesn't understand that school and work are my priorities. They pressure me to come over, saying I don't need to do homework right now.",P,jm6PG989Q_0_18,,,,,,
So you feel guilty choosing school over social obligations?,T,jm6PG989Q_0_19,1,1,1,1,1,2
"Right. None of them went to college, so they don't see the importance. It was easier when I lived further away in La Crosse because distance was a natural excuse. Now that I'm only 30 minutes away, the pressure is constant.",P,jm6PG989Q_0_20,,,,,,
That constant pressure sounds like a lot to take on.,T,jm6PG989Q_0_21,1,1,1,1,0,2
"It is. I tell them it's important for my future, but I still feel bad. Sometimes I even come up with other excuses because I feel they don't respect 'school' as a reason.",P,jm6PG989Q_0_22,,,,,,
"My family is harder than my friends. One friend sent flowers to say she understands I'm busy, but my parents just guilt trip me. They never come to my house; it's always me going to them.",P,jm6PG989Q_0_23,,,,,,
It would be easier if they made the effort to come to you.,T,jm6PG989Q_0_24,1,1,1,1,0,2
"Yeah, it feels like they expect something from me without reciprocating. I can't cut back on work because I need the money, and I want to finish school quickly. I know I can handle it because I worked 60 hours a week during undergrad, but the proximity to everyone here makes it harder.",P,jm6PG989Q_0_25,,,,,,
And you don't want to lose those close connections.,T,jm6PG989Q_0_26,1,1,1,1,0,2
"No, I don't. But I struggle with school being the priority without making them feel less important. I'm wondering why it's so much more stressful now than in the past. My husband confronting me about it is probably the hardest part.",P,jm6PG989Q_0_27,,,,,,
Were you together during your undergrad?,T,jm6PG989Q_0_28,1,1,1,1,0,2
"Yes. He's usually my voice of reason, but I tend to just keep taking on more to see what I'm capable of. I think he's right that I'm pushing myself toward a breaking point.",P,jm6PG989Q_0_29,,,,,,
Is that how you see it too? What extra things do you take on?,T,jm6PG989Q_0_30,1,1,1,1,0,2
"At my last job, I took on extra roles to get experience in assessments and case management. Even now, I took on an extra group at work. I'm hourly, so I'm actually working for free preparing for it at home. It's an anger management group, and I'm learning while I teach it.",P,jm6PG989Q_0_31,,,,,,
