Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
I don't even need a who's right. I don't need to always be right. I would just like to be heard.,P,xaHms5z-yuM_1,,,,,,
"I'm sorry. I hear that you feel that way, Ria. I don't mean it to be like that. I love you.",T,xaHms5z-yuM_2,2,1,1,1,1,2
"That would be okay. I don't need to hear that everything I said is right. If you said, 'I don't really agree with you, Ria, but I hear what you're saying, and I love you, and I don't know what to do next, so I gotta go.'",P,xaHms5z-yuM_3,,,,,,
"So you help me. You're saying something incredibly powerful to this man. What you're saying to him, if I'm hearing you right, is: 'Matt, I don't need you to be perfect. I don't need to be right.'",T,xaHms5z-yuM_4,1,1,1,2,1,2
I don't need you to fix it right this second.,P,xaHms5z-yuM_5,,,,,,
I don't need you to fix it. It's okay for me to be disappointed sometimes. I just need to know that I'm important to you and you can reach for me. That's all I need to know.,T,xaHms5z-yuM_6,2,1,1,2,2,2
"What I'm doing here is reflecting her attachment needs and longings. Validating her and reflecting her feelings helps calm her down and stay with the present process. Something like, 'I care about how you feel. I care that you're hurt. I love you.' You need reassurance, yeah?",T,xaHms5z-yuM_7,1,1,1,1,1,2
Yes.,P,xaHms5z-yuM_8,,,,,,
"You're saying to him, in those moments, 'I do love you.' Even though you're overwhelmed, what I need is to know that you're still struggling to be with me, that I matter to you, and that you love me.",T,xaHms5z-yuM_9,1,1,1,1,1,2
Because I don't really know that he loves me right now.,P,xaHms5z-yuM_10,,,,,,
"Right. I need reassurance. That's what you're telling him, yeah?",T,xaHms5z-yuM_11,1,1,1,1,1,2
"I just don't know that he loves me, really.",P,xaHms5z-yuM_12,,,,,,
"Can you tell him that right now? This is the first time I create an enactment, which is a central part of EFT. I've tried to distill her emotions, focusing on the attachment meaning. It would help me not to spiral down into despair to know that I still matter to you.",T,xaHms5z-yuM_13,1,1,1,1,1,2
It would help me calm down. And it would help me stop trying to be right if you could just somehow reassure me and tell me that you love me or make some gesture.,P,xaHms5z-yuM_14,,,,,,
Reach for me. Yeah?,T,xaHms5z-yuM_15,1,1,2,1,1,2
Anything would be nice. To make me feel like you don't just have nothing for me.,P,xaHms5z-yuM_16,,,,,,
"I hear what you're saying. I hear that. My immediate reaction is nobody's doing that for me and I'm putting forth one more effort. My finger is in the dam and the water is lapping over, and I've got to do one more thing?",T,xaHms5z-yuM_17,1,0,0,1,0,1
