Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello Frank, hello Sarah. How you doing today?",T,Xj2FB047sVc_2,1,1,1,0,0,1
Doing well. Doing well.,P,Xj2FB047sVc_3,,,,,,
So I understand that you've come in because you're having a little difficulty in your relationship. Can you tell me about that?,T,Xj2FB047sVc_4,1,0,1,1,0,2
"So basically, it's been getting a little bit worse since we got married. I thought we were both kind of independent people, but it's kind of gotten to the point now where I just want my own personal space and I want to be left alone sometimes.",P,Xj2FB047sVc_5,,,,,,
"Alright, so you're looking for independence in your relationship. And how long have you been together?",T,Xj2FB047sVc_6,1,0,1,1,1,2
"We just got married a year and a half ago, but we've been dating for about four or five years total.",P,Xj2FB047sVc_7,,,,,,
"Okay, so total of four or five years, married for a year and a half. And Frank, when did you notice the lack of independence?",T,Xj2FB047sVc_8,1,0,1,1,0,2
"I guess once we got married. After that, it seemed like we were spending all of our time together. About six months to a year in, it progressed to becoming a burden. I just want my own personal space and freedom.",P,Xj2FB047sVc_9,,,,,,
"Sarah, does this resonate with you, what Frank is saying?",T,Xj2FB047sVc_10,1,0,1,1,1,2
"I just feel like we're newlyweds and I want to spend time with him. I feel like he doesn't want that, he wants to be with his friends. I sometimes don't feel wanted and I can tell he's so angry at me.",P,Xj2FB047sVc_11,,,,,,
"Alright, can you tell him that? What you just told me.",T,Xj2FB047sVc_12,1,0,1,1,1,2
"I just want to feel wanted and I don't feel that way. I feel like you're so angry with me, but the truth is I just want to spend time with you and do everything with you.",P,Xj2FB047sVc_13,,,,,,
"So Frank, what's it like to hear that?",T,Xj2FB047sVc_14,1,0,1,1,1,2
"It reminds me of how it used to be. Back then independence wasn't a problem, but now we're spending every moment together and we're always worried about each other. It feels like I have pressure on me and I feel guilty trying to go do things by myself.",P,Xj2FB047sVc_15,,,,,,
You feel guilty?,T,Xj2FB047sVc_16,1,0,1,1,1,2
I do.,P,Xj2FB047sVc_17,,,,,,
"Sarah, do you sense that in Frank, that he feels guilty about that?",T,Xj2FB047sVc_18,1,0,1,1,1,2
"No, I just feel like he's pushing me away and I feel rejected.",P,Xj2FB047sVc_19,,,,,,
Has this been happening right from the beginning of the marriage or a little bit after?,T,Xj2FB047sVc_20,1,0,1,1,1,2
"It was a little bit after. The first six months were really good, but then it became a burden spending so much time together trying not to get into fights.",P,Xj2FB047sVc_21,,,,,,
"Has it been the same for you, Sarah? Was the beginning of the marriage different than what you have now?",T,Xj2FB047sVc_22,1,0,1,1,1,2
"I thought everything was great during the honeymoon and a couple months after, and then that's when it started later on.",P,Xj2FB047sVc_23,,,,,,
"Around the same time you started experiencing this difficulty. So it sounds like you want more space, Frank, and Sarah, you feel like this desire for space is a rejection.",T,Xj2FB047sVc_24,1,0,1,1,1,2
I just feel like he wants space all the time.,P,Xj2FB047sVc_25,,,,,,
Are you okay with some space?,T,Xj2FB047sVc_26,1,0,1,1,1,2
I think so. Maybe it's something we could try and work on.,P,Xj2FB047sVc_27,,,,,,
You don't seem real certain.,T,Xj2FB047sVc_28,1,0,1,1,1,2
"I don't know, I just get anxiety a little bit when he's gone and feel like I need to be with him.",P,Xj2FB047sVc_29,,,,,,
So maybe this idea of space isn't really something you feel will work for you.,T,Xj2FB047sVc_30,1,0,1,1,1,2
"I want to try to make our marriage work, so I want to try.",P,Xj2FB047sVc_31,,,,,,
"Alright, so you want to try to address Frank's concerns, but you seem apprehensive. How could this play out?",T,Xj2FB047sVc_32,1,0,1,1,1,2
Maybe next week he could go out with his friends some night and I can see how it makes me feel. I know it's something I can work on.,P,Xj2FB047sVc_33,,,,,,
"Alright, so an experiment. In the year and a half you've been married, has there ever been a night when you've gone out by yourself?",T,Xj2FB047sVc_34,1,0,1,1,1,2
There's been a couple times where I've gone out for a guys' night or to see old college friends.,P,Xj2FB047sVc_35,,,,,,
And what happened between you?,T,Xj2FB047sVc_36,1,0,1,1,1,2
"Getting out of the house is the hardest part. I try to ensure her it'll be okay, but she gets upset and doesn't want me to go. I don't want to be the only guy there who shows up with his wife, and I feel guilty leaving her alone.",P,Xj2FB047sVc_37,,,,,,
Is there any reason to believe it'll be different next week?,T,Xj2FB047sVc_38,1,0,1,1,0,1
"I guess not. Every time we do it, it's the same result with her getting worried. I really want my space but sometimes I can't get out of her grip.",P,Xj2FB047sVc_39,,,,,,
"Sarah, what do you think about that?",T,Xj2FB047sVc_40,1,1,1,1,0,2
"Lately on the weekends he wants to be with his friends, and that's when I want to go on a date or go to the movies with him.",P,Xj2FB047sVc_41,,,,,,
Would it have to be on the weekend? Could it happen during the week?,T,Xj2FB047sVc_42,1,0,1,0,0,2
"Yeah, absolutely. A lot of my friends go out during the week, so I could definitely go out then.",P,Xj2FB047sVc_43,,,,,,
"Okay, so you could agree to an experiment where you spend the weekends together, and Frank goes out during the week.",T,Xj2FB047sVc_44,1,1,2,1,1,2
I think we could try that. It would feel like more of a balance. I respond better to that.,P,Xj2FB047sVc_45,,,,,,
Something you could try next week?,T,Xj2FB047sVc_46,1,0,1,0,0,2
Yeah.,P,Xj2FB047sVc_47,,,,,,
Walk me through what happens when you're getting ready to leave.,T,Xj2FB047sVc_48,1,1,1,2,1,2
"I'll let her know where I'm going and give her phone numbers to reach me, but then she doesn't want me to leave. That makes me feel guilty because I want her to be more independent and have her own social circle.",P,Xj2FB047sVc_49,,,,,,
"So ultimately you do go, but you feel guilty. Do you have a good time?",T,Xj2FB047sVc_50,1,0,1,0,0,2
"Sometimes I can't get over the fact that my wife is at home upset at me, so I'm trying to find a balance between my independence and her doing her own thing.",P,Xj2FB047sVc_51,,,,,,
How about when you come home?,T,Xj2FB047sVc_52,1,0,1,1,1,2
"Usually things go back to normal. We've had exchanges of words, but we're an affectionate couple. Sometimes it's just overbearing.",P,Xj2FB047sVc_53,,,,,,
"Is that how you see it, Sarah?",T,Xj2FB047sVc_54,1,0,1,0,0,2
"Things go back to normal, but inside I'm worrying about the next time it'll happen. I get nervous and think of all the bad things that could happen when he's gone.",P,Xj2FB047sVc_55,,,,,,
What are you thinking while he's out?,T,Xj2FB047sVc_56,1,0,1,1,1,2
I wonder what he's doing or if he's talking to someone else. I get anxious that something bad is going to happen.,P,Xj2FB047sVc_57,,,,,,
Is there any basis for thinking something bad's going to happen?,T,Xj2FB047sVc_58,1,0,1,0,0,2
"Absolutely not. I love Sarah, but I would like some independence. We have to work on these issues, and that's why we came to you.",P,Xj2FB047sVc_59,,,,,,
What could we change to increase the chances of the experiment working next week?,T,Xj2FB047sVc_60,1,0,1,1,1,2
"Don't give me someone else's phone number, and don't stay out later than you say you will. Just be available when I call.",P,Xj2FB047sVc_61,,,,,,
"Is that something that's normally possible, Frank?",T,Xj2FB047sVc_62,1,0,1,0,0,2
"Yeah, most of the time I'm very good at responding to her and making sure she knows I'm okay.",P,Xj2FB047sVc_63,,,,,,
So that's a compromise you're willing to make. Any other reassurances needed?,T,Xj2FB047sVc_64,1,0,1,1,1,2
"No, I think he means what he says and we can try this again under different circumstances.",P,Xj2FB047sVc_65,,,,,,
"Sarah, do you have a plan to call Frank or would you just do it if you felt the need?",T,Xj2FB047sVc_66,1,0,1,0,0,2
"I've called before just to make sure everything was okay, just for reassurance.",P,Xj2FB047sVc_67,,,,,,
"Does that seem reasonable to you, Frank?",T,Xj2FB047sVc_68,1,1,1,1,1,2
"I guess, but I want privacy and to be in the moment with my friends. Getting phone calls during the night gets a little frustrating. A text would be better.",P,Xj2FB047sVc_69,,,,,,
Would a text or two be a good compromise? It might decrease her anxiety and work toward more freedom.,T,Xj2FB047sVc_70,1,0,1,0,0,2
Does that sound like an experiment you both can buy into?,T,Xj2FB047sVc_71,1,1,1,1,1,2
We can try it. I think so.,P,Xj2FB047sVc_72,,,,,,
"Try it out. Track your thoughts and experiences independently while you're apart, and we'll compare next time. Does that sound like a plan?",T,Xj2FB047sVc_73,1,1,1,0,0,2
It does. It does.,P,Xj2FB047sVc_74,,,,,,
"Alright, try that out and I'll see you in a week.",T,Xj2FB047sVc_75,1,0,1,0,0,2
