Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Feminist family therapy grew out of the second wave of feminism in the 1960s and 70s. The model focuses on the personal as political, challenging sex-role stereotypes, and forming egalitarian relationships. In this video, Dr. Patricia Robertson works with an African American family, highlighting interventions where women's voices are valued and their experiences are de-pathologized and reframed.",T,YuFmc3y72Nw_1,1,1,1,0,0,2
"Good morning. I'm interested in getting to know all of you and finding out why you're here. One of you called for an appointment, who did that?",T,YuFmc3y72Nw_2,1,1,1,1,0,2
"I did. I wanted to get some help for my mom who just ended a four-year relationship. She was really sad for a long time, and I just want her to be happy. I want to be happy too.",P,YuFmc3y72Nw_3,,,,,,
"What is your perception of your mother in that relationship, and how has him being out of your life been significant?",T,YuFmc3y72Nw_4,1,1,1,1,1,2
"She was happy for a long time, but I think she has a problem picking men. He needed too much of her time and attention, and I kind of lost her when he was around. I liked him okay, but I just want her to be happy.",P,YuFmc3y72Nw_5,,,,,,
"Lee, how does it feel for you to hear your daughters' perceptions that they lose you when men are in your life?",T,YuFmc3y72Nw_6,2,2,1,2,1,2
"I guess I have a 'Mother Teresa syndrome' where I'm always bringing in wounded dogs. I start out giving and nurturing, but then I do all the work and get tired of it. I was attracted to Ralph because he was quiet, supportive, and wasn't insecure about me being a strong, educated black woman, but eventually I was the only one fulfilling his needs.",P,YuFmc3y72Nw_7,,,,,,
"What I'm hearing is that you fell in love with someone respectful, but when things shifted, you had the courage to get out. Instead of a flawed picking mechanism, you chose someone who looked like a good partner and then had the strength to leave when they weren't.",T,YuFmc3y72Nw_8,1,1,0,0,0,2
"Yes, I really want an equal partnership where I'm not always the one giving more. When I get my courage back, I feel like Wonder Woman again. I feel energized and like I've thrown off a shell. It feels good.",P,YuFmc3y72Nw_9,,,,,,
How is it for the daughters to hear your mom say that?,T,YuFmc3y72Nw_10,1,1,0,0,0,2
"I remember when you were strong applying for the bank vice presidency. I was the best candidate, but colleagues said I was 'playing the race card.' It was hurtful because they knew my abilities, but I stayed quiet to maintain the work environment and did my best anyway.",P,YuFmc3y72Nw_11,,,,,,
"In a non-dominant culture, messages often say you are 'less than.' We pathologize members instead of asking why there aren't more women of color in power. It shifts focus away from systemic issues to personal accusations like 'playing the race card.' Are there other similar experiences?",T,YuFmc3y72Nw_12,2,1,1,1,1,2
"In college and my career, I feel I must represent all black women. If I'm absent, everyone notices. If I fail, it's proof I don't belong; if I succeed, they assume I had extra help. It's a burden. My mom is strong, but I've decided to keep men at a distance for now because I like my own space and independence.",P,YuFmc3y72Nw_13,,,,,,
"I worry my girls picked up on a flawed mechanism from me, maybe because my father died young and I had an unfulfilled need. Growing up, I just feel men are hopeless. Mom is a great role model; she puts her whole self into relationships, and getting hurt is just part of loving someone.",P,YuFmc3y72Nw_14,,,,,,
"I want you to honor your mom's grieving and let her choose her own timeline. I'm interested in us having more conversations to bear witness to your perspectives, including issues with commitment and men.",T,YuFmc3y72Nw_15,1,1,2,1,1,2
"This has been very beneficial, and I see things in a different light now. Thanks for dragging me in here, girls. It was nice to meet you.",P,YuFmc3y72Nw_16,,,,,,
"Pat, thank you for the demonstration of feminist family therapy. What were your favorite parts of it?",T,YuFmc3y72Nw_17,1,1,1,0,0,2
I enjoyed the demonstration of egalitarianism and the chance to de-pathologize their experiences. Re-labeling the 'picking mechanism' as courage and reframing the systemic issues at work were key. It was about validating the women's experiences and collaborating in the therapeutic process.,T,YuFmc3y72Nw_18,2,2,1,2,1,2
