Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Jasmine, hi. My name is Heidi. I'm your counselor today. We're going to meet in a room to our left. Something a bit more private than this area here. Um, should we go there now?",T,PZi1Vl2p8xw_1,2,2,2,1,1,2
Yeah.,P,PZi1Vl2p8xw_2,,,,,,
"Yeah, let's go. So, we're just going to go up the hall and to the right, and then there's a room on the left. Should I go first?",T,PZi1Vl2p8xw_3,1,1,2,1,0,2
Okay.,P,PZi1Vl2p8xw_4,,,,,,
"Come in, Jasmine. This is the room that we'll be meeting in today and if you come back again, we'll be in this room again. What I want you to do first is perhaps have a look around and choose where you would like to sit, where you'd like to be. Just the big chair over there?",T,PZi1Vl2p8xw_5,1,1,2,1,0,2
Yeah.,P,PZi1Vl2p8xw_6,,,,,,
"Yeah. So when you're ready, just make your way over to the chair and I'll close the door. And from where you're sitting now, where do you think you'd like me to be in the room? Which chair would you like me to sit in?",T,PZi1Vl2p8xw_7,1,1,2,1,0,2
That one.,P,PZi1Vl2p8xw_8,,,,,,
In this chair here?,T,PZi1Vl2p8xw_9,1,1,2,1,0,2
Yeah.,P,PZi1Vl2p8xw_10,,,,,,
"Okay. I've got you a drink of water. I'll just move my chair around to face you, if that's all right. How's the distance between us? Would you like more room? Would you like me further back or more forward?",T,PZi1Vl2p8xw_11,2,2,1,1,1,2
That's okay.,P,PZi1Vl2p8xw_12,,,,,,
"That's okay? Okay. So I want to invite you, yeah, to look around. Look around the room. Take in this new space. You've never been here before. See if there's something your eyes want to rest on or if there's anything pleasant to your eyes. Have a really good stickybeak around the room. Most people, most times we come into new environments, we want to have a good stickybeak and we don't. And you can in here. I imagine it's pretty tough for you to be here. Yeah. Yeah. What would help you to spend a moment here?",T,PZi1Vl2p8xw_13,1,1,2,1,1,2
The pillow?,P,PZi1Vl2p8xw_14,,,,,,
"The pillow? Yeah, yeah. Take a hold of that pillow. Yeah. What's it like to have that pillow against your tummy?",T,PZi1Vl2p8xw_15,1,1,1,1,1,2
It's nice.,P,PZi1Vl2p8xw_16,,,,,,
Yeah. And what's it like to have your hands holding tight there like that?,T,PZi1Vl2p8xw_17,1,1,1,1,1,2
It's good.,P,PZi1Vl2p8xw_18,,,,,,
Yeah. Does that help you to be here?,T,PZi1Vl2p8xw_19,1,1,1,1,1,2
Yeah.,P,PZi1Vl2p8xw_20,,,,,,
"How did you, how did you get here?",T,PZi1Vl2p8xw_21,1,1,1,1,1,2
My mom dropped me off here.,P,PZi1Vl2p8xw_22,,,,,,
Your mom dropped you off. Is she still here?,T,PZi1Vl2p8xw_23,1,1,1,1,1,2
No.,P,PZi1Vl2p8xw_24,,,,,,
"She's not here. Um, is there an arrangement to pick you up?",T,PZi1Vl2p8xw_25,1,1,1,1,1,2
Yeah.,P,PZi1Vl2p8xw_26,,,,,,
Yeah. And you're looking at the time. So what time did you arrange for mom to pick you up?,T,PZi1Vl2p8xw_27,1,1,1,1,1,2
"Um, in like half an hour.",P,PZi1Vl2p8xw_28,,,,,,
In half an hour?,T,PZi1Vl2p8xw_29,2,2,1,2,2,2
Yeah.,P,PZi1Vl2p8xw_30,,,,,,
"Yeah. So notice you're looking around a little bit more now. Helps a bit more with that pillow, doesn't it? That was a good idea for you to put the pillow there. So how long do you think you'd like to be here? If you had a choice of how long you were going to be here with me in this conversation, how long would it be?",T,PZi1Vl2p8xw_31,2,2,1,2,2,2
Maybe like another 15 minutes.,P,PZi1Vl2p8xw_32,,,,,,
"Maybe another 15 minutes? Yeah. Maybe? Maybe. If we just took then that 15 minutes just to get used to the room, just to get used to being in this space, being in that chair, what it's like to have your feet on the ground, what's it like to feel your seat and your back on the chair with the support of that pillow. That was such a good idea to get that pillow. It's a good resource. Yeah. Because it's helping you to be here. Yeah. So notice how it's a struggle to be here, but there's still something that helps you to be here. So on one hand, there's a struggle and then on the other hand, there's some kind of a little bit of support, even if it's a tiny bit, takes the edge off. Because both is there in the room. Yeah. What's it like for you to consider that it's not going to be half an hour, that it's going to be 15 minutes?",T,PZi1Vl2p8xw_33,2,2,1,2,2,2
"Yeah, I feel better.",P,PZi1Vl2p8xw_34,,,,,,
"Feel better? Yeah. And we can just call mom and tell her that the first session is shorter. Yeah? Because it's enough. It's really confronting to be here. A lot of people find it confronting to come here because of the name of the agency, the issues that we may talk about in the future. It's pretty confronting. So just getting used to being here is a pretty big deal. And you're doing a great job. You're doing really well. Yeah. And I'm here with you. Yeah.",T,PZi1Vl2p8xw_35,2,2,1,2,2,2
