Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi, Mr. and Mrs. Allen, how are you? I'm Dr. Peterson. It's nice to meet you.",T,4Y3EGPjhiXE_1,1,1,1,1,0,2
Hi. Nice to meet you.,P,4Y3EGPjhiXE_2,,,,,,
"Hey, I really need that chair to get into. Do you mind if you have a seat over there for me?",T,4Y3EGPjhiXE_3,0,0,-1,0,0,1
Sure. What's wrong with him sitting in that chair?,P,4Y3EGPjhiXE_4,,,,,,
"Well, oftentimes it's the chair that I need to get to the computer so I can review your history. Remember all those forms that you filled out?",T,4Y3EGPjhiXE_5,0,0,0,1,0,1
"It's just, I don't see what the difference is, but that's fine.",P,4Y3EGPjhiXE_6,,,,,,
So I looked earlier on and it looks like you've got some erection problems or impotence?,T,4Y3EGPjhiXE_7,0,0,1,0,0,1
He's having some... we're having some issues together.,P,4Y3EGPjhiXE_8,,,,,,
"I got that, but I'm talking to him right now if that's okay.",T,4Y3EGPjhiXE_9,0,0,0,1,0,1
Yeah.,P,4Y3EGPjhiXE_10,,,,,,
Do you mind if you put the cell phone down?,T,4Y3EGPjhiXE_11,0,0,0,0,0,1
"You should put the cell phone away. Just put your cell phone away and listen to him. All right, I'm listening to him.",P,4Y3EGPjhiXE_12,,,,,,
"So, okay, has anybody tried you on any medicines for your erection problems before?",T,4Y3EGPjhiXE_13,0,0,0,1,0,1
No. He's been in denial about it and he thinks it's me. He's trying to accuse me of being the one having an issue here.,P,4Y3EGPjhiXE_14,,,,,,
"So I mean, is this something that you're interested in getting treatment for? Because there are therapies for this that are out there.",T,4Y3EGPjhiXE_15,0,0,0,0,0,1
"I don't know, you haven't told me what any of these therapies are.",P,4Y3EGPjhiXE_16,,,,,,
"Well, we talked about the pills early on.",T,4Y3EGPjhiXE_17,-1,-1,-2,-1,-1,-1
You mentioned pills. You might need to debrief him a little better because he's a CEO and he's used to people just laying it out there in a really organized way.,P,4Y3EGPjhiXE_18,,,,,,
"Well, you know, I see people with this problem all the time. So let me just talk to him a little bit. There are pills, there are injections, and then there's an operation where we can put an inflatable pump in the penis to help you with erections. Are you interested in any of those kind of things?",T,4Y3EGPjhiXE_19,0,0,1,0,0,1
I think the pills would be better than the pump. I hope it doesn't make any noise.,P,4Y3EGPjhiXE_20,,,,,,
"Yeah. So, I mean, but you could have gotten the pills earlier, but you've never asked anybody about the pills.",T,4Y3EGPjhiXE_21,0,0,0,1,0,1
"No, I've never had a problem before. That's not true. Can you just tell him this is normal? That it happens a lot?",P,4Y3EGPjhiXE_22,,,,,,
Hold on. I'm sensing a lot of head-butting here and I really think that you two have a lot to work out before we can help you with this. I'm going to let you two work this out and we'll just make another appointment later. Because this is a family issue.,T,4Y3EGPjhiXE_23,-1,-1,-1,-1,-1,-1
Are you serious? You're walking out? I don't think you've approached this the right way. Can't believe he just walked out.,P,4Y3EGPjhiXE_24,,,,,,
"Hi, Mr. and Mrs. Allen, how are you? I'm Dr. Peterson. Nice to meet you.",T,4Y3EGPjhiXE_25,0,0,0,0,0,0
"Hi, nice to meet you. We're not married.",P,4Y3EGPjhiXE_26,,,,,,
"Oh, I'm sorry. My fault. Sir, do you mind if I have that chair? I have to sometimes get to the computer while we do our interaction. Is that okay with you?",T,4Y3EGPjhiXE_27,1,1,1,1,1,2
"Yeah, sure. That was his chair.",P,4Y3EGPjhiXE_28,,,,,,
"Well, it's very nice to meet both of you. Can you let me know what we can do for you today?",T,4Y3EGPjhiXE_29,0,0,0,0,0,1
"Well, I'll speak for us. We've been having a little problem and it's affecting our relationship and so we decided to come in and see what can be done.",P,4Y3EGPjhiXE_30,,,,,,
So what kind of problem are we talking about?,T,4Y3EGPjhiXE_31,1,1,1,1,1,2
We filled it out on the form. It's a functional problem.,P,4Y3EGPjhiXE_32,,,,,,
"Well, I read the forms and it looks like there's some erectile dysfunction that's been going on for several years. You've never been under any therapy for this, is that correct?",T,4Y3EGPjhiXE_33,0,0,0,0,0,1
"Yeah, that's right. He thinks it's me, but it's not. I'm just trying to help him figure it out for us.",P,4Y3EGPjhiXE_34,,,,,,
"Well, I can sense a little bit that this is really becoming an issue in your relationship. Is that correct? And you're moving forward with a marriage?",T,4Y3EGPjhiXE_35,1,1,1,1,1,2
"Yeah, it's an issue definitely.",P,4Y3EGPjhiXE_36,,,,,,
"Well, I can tell you by reviewing your medical records that I saw there's some diabetes and high blood pressure there. Erectile dysfunction is a problem that happens in millions of men, often secondary to other medical problems.",T,4Y3EGPjhiXE_37,1,1,1,1,1,2
"See, you're not the only one. There are other people that have this problem too. So it's not about your age.",P,4Y3EGPjhiXE_38,,,,,,
"Well, I don't want to take anything that's going to interfere with my diabetes medication.",P,4Y3EGPjhiXE_39,,,,,,
"Right. Well, the therapies range from just a pill that typically doesn't interact with a lot of stuff, to injection therapy, to even a surgical therapy. I'm pretty sure we'll be able to get you some sort of erection for enjoyable intercourse.",T,4Y3EGPjhiXE_40,0,0,0,0,0,1
You're pretty sure about that?,P,4Y3EGPjhiXE_41,,,,,,
"When we go through these algorithms for treatments, we tend to be very successful.",T,4Y3EGPjhiXE_42,1,1,0,0,0,1
