Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Marcia, you told me last week that you had a number of important events coming up. I'm interested to hear how some of those went for you over the last week.",T,hUQiq1mou78_1,1,1,1,2,0,2
"It has been a big week. I had to give a thank-you speech to the school principal for the school committee. Until I started seeing you, I never would have agreed to do it, but I did get up and say what I needed to. It went well, so I'm really pleased.",P,hUQiq1mou78_2,,,,,,
That's fantastic. This sounds like a big step for a long-standing difficulty.,T,hUQiq1mou78_3,2,2,0,1,1,2
I was pleased that I did it.,P,hUQiq1mou78_4,,,,,,
Can you give me an idea of some of the strengths you showed during the speech?,T,hUQiq1mou78_5,1,1,1,1,0,2
"The main thing was simply doing it. While waiting to speak, I was anxious and used those breathing techniques you told me about. Once I got up and made eye contact, it went okay. The preparation really helped.",P,hUQiq1mou78_6,,,,,,
"So in spite of the anxiety, you pushed through, used the techniques you learned, and it went well?",T,hUQiq1mou78_7,2,1,1,2,1,2
I did it. I'm very happy with that.,P,hUQiq1mou78_8,,,,,,
Is there anything else going on that you'd like to talk about?,T,hUQiq1mou78_9,0,0,0,1,0,1
"Everything was going well, except there's a school camp coming up for the football team that Tim wants to go to. My husband and I have decided he shouldn't go. He gets silly with his friends and things go out of control, so we don't think it's the right time.",P,hUQiq1mou78_10,,,,,,
So you won't let him go?,T,hUQiq1mou78_11,0,0,0,1,0,1
"Tim is upset, but we think it's probably best not to let him go.",P,hUQiq1mou78_12,,,,,,
"There will be other boys with the same assignments who are allowed to go, but not Tim?",T,hUQiq1mou78_13,-1,-1,-1,0,-1,1
No.,P,hUQiq1mou78_14,,,,,,
Do you think that's wrong?,T,hUQiq1mou78_15,-1,-1,-1,0,-1,1
Maybe.,P,hUQiq1mou78_16,,,,,,
"It sounds as though you might be being a bit over-protective, don't you think?",T,hUQiq1mou78_17,-2,-1,-2,-1,-1,0
Maybe.,P,hUQiq1mou78_18,,,,,,
I'm having trouble understanding why it's okay for all the other kids but you won't let Tim go.,T,hUQiq1mou78_19,-1,-1,-1,-1,-1,0
He's always been the kind of boy who is easily influenced by his peers.,P,hUQiq1mou78_20,,,,,,
Is this something you'd reconsider with your husband?,T,hUQiq1mou78_21,-1,-1,-1,-1,-1,0
"No, I think we're convinced that this is the right way to go.",P,hUQiq1mou78_22,,,,,,
"We've talked about being willing to try new stuff. You did that with the speech, but you're not willing to let Tim go on the camp.",T,hUQiq1mou78_23,-2,-1,-2,-1,-1,0
Do you think it's like that?,P,hUQiq1mou78_24,,,,,,
I think you should think about it that way.,T,hUQiq1mou78_25,-1,-1,-1,-1,-1,0
I guess so. But he is our boy and I know what is best for him.,P,hUQiq1mou78_26,,,,,,
"Maybe that's the case, but I would like you to reconsider that, or at least discuss it with your husband again.",T,hUQiq1mou78_27,-2,-1,-2,-1,-1,0
Okay.,P,hUQiq1mou78_28,,,,,,
