Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Tim, what's hard? I mean, how does your body feel when you think about showing him that vulnerable side of you? Can you feel that in your body? How does that feel?",T,ZJQgSGp18Mc_1,1,1,1,2,2,2
"The vulnerability... the sadness is like a stone in my belly. Sort of like heavy and wanting to lift that stone out, so to speak.",P,ZJQgSGp18Mc_2,,,,,,
The vulnerability... it's so painful for you to be vulnerable.,T,ZJQgSGp18Mc_3,2,2,1,2,2,2
"I don't want to be... it's so painful to be vulnerable. Whereas I think you have seen me in vulnerable situations more because of medical problems. And when someone else is vulnerable, not me, I can be seen as capable.",P,ZJQgSGp18Mc_4,,,,,,
"So there's a sadness here when your partner says he doesn't really see that softer part of you. It feels like a stone in your stomach. For you to actually touch that vulnerability and show him, there's something about not being capable then, not being strong. Is that it?",T,ZJQgSGp18Mc_5,1,1,1,2,2,2
"Not really knowing how to do that. How to actually name it or stay with that vulnerability and feel comfortable about doing that. It's associated with trust, but it's very, very difficult to actually do.",P,ZJQgSGp18Mc_6,,,,,,
"It's difficult for all of us to give that up and we all have that sense of needing to protect ourselves. We've often learned that it's a bad idea to be vulnerable, and you're in a cultural context where that's not encouraged.",T,ZJQgSGp18Mc_7,1,1,1,2,1,2
And to some degree we have been vulnerable because of the cultural context of being gay.,P,ZJQgSGp18Mc_8,,,,,,
"Yes, you're even more vulnerable being gay. There's a vulnerability about being gay, period. So there's an even greater need to protect yourself.",T,ZJQgSGp18Mc_9,1,1,1,1,1,2
I validate and normalize their need to protect themselves as individuals and gay men in a heterosexual world. So what's happened to them since?,T,ZJQgSGp18Mc_10,1,1,1,1,1,1
"Well, I've continued to work with them. We've had seven more sessions since you saw them. We're still working on de-escalation, which in a withdraw-withdraw couple is getting each of them to engage.",T,ZJQgSGp18Mc_11,2,1,1,1,1,1
"Out on the dance floor. They now describe their relationship as moving from a tribal dance where they were each jumping up and down in one spot individually, into doing a fluid waltz together.",T,ZJQgSGp18Mc_12,2,2,0,0,0,0
That's beautiful. I love that. So they're feeling much...,T,ZJQgSGp18Mc_13,2,2,0,1,1,1
