Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi, this is Dr. Grande. I hope you find this video useful. If that's the case, please like it and subscribe to my channel. And as always, thanks for watching.",T,C4kdF-3btbg_1,1,1,1,0,0,2
"So when you have those type of thoughts, like ""I can't make a mistake,"" we call those automatic thoughts. We'll have plenty of time to talk about the different structures in CBT over the course of several sessions. Let's just take pieces of it for now.",T,C4kdF-3btbg_2,1,1,1,1,0,2
Okay.,P,C4kdF-3btbg_3,,,,,,
"We believe that your beliefs combine with the situation to create these thoughts. For instance, if you're laying in bed before work and you believe you're not competent, the stress of it being time to actually get up creates an automatic thought tied to dread and fear. What is the thought in that moment?",T,C4kdF-3btbg_4,1,0,1,1,1,2
"If I go to work, I'm going to make a mistake.",P,C4kdF-3btbg_5,,,,,,
"So the thought is, ""I'm going to make a mistake,"" which leads to worry and anxiety. When we identify an automatic thought like that, we use what's called self-talk. At first, it may seem a little odd, but it is a rehearsed statement that you literally say to yourself.",T,C4kdF-3btbg_6,1,1,1,2,2,2
"Over time, applying self-talk will eventually change the outcome, the reaction, and the underlying belief. At first, it's going to seem quite foreign to you. Tell me how you're processing this now.",T,C4kdF-3btbg_7,1,1,1,1,1,2
"So I mean, what am I supposed to say to myself, I guess?",P,C4kdF-3btbg_8,,,,,,
"That's a good question. Let's look at building some adaptive responses. The thought, ""I'm going to make a mistake,"" leads to feelings of dread and being late. Have there ever been times when you've had that thought but still went to work on time?",T,C4kdF-3btbg_9,2,1,1,1,1,2
"Yeah. I guess I tell myself I have to get to work on time because if I don't, it's going to be even worse if I make a mistake and I'm late. I tell myself it's going to be okay and I just have to get through the day.",P,C4kdF-3btbg_10,,,,,,
"When you do that, you are applying self-talk. You just didn't have a label for it, and it seems to work. The message you're sending yourself includes a mix of positive and negative thoughts. Self-talk needs to be realistic, but I'd rather focus on more positive elements as we refine it.",T,C4kdF-3btbg_11,1,1,0,2,1,2
