Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
My name's Kendra Bell Hayes and I've been employed as a project officer for the WA clinical training network. I was requested for this project to explore initially a little bit more areas of low growth in student placements.,T,vzhBWkQXaB8_1,0,1,1,0,0,2
"So I started to explore the areas where students traditionally weren't being taken across the sectors. We found three main areas. The first one was aged care, which has seen some growth over the last few years and is starting to improve in the number of student places that they now offer.",T,vzhBWkQXaB8_2,0,1,0,0,0,2
"The second area was the justice system where obviously there's significant health needs in that population and some scope for students, but it's a pretty new and very fresh area. And the third one we looked at was private practice.",T,vzhBWkQXaB8_3,0,1,0,0,0,2
"The private practice industry is growing and there's some degree of student placements there, but certainly probably not as many as they have the scope for. So we felt that it was important to start looking into that area specifically a little bit more.",T,vzhBWkQXaB8_4,0,1,1,0,0,2
"We initially surveyed private practices in Western Australia to see what the barriers were and what they found, as well as the benefits, which obviously is what we need to increase people's awareness of how much having a student on placement can really benefit an organization.",T,vzhBWkQXaB8_5,1,1,1,1,0,2
"The toolkit actually works through a little bit of the information from the surveys that we found, where we talk to practitioners who have had students and those who were very reluctant to have students as well. And then we designed a simple model or framework that the private practices can start to look at based on three key themes.",T,vzhBWkQXaB8_6,1,1,1,1,0,2
"The first theme was around the idea of benefits. For the private practice industry, they really needed to start to think about and explore more in depth what benefits a student actually has for them and to start to really look at both the tangible and intangible benefits of having a student.",T,vzhBWkQXaB8_7,1,1,1,1,0,2
"The second component was obviously the big one for private practices: the cost. Cost was often cited as the most frequent barrier and in lots of different ways, like loss of time, loss of income, difficulty supervising, and those sorts of elements.",T,vzhBWkQXaB8_8,1,0,1,1,0,2
"We factored that into the model, and the toolkit helps private practices explore some of the assumptions that are being made about whether they actually can charge for student time. But we wanted to flag for private practices to really just sit down and say what actually would it cost us to have students and would the benefit outweigh that?",T,vzhBWkQXaB8_9,1,1,1,1,0,2
"The third part of the toolkit explores the thing that most places have difficulty: any sector needs support for implementation of placements. Yes, I'm convinced I want to have students on placement, but how do I start? Where do I start?",T,vzhBWkQXaB8_10,1,1,1,1,0,2
We have some templates around orientating students into a private practice and some of the preparation students may need because it is quite a different sector and organization and very differently structured. We need to prepare students better for the environment and the context.,T,vzhBWkQXaB8_11,1,1,1,1,0,2
This goes down to things such as client consent and even how to script it so that clients are interested in having students rather than being fearful of what a student might mean in that private practice context.,T,vzhBWkQXaB8_12,1,1,1,1,0,2
"Private practices should find it a really simple, easy tool to access and to start thinking about whether they could take a student, and if they're already taking students, how they could do that better. It would be easy for them to implement and there's huge potential and scope for students to really have a big impact.",T,vzhBWkQXaB8_13,1,1,1,1,0,2
"We'd encourage private practices just to sit down and take a bit of time to have a look through it. It's also for the universities to have it as a backup when they start to ask some of those sectors to think about having students, that they actually can refer them to the toolkit and give them some direction.",T,vzhBWkQXaB8_14,1,1,1,1,0,2
The toolkit will help to help structure some placements in private practice and it should be of benefit to the university sector as well.,T,vzhBWkQXaB8_15,1,1,1,1,0,2
