Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Anne, how you been?",T,xkbEtIr08JU_1,1,1,1,0,0,2
I'm okay.,P,xkbEtIr08JU_2,,,,,,
"Good. I'm okay. I know there was some stress over Robert yesterday. I want to give you an update that he's hospitalized and he's safe, okay?",T,xkbEtIr08JU_3,2,2,1,1,1,2
"Oh good. Okay, alright. I feel really glad to hear that.",P,xkbEtIr08JU_4,,,,,,
How are you coping with all that?,T,xkbEtIr08JU_5,2,2,1,1,1,2
"I feel like I should be more professional, but I've been pretty freaked out about that.",P,xkbEtIr08JU_6,,,,,,
"It was a scary experience, sure. What do you think in particular is bothering you about it?",T,xkbEtIr08JU_7,2,1,1,2,2,2
"Well, I guess it's pretty obvious. Meredith lost a client just a couple months ago.",P,xkbEtIr08JU_8,,,,,,
Just a couple months ago. Yeah.,T,xkbEtIr08JU_9,1,1,0,1,1,2
Was it a couple months? It seems more recent than that to me and...,P,xkbEtIr08JU_10,,,,,,
That was tragic.,T,xkbEtIr08JU_11,2,1,1,1,1,2
"I felt it was sad when I heard about it, but then yesterday when everything went down with Robert, it got real.",P,xkbEtIr08JU_12,,,,,,
"Yeah, that was definitely a scary experience. I remember you coming into my office in quite a hurry, which was the right thing to do when he expressed those suicidal ideations and had the plan worked out.",T,xkbEtIr08JU_13,1,1,0,1,1,2
"Yeah, and it was the first time it really hit me that I could lose a client.",P,xkbEtIr08JU_14,,,,,,
Counseling is a serious business. Is this the first time you've understood in a direct way that the consequences of our actions potentially could be very harmful to clients?,T,xkbEtIr08JU_15,1,1,0,2,2,2
"That's exactly it. It feels really heavy, like so much responsibility. Meredith's been doing this a long time, and if it could happen to someone that experienced...",P,xkbEtIr08JU_16,,,,,,
And I'm brand new. It made me feel afraid. Do I have what it takes?,P,xkbEtIr08JU_17,,,,,,
So it's shaken your confidence a little bit.,T,xkbEtIr08JU_18,1,1,0,1,1,2
"Yeah, definitely.",P,xkbEtIr08JU_19,,,,,,
"Well, you might remember at the onset of your internship that I told you you'd be assessing clients for suicidality. It's not typical for your first time to have someone with intent and plan end up in the hospital, so that's not an everyday thing.",T,xkbEtIr08JU_20,1,1,0,1,1,2
Oh thank God. Oh my gosh.,P,xkbEtIr08JU_21,,,,,,
"That's what we do in extreme circumstances when we can't control the risk. I felt after evaluating him yesterday that our facility wasn't capable of controlling that risk, and I didn't feel safe sending him home.",T,xkbEtIr08JU_22,1,1,1,1,1,2
Okay. How will I know?,P,xkbEtIr08JU_23,,,,,,
"We can go through some additional techniques for assessing suicidal ideation, intent, or plan. Often ideation is passive—hopelessness rather than a high threat level. We'll go through different protocols for you to follow.",T,xkbEtIr08JU_24,1,1,1,1,0,2
It's more passive.,P,xkbEtIr08JU_25,,,,,,
"It's more passive, right. I want you to continue coming to me whenever you have someone with ideation. I'll meet with the client and show you how I assess until you're ready to do it yourself.",T,xkbEtIr08JU_26,1,1,2,1,1,2
Are you concerned about my abilities too?,P,xkbEtIr08JU_27,,,,,,
"I'm not, but I want you to have a structured, progressive learning experience. I'm highly confident in your abilities. You recognized this was outside your competency and came to me, which is crucial.",T,xkbEtIr08JU_28,2,2,1,2,1,2
"Yeah, that makes me feel a lot better about myself too.",P,xkbEtIr08JU_29,,,,,,
"I have some reading material on suicide assessment I can give you. Before Robert gets out of the hospital, we'll work on a plan to reintegrate him into services here so you're ready when he comes back.",T,xkbEtIr08JU_30,1,1,1,1,0,2
Good. Okay.,P,xkbEtIr08JU_31,,,,,,
Does that sound like a plan that'll work?,T,xkbEtIr08JU_32,2,2,1,1,1,2
"Definitely, definitely.",P,xkbEtIr08JU_33,,,,,,
Very good. And thanks for bringing this issue to me. I really appreciate it.,T,xkbEtIr08JU_34,2,2,0,1,0,2
Thanks for being so open and helping me with this.,P,xkbEtIr08JU_35,,,,,,
Absolutely. Anytime. Okay.,T,xkbEtIr08JU_36,2,2,0,0,0,2
