Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So you mentioned before that when you wake up in the morning, you don't want to go to work. What's going through your mind?",T,DcAqhHb5-hk_2,1,1,1,2,1,2
"I'm going to have to hear what my coworkers have to say about what's going on, I might make another mistake, who knows if I'm going to find out that something terrible happened to these kids when I go back to work. I guess a lot of stuff like that.",P,DcAqhHb5-hk_3,,,,,,
"Right, so looking at the one 'I'm going to make a mistake,' this kind of connects to what we were talking about before. This is the uncertainty, you're not sure of your own skills. And you're afraid of an error that's going to be costly. So when you think that thought, 'I'm going to make a mistake,' this is when you're in bed before you start your day and you have that thought, what happens right then?",T,DcAqhHb5-hk_4,2,1,1,2,1,2
"I feel more anxious. I think about what could happen to somebody else if I make a mistake, like kids going to the wrong home or not being with their parents when their parents weren't doing anything wrong. I just feel really overwhelmed and it gets hard to breathe, and I just want to go back to sleep and not have to face anything.",P,DcAqhHb5-hk_5,,,,,,
"Right, so there's the emotional consequence and then the behavior is you don't want to get out of bed.",T,DcAqhHb5-hk_6,2,1,0,1,2,2
I've been late a lot more lately because I have trouble getting out of bed.,P,DcAqhHb5-hk_7,,,,,,
"Now when you're staying in bed, are there more thoughts coming up?",T,DcAqhHb5-hk_8,2,1,0,2,1,2
"Yeah, I mean if I don't go back to sleep then I have more thoughts like, well I need to go to work, if I don't go to work then I'm going to be late, then people are going to notice me and they're going to be thinking about what happened and thinking there's something wrong with me and that she's not good enough to do her job. I don't want people to know how stressed out I am because then they're going to doubt my abilities just like I do.",P,DcAqhHb5-hk_9,,,,,,
"Right, so this is really weighing on you. And you've identified these thoughts that seem to be connected with feelings that are unpleasant and behaviors that are unpleasant but also maybe not useful, right? They're impeding...",T,DcAqhHb5-hk_10,1,1,1,0,0,2
"Yeah, they're keeping me from getting to work and stuff like that.",P,DcAqhHb5-hk_11,,,,,,
"So we have a reference point for later on as we continue counseling, I'd like to scale this problem, like maybe on a scale of one to ten, where ten represents feelings that are nearly unbearable, and one not really a problem. How do you feel on that scale? Where do you rate yourself right now?",T,DcAqhHb5-hk_12,2,1,1,2,1,2
Right now in this moment probably like a five.,P,DcAqhHb5-hk_13,,,,,,
That's right around the middle.,T,DcAqhHb5-hk_14,1,1,2,0,0,2
"Yeah, like I'm really stressed out but I'm not like when I'm in bed, like I can't get out of bed that kind of thing.",P,DcAqhHb5-hk_15,,,,,,
How would you rate yourself when you're in bed before you go to work?,T,DcAqhHb5-hk_16,1,1,1,0,0,2
Probably like an eight.,P,DcAqhHb5-hk_17,,,,,,
And is that as bad as it gets?,T,DcAqhHb5-hk_18,2,1,1,2,1,2
"With this feeling, it's about as bad as it gets, maybe sometimes it gets to a nine. You know, I still feel like I can function, but it's really, really difficult.",P,DcAqhHb5-hk_19,,,,,,
"Right, so an eight, sometimes a nine, and right now a five. So still not feeling great. And if you had to pick an emotion that was standing out above the rest in the anxiety, sadness, sense of dread, what would be the worst right now?",T,DcAqhHb5-hk_20,1,1,1,0,0,2
Right now probably anxiety.,P,DcAqhHb5-hk_21,,,,,,
"So a five on a scale of one to ten, and anxiety is really standing out more.",T,DcAqhHb5-hk_22,1,1,0,1,1,2
