Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hello, Lisa. How you doing today?",T,XUuWWoQTlww_1,1,1,2,0,0,2
I'm fine. How are you?,P,XUuWWoQTlww_2,,,,,,
"I'm doing well, thanks for asking. Uh, I'd like to get started today, and we talked about this last time, with some treatment planning.",T,XUuWWoQTlww_3,1,1,1,0,0,2
Okay.,P,XUuWWoQTlww_4,,,,,,
"I've seen you for, uh, four prior sessions, right? And I want to try to get the treatment plan at least started today.",T,XUuWWoQTlww_5,1,0,2,0,0,2
Okay.,P,XUuWWoQTlww_6,,,,,,
Is that okay with you?,T,XUuWWoQTlww_7,2,1,2,1,0,2
Yeah.,P,XUuWWoQTlww_8,,,,,,
All right. So tell me a little bit about what you think a goal might be that you want to set for your counseling time with me.,T,XUuWWoQTlww_9,1,1,1,2,1,2
I would like very much so to start turning in my assignments on time.,P,XUuWWoQTlww_10,,,,,,
"Now we talked about this before, this was something you sort of used the word discouraged about. Is that accurate?",T,XUuWWoQTlww_11,1,1,1,2,2,2
"Yes, I feel very discouraged when they're not in on time.",P,XUuWWoQTlww_12,,,,,,
"And how many assignments have you not turned in on time? Like as a percentage, say?",T,XUuWWoQTlww_13,1,1,1,1,1,2
"Unfortunately, a good 87% probably.",P,XUuWWoQTlww_14,,,,,,
"That's a very precise number, 87%. You been keeping track of it?",T,XUuWWoQTlww_15,1,1,1,2,2,2
"Yeah. So it's something you're really attentive to. I really have. I mean, it really discourages me.",P,XUuWWoQTlww_16,,,,,,
All right. So you're aware of it precisely and you know it discourages you.,T,XUuWWoQTlww_17,1,1,1,2,1,2
Yes.,P,XUuWWoQTlww_18,,,,,,
All right. So what would the goal be there?,T,XUuWWoQTlww_19,1,1,1,2,1,2
"To start turning in my assignments on time, in time all the time.",P,XUuWWoQTlww_20,,,,,,
What percentage would you like to turn on time?,T,XUuWWoQTlww_21,1,1,1,2,2,2
"I would like to aim for 100, but I'd settle for 95.",P,XUuWWoQTlww_22,,,,,,
