Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Well, Meredith, I think we've been making very good progress today. Before we end, I want to take a moment to talk about your goal of wanting to become more active again. I wonder if you could make progress toward that goal by taking one step in that direction. An example would be if we look at this coming week, if you could do one thing this week that could help make you feel better, what do you think that might be?",T,Dl9SEZvKR4M_1,1,1,1,1,0,2
I think I want to eat healthy.,P,Dl9SEZvKR4M_2,,,,,,
"Okay, and that would be very important. When you say you want to eat healthy, can you help me understand more what you mean by that?",T,Dl9SEZvKR4M_3,1,1,1,1,0,2
"Well, I want to completely cut out fast food, I want to have more set meals, and I just want to eat healthy food.",P,Dl9SEZvKR4M_4,,,,,,
"Okay, and all those ideas that you named, I think are very important. But a lot of times when I speak with depressed patients, energy can be an issue, motivation can be an issue, and I just wonder if all the things that you named would be a lot to take on at once. Do you think there are some smaller, more specific goals that you could work on to work toward that?",T,Dl9SEZvKR4M_5,1,1,1,1,0,2
"Well, I think I at least need to go to the grocery.",P,Dl9SEZvKR4M_6,,,,,,
"Okay, is that something that you haven't been doing?",T,Dl9SEZvKR4M_7,0,0,0,1,0,2
"No, not lately. I've just been grabbing food at work or going through fast food on the way home.",P,Dl9SEZvKR4M_8,,,,,,
"Okay. Well, going to the grocery, I think, is a more doable goal, something that you can hopefully work toward more easily than just eating healthy all at once. What are some possible barriers or obstacles that could make it difficult for you to get to the grocery, do you think?",T,Dl9SEZvKR4M_9,1,0,1,1,0,2
"Lately, I just haven't had the energy or desire to go. And I've also been working a lot trying to save up money for the baby. So, finding the time might be hard.",P,Dl9SEZvKR4M_10,,,,,,
"Okay, so finding time and finding energy could be some difficulties there. Okay. Well, what sorts of things have you done in the past to help yourself find time and energy to do things?",T,Dl9SEZvKR4M_11,1,1,1,1,0,2
"I used to go every week on Sunday, and I used to already have a list in mind before I went.",P,Dl9SEZvKR4M_12,,,,,,
"Okay, so maybe setting aside a specific day would be helpful. Okay. What about in addition to setting aside a specific day, would setting aside a specific time to go to the grocery make it easier as well?",T,Dl9SEZvKR4M_13,1,1,1,1,0,2
"That would probably make it more likely for me to go. I don't have to be at work until the afternoon that day, so I could maybe go, if I sleep in a little, maybe at like 10:00 on Sunday.",P,Dl9SEZvKR4M_14,,,,,,
"Okay, I like that you're setting a specific time for yourself, that helps give you something concrete to work with. So maybe going at 10:00 on Sunday would be helpful. Now as far as finding energy, what do you think you could do to help with that?",T,Dl9SEZvKR4M_15,1,1,1,1,0,2
"Well, lately when I haven't felt like doing things that I really need to do, I'll give myself a reward. And I know that there's this great bakery on the way. So if I tell myself if I go to the grocery, then I can stop by the bakery on the way home, then I may be more likely to go.",P,Dl9SEZvKR4M_16,,,,,,
"Okay, very good idea. These are great ideas, Meredith, and I think that what you will find is when you make efforts to become more active and to eat healthier, hopefully that'll give you more energy for other activities as well. So, I really like these ideas, and I'd like to take a moment to write some of these down on a card so that you have an action plan to take with you today. Does that sound like a good idea?",T,Dl9SEZvKR4M_17,1,1,1,1,1,2
Sure.,P,Dl9SEZvKR4M_18,,,,,,
Okay.,T,Dl9SEZvKR4M_19,0,0,0,0,0,2
