Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So I want to switch gears a little to social relationships. This would be like romantic partners, friends, coworkers. Anybody notable in that realm that you can tell me about?",T,Yv9QS8KJnDE_1,1,1,2,1,0,2
"Well, I have a few friends, but mainly how I meet friends is I move around a lot. If I can't pay rent at one place, another friend will offer me to stay at their house. They'll be my friends until I move again. Some of them are strong friends, some of them are weaker friends because I'm just there.",P,Yv9QS8KJnDE_2,,,,,,
How many close friends do you have?,T,Yv9QS8KJnDE_3,0,0,2,1,0,2
One or two.,P,Yv9QS8KJnDE_4,,,,,,
And how often do you talk with them?,T,Yv9QS8KJnDE_5,0,0,2,1,0,2
"One I live with, so I talk to her every day. And the other one, you know, talk about every other day.",P,Yv9QS8KJnDE_6,,,,,,
How about any romantic interests?,T,Yv9QS8KJnDE_7,1,1,1,1,1,2
"I've had a few boyfriends, but they get kind of annoyed because I make them do everything. I don't want to do certain things like clean or pick up, so I'll just tell them I'm in pain because of my accident. They call me lazy or whatever.",P,Yv9QS8KJnDE_8,,,,,,
You were in an accident?,T,Yv9QS8KJnDE_9,0,0,2,1,0,2
"The DUI. Sorry, I didn't mention that.",P,Yv9QS8KJnDE_10,,,,,,
"Alright, we'll get to that in a bit. So you've had some boyfriends and they became annoyed. Do you have one now?",T,Yv9QS8KJnDE_11,0,0,2,1,0,2
"Not currently, no.",P,Yv9QS8KJnDE_12,,,,,,
So I want to switch gears again a little bit and talk about your medical history. How old are you?,T,Yv9QS8KJnDE_13,0,0,2,1,0,2
I am 24 years old.,P,Yv9QS8KJnDE_14,,,,,,
Do you have any health problems currently?,T,Yv9QS8KJnDE_15,0,0,2,1,0,2
"I can't breathe sometimes, I guess I have asthma because I smoke cigarettes. I have that limp from the car accident.",P,Yv9QS8KJnDE_16,,,,,,
Tell me about the damage sustained in the car accident.,T,Yv9QS8KJnDE_17,0,0,2,1,0,2
"Well, I was under the influence of cocaine and I crashed into a parked car.",P,Yv9QS8KJnDE_18,,,,,,
So you were driving a car under the influence of cocaine and you drove it into a car that was parked. What kind of injuries did you sustain?,T,Yv9QS8KJnDE_19,0,0,2,1,0,2
My left leg was just shattered.,P,Yv9QS8KJnDE_20,,,,,,
And you said it still causes you to limp now?,T,Yv9QS8KJnDE_21,0,0,2,1,0,2
"Yeah. Some days are better than others, some days are worse.",P,Yv9QS8KJnDE_22,,,,,,
In terms of the pain?,T,Yv9QS8KJnDE_23,0,0,2,1,0,2
Yeah.,P,Yv9QS8KJnDE_24,,,,,,
Do you take any medications for the pain?,T,Yv9QS8KJnDE_25,0,0,2,1,0,2
"Not really, no. If I feel any pain, I kind of just smoke.",P,Yv9QS8KJnDE_26,,,,,,
Okay. Did you have surgery for that?,T,Yv9QS8KJnDE_27,0,0,2,1,0,2
"Yeah, after the accident happened.",P,Yv9QS8KJnDE_28,,,,,,
Any other surgeries or health problems?,T,Yv9QS8KJnDE_29,0,0,2,1,0,2
I sprained my right wrist in school before.,P,Yv9QS8KJnDE_30,,,,,,
Sprained your wrist? What hand is your dominant hand?,T,Yv9QS8KJnDE_31,0,0,2,1,0,2
My right hand.,P,Yv9QS8KJnDE_32,,,,,,
Does that affect you at all?,T,Yv9QS8KJnDE_33,0,0,2,1,0,2
Not anymore.,P,Yv9QS8KJnDE_34,,,,,,
Any other health concerns from the past or currently?,T,Yv9QS8KJnDE_35,1,1,1,1,0,2
No.,P,Yv9QS8KJnDE_36,,,,,,
"Are any of these problems you mentioned tied in with the problems you mentioned earlier, like the anger or marijuana use?",T,Yv9QS8KJnDE_37,1,1,2,1,0,2
"Well, my drug use did kind of cause the accident, and I sprained my wrist in school by fighting.",P,Yv9QS8KJnDE_38,,,,,,
"Alright, so there's some connection there maybe. I want to switch gears again and talk about your mental health history. Is that okay?",T,Yv9QS8KJnDE_39,1,1,2,1,0,2
Okay.,P,Yv9QS8KJnDE_40,,,,,,
Have you ever been treated before for mental health conditions?,T,Yv9QS8KJnDE_41,0,0,1,0,0,2
"After my accident, they sent me to a psychiatrist to talk about possible PTSD.",P,Yv9QS8KJnDE_42,,,,,,
Post-traumatic stress disorder? Were you ever diagnosed with that?,T,Yv9QS8KJnDE_43,0,0,1,1,0,2
"To be honest, I didn't stick around long enough.",P,Yv9QS8KJnDE_44,,,,,,
How long were you treated by the psychiatrist?,T,Yv9QS8KJnDE_45,0,0,1,0,0,2
Not very long. I honestly don't even know.,P,Yv9QS8KJnDE_46,,,,,,
Any other mental health professionals?,T,Yv9QS8KJnDE_47,0,0,1,0,0,2
"Once in high school, a counselor talked to me about my grades, not going to class, and my behavior.",P,Yv9QS8KJnDE_48,,,,,,
Was that just a one-time thing?,T,Yv9QS8KJnDE_49,0,0,1,0,0,2
It happened maybe three times and then I just got annoyed and stopped going.,P,Yv9QS8KJnDE_50,,,,,,
Any other diagnoses you're aware of in the past?,T,Yv9QS8KJnDE_51,0,0,1,0,0,2
"No, I'm not sure.",P,Yv9QS8KJnDE_52,,,,,,
How would you characterize your experiences so far with the mental health treatment system?,T,Yv9QS8KJnDE_53,1,0,1,2,1,2
I haven't had much experience. People try to tell me things are wrong with me and they're not. That's when I get annoyed.,P,Yv9QS8KJnDE_54,,,,,,
So far you don't seem like you're impressed.,T,Yv9QS8KJnDE_55,-1,-1,0,1,1,1
No.,P,Yv9QS8KJnDE_56,,,,,,
