Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Derek, what is it that you want with your wife? You know, if you could just choose what you'd be about there, like what would that be like?",T,-GaYArbWL1Q_52,1.0,1.0,1.0,1.0,1.0,2.0
Quit arguing. Quit arguing. Resenting her.,P,-GaYArbWL1Q_53,,,,,,
And what would you need to do to do that?,T,-GaYArbWL1Q_54,1.0,1.0,1.0,2.0,1.0,2.0
"I think I'd have to start with disrespecting her. To stop, I mean stop disrespecting her.",P,-GaYArbWL1Q_55,,,,,,
"Yes. To stop, you mean stop disrespecting her. Yeah. Okay.",T,-GaYArbWL1Q_56,0.0,0.0,0.0,0.0,0.0,0.0
"And Derek, what would you want in your relationship with your wife? I mean, if your relationship could be about anything, if you could be about anything in that relationship, you know, you could just choose it, what would you choose?",T,-GaYArbWL1Q_58,1.0,1.0,1.0,1.0,1.0,2.0
Stop resenting her.,P,-GaYArbWL1Q_59,,,,,,
"And if you were able to stop resenting her, like what would your relationship, like if you could just imagine that, like that you just got to that place sort of magically that you weren't resenting her anymore and you weren't fighting anymore, what would you hope that this relationship would look like and how would you be in it?",T,-GaYArbWL1Q_60,1.0,1.0,1.0,2.0,1.0,2.0
"I think communicating, understanding, and doing things we used to do.",P,-GaYArbWL1Q_61,,,,,,
"Yeah, okay. So both of you would be communicating and understanding.",T,-GaYArbWL1Q_62,1.0,1.0,1.0,1.0,1.0,2.0
"Yeah, yeah.",P,-GaYArbWL1Q_63,,,,,,
"And specifically you, from your side, like if you were able to sort of let go and that resentment sort of just sort of magically evaporated, you'd be more connected and more present.",T,-GaYArbWL1Q_64,1.0,1.0,1.0,2.0,1.0,2.0
Yeah. More fulfilling.,P,-GaYArbWL1Q_65,,,,,,
"More fulfilling perhaps as an outcome, but maybe you don't have a choice over that, but you might have more of a choice over whether you're going to be present or not.",T,-GaYArbWL1Q_66,1.0,1.0,1.0,1.0,1.0,2.0
Exactly. There for her.,P,-GaYArbWL1Q_67,,,,,,
"Yeah, there for her, that would be part of the picture. Cool.",T,-GaYArbWL1Q_68,1.0,1.0,1.0,2.0,1.0,2.0
That's exactly it. Yeah. And her for me as well. Just to enjoy simple things.,P,-GaYArbWL1Q_69,,,,,,
Right. So that would be part of the vision.,T,-GaYArbWL1Q_70,1.0,1.0,1.0,1.0,1.0,2.0
"Exactly. I mean, I'm really striving for that.",P,-GaYArbWL1Q_71,,,,,,
