Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"My name's Christine and I'm concerned about my 6-year-old daughter, Jenny. About a year ago, Jenny had a babysitter touch her inappropriately when I wasn't home. Ever since, she's been experiencing terrible nightmares about it. Jenny also becomes fearful and starts sweating when a babysitter gets mentioned. I've noticed that Jenny's having difficulty sleeping and concentrating, she's often irritable and has loud outbursts, and she becomes very jumpy in response to loud noises. Her difficulties led me to consult with a clinical psychologist to explore my options to help her.",P,JTcjMPoxUTM_1,,,,,,
"Traumatic events tend to include situations where someone feels extreme fear or helplessness during the situation. Therefore, traumatic events typically involve situations where death or serious injury occurred or could have happened. Examples of traumatic events include violence, physical abuse, sexual abuse, serious motor vehicle accidents, or natural disasters like hurricanes, fires or earthquakes where people are seriously injured or killed. Immediately after a traumatic event, shock and denial are typical responses that people can have. Other reactions include unpredictable emotions, sadness, anger, flashbacks, relationship problems, and even physical symptoms like headaches or nausea. While these feelings are normal, especially within the first few weeks after experiencing a traumatic event, they can also become problematic if they don't improve over time. Some people have difficulty moving on with their lives. Therapy can help these individuals find more helpful ways of managing their emotions.",T,JTcjMPoxUTM_2,1,1,1,0,0,0
"So it sounds like your family has been dealing with some really heavy stuff, and I think it's really brave that you came here because I know it's hard to talk about and even think that Jenny went through something like that. A lot of what you're describing to me, how she's responding to this trauma, are actually really common reactions that we see among children who've experienced something like what Jenny went through. And we have some really good forms of therapy that can actually really help her cope with this and improve what's been going on for her. In particular, we have one form of therapy called Trauma-focused CBT, and it shows that 80% of kids who receive this kind of treatment show improvement after experiencing a trauma and even improves family functioning. Is that something you want to hear more about?",T,JTcjMPoxUTM_3,2,2,1,2,2,2
"Yeah, absolutely, I think that'd be really helpful.",P,JTcjMPoxUTM_4,,,,,,
"Trauma-focused CBT tends to last three to four months because it lasts anywhere between 12 and 16 sessions. And we'll meet once a week for about an hour to an hour and a half. The therapy was designed to treat a lot of different kinds of trauma, including domestic violence, sexual assault, sexual abuse, and natural disasters, things like fires, floods, tornadoes, things like that. So I'll meet with you individually, I'll meet with Jenny individually, and we'll also have sessions where the three of us meet to kind of just talk about the thoughts and feelings that you guys are having about what happened. Any questions about any of that?",T,JTcjMPoxUTM_5,0,1,1,1,0,2
"Yeah, I guess I'm just kind of wondering what specifically treatment will look like and kind of how it'll help her get over her symptoms.",P,JTcjMPoxUTM_6,,,,,,
"Yeah, that's a great question. Why don't I go through the different phases of treatment to give you a better idea of what the therapy would look like.",T,JTcjMPoxUTM_7,0,1,1,0,0,2
"The psychologist told me that the first part of treatment would involve laying the groundwork to help both Jenny and I understand the trauma that happened to her. She said this would include information on sexual abuse as well as the common reactions on the parts of the victims and their families. Secondly, she introduced a sex education component. She said that based on the nature of the trauma, it would be important for us to give Jenny information on healthy sexuality and body awareness in order to clear up any misunderstanding she might have as a result of the trauma. I was skeptical about this piece at first, but she assured me that my family's values would be emphasized during this piece. Finally, the psychologist told me there would be a risk reduction component. She said that this would involve teaching Jenny about warning signs to avoid high-risk situations in the future. She said this would involve teaching her how to communicate assertively and formulate healthy physical boundaries.",P,JTcjMPoxUTM_8,,,,,,
"So basically I'll teach Jenny a series of exercises that she can use to help calm herself down when she's feeling overwhelmed and relieve the tension in her body when she feels stressed out. Examples of this include just sort of breathing exercises to kind of control her exhale, muscle relaxation when she's feeling tension in her body, and also a thought-stopping technique, so if she's having negative thoughts about what happened or negative thoughts in general, she can kind of combat those until she's in a better place to process them. So I'll cover these with Jenny and I'll also go over them with you so you can practice them with her at home.",T,JTcjMPoxUTM_9,1,1,1,1,1,2
"We also spend a good portion of time in therapy talking about Jenny's emotions. And to do this we kind of teach her how to identify her emotions and how to talk about them and express them with other people and to a certain extent how to control them. And this is really important so that then when we do start talking about the actual trauma, she sort of has a toolkit for how to help her cope with her strong emotions. And we definitely incorporate parents a lot into this portion of the therapy because we find that it's really important that they're sort of modeling how to cope with emotions positively at home and also help her reinforce and reinforce in her when she is coping with emotions in a positive way.",T,JTcjMPoxUTM_10,1,1,1,1,1,2
"No, that sounds really good and really important. I like that this therapy seems like it does quite a bit to safeguard Jenny and her emotions. Are there any other kind of coping techniques that you're going to recommend throughout the course of therapy?",P,JTcjMPoxUTM_11,,,,,,
"The other day, I overheard Jenny saying something to her dad about feeling like the abuse was her fault. And obviously as a parent, that's really difficult to hear. But then I just kept worrying about it and thinking about it and I talked to my friends and I talked to my mom and they all just told me that neither of us were thinking about this in a helpful way, but what happened to her was so terrible I don't know how else to think about it.",P,JTcjMPoxUTM_12,,,,,,
Yeah. So what you're describing is actually pretty common for parents and kids who've gone through what you guys have gone through. And it's actually one of the things that we'll talk about in therapy. And we'll kind of help you identify what thoughts you're having about it that might be more inaccurate or unhelpful and kind of help you reframe it so that you can think about it in a different way to alleviate some of that distress.,T,JTcjMPoxUTM_13,2,2,1,2,2,2
"So as I told you before, one of the things that people can often do after they've experienced a trauma is try to avoid thinking about what happened or talking about what happened. And although that seems kind of logical, it actually hinders people from being able to get over what happened to them. So one of the most important things that we would do with Jenny, if you guys choose to do this kind of therapy, is we would have her retell the story of what happened again and again in session until she can retell what happened without getting really upset.",T,JTcjMPoxUTM_14,2,2,1,2,2,2
"Um, okay. I'm not sure I understand though. I just kind of want her to move past it. How will telling the story over and over help her?",P,JTcjMPoxUTM_15,,,,,,
"Yeah, I totally understand why you'd be concerned about this, but it is actually the most important and the most helpful part of this therapy. And the reason why is that it will actually help her to process the emotions in session so that day-to-day reminders or thoughts of what happened won't make her become as upset and then she won't be as likely to try and avoid certain places or things or people. And it just also helps her feel like she's in control of her emotions and able to move past what happened.",T,JTcjMPoxUTM_16,2,2,1,2,2,2
Okay. Will I ever hear the trauma narrative?,P,JTcjMPoxUTM_17,,,,,,
"Yeah, that's a really good question. So once Jenny feels comfortable sharing the story with me multiple times without getting upset, I will share with you what happened without her in the room. And then over time as you can hear the story without getting upset, Jenny will share it with you in a session where the three of us are all present.",T,JTcjMPoxUTM_18,2,2,1,2,2,2
"Wow. Um, that sounds really difficult, but I'm willing to try it.",P,JTcjMPoxUTM_19,,,,,,
"Okay. So once Jenny is able to go through the trauma narrative and remain calm, we'll start identifying what thoughts and feelings she might be having that are unhelpful and cause a lot of emotions and reframe them. So common themes that can come up for kids are feeling like they're responsible for what happened, they can have a lot of feelings of shame, and then also kind of just like general changes in trust for people overall, just to name a couple. So we'll kind of just talk about those and help her through those. And also it'll be important for us to talk about any strong emotions and thoughts you're having because that can happen for parents as well.",T,JTcjMPoxUTM_20,2,2,1,2,2,2
"Yeah, I definitely feel responsible about what happened to her. And I think she feels unsafe sometimes. I can see her get anxious or agitated in situations where maybe it doesn't call for it, but I just don't know what to do when that comes up.",P,JTcjMPoxUTM_21,,,,,,
"Yeah. So cognitive processing can definitely help with your emotions and hers as well, but also we have the next phase of therapy we'll kind of help you manage her behavior at home when those strong feelings come up.",T,JTcjMPoxUTM_22,1,1,1,1,1,2
"I informed my psychologist that following the trauma, Jenny was dealing with behavioral issues for the first time in her life. The psychologist reassured me that children often react to traumatic events with anxiety and emotional outbursts. She also told me that other common reactions include disruptive behavior, aggression, anger, or having trouble following rules. The psychologist told me that in the behavior management portion of therapy, several strategies would be introduced that would help me deal with these kinds of behaviors when they come up. The psychologist informed me that behavior management techniques help parents make desirable behaviors, like following the rules, more likely to occur, as well as making less desirable behaviors, like acting out, less likely to occur. She said that we achieve these things through the use of praise and things like timeout. She also told me that although it might feel difficult at first to punish Jenny for the undesirable behavior due to the trauma, that it's an important part of recovery. I agree that setting firm boundaries and discouraging the disruptive behavior is going to be important for Jenny's prolonged success.",P,JTcjMPoxUTM_23,,,,,,
"As I mentioned earlier, there will be a point in therapy at which Jenny is going to share the trauma narrative with you while the three of us are meeting together. And we include this in the therapy for multiple reasons. One, it's an important opportunity for Jenny to be able to share the narrative with you so that she can see that you're responding and being able to talk and hear about it in a calm way and so that you can model effective coping for her about what happened. It also gives you both the opportunity to clear up any misunderstandings or confusion about what happened and any emotions that might be stemming from that miscommunication.",T,JTcjMPoxUTM_24,1,1,1,1,1,2
"Okay. Um, does this mean that I should be talking with her at length about the trauma outside of therapy?",P,JTcjMPoxUTM_25,,,,,,
"Yeah, that's a really good question. And although that is the eventual goal of therapy, we kind of discourage parents from talking about it early on in therapy because we want to make sure that the communication is healthy and productive and that effective coping is getting modeled. And we just want to make sure that you're both comfortable communicating about it before that happens.",T,JTcjMPoxUTM_26,1,1,1,1,1,2
Okay. So do you have any other questions or concerns that you want to talk about in regards to this therapy?,T,JTcjMPoxUTM_27,1,1,1,1,0,2
"I don't think so. Um, you've done a really good job explaining it and thank you for meeting with me. I feel like I have a much better idea of what our options look like.",P,JTcjMPoxUTM_28,,,,,,
"In order to find a trauma-focused CBT therapist, visit effectivechildtherapy.org and click on the link that says how to find a child therapist. Thank you so much for your time and for listening to our story.",P,JTcjMPoxUTM_29,,,,,,
