Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"I don't think it's the case that people are either not motivated or motivated. And in fact, motivational interviewing was born from conversations with very, very difficult people, who were classified as not at all motivated to change and very resistant to treatment.",T,bTRRNWrwRCo_1,2,1,1,0,0,2
"Well, Mr. Smith, that's your medication sorted out. Blood pressure's a little on the high side. I wonder if I could raise the subject of your weight?",T,bTRRNWrwRCo_2,0,0,0,0,0,1
What?,P,bTRRNWrwRCo_3,,,,,,
I wondered if we could spend just a couple of minutes talking about your weight?,T,bTRRNWrwRCo_4,1,1,1,1,0,2
"You are joking, aren't you? I mean, look, I've made time in my day to come here. I'm kept in your waiting room for 45 minutes. It's not acceptable, you know. If I make an appointment with a client for ten, I expect them to start at ten, not quarter to eleven.",P,bTRRNWrwRCo_5,,,,,,
Right. And you—so you're busy enough...,T,bTRRNWrwRCo_6,1,1,0,1,1,2
"Yeah, I've got other things to do. I've got accounts to do, I've got clients coming in, you know.",P,bTRRNWrwRCo_7,,,,,,
"Yeah, and it wasn't necessarily easy for you to make the time to come down and you had to wait in the waiting room and now I raise the subject of weight just when you're thinking of leaving.",T,bTRRNWrwRCo_8,1,1,0,1,1,2
"Yeah, I mean, okay, fair enough, I've got to have my blood pressure medication changed, but I really haven't got time to talk about my weight. I'm aware of my weight, I'm aware of the problems and the solutions, so I don't really need a discussion. I've just got too much to do at the moment.",P,bTRRNWrwRCo_9,,,,,,
"Right, and so it's been a bit of a rush for you coming in, and I'm sorry about the wait in the waiting room.",T,bTRRNWrwRCo_10,1,1,0,1,1,2
"Well, it's—it's bad form, you know.",P,bTRRNWrwRCo_11,,,,,,
"Yeah, and that's not easy for you because you'd like to go really soon and here I am asking you to spend just a couple of minutes with me.",T,bTRRNWrwRCo_12,0,0,0,0,0,1
"Yeah, well basically I've got things to do, I've got to get back to the office, I've got a pile of work. Every moment out of my day means I have to work in the evening or weekends.",P,bTRRNWrwRCo_13,,,,,,
It counts.,T,bTRRNWrwRCo_14,1,1,0,1,1,2
"When you're self-employed you haven't got a choice, you know.",P,bTRRNWrwRCo_15,,,,,,
"Yeah, exactly. It's up to you. Just a couple of minutes?",T,bTRRNWrwRCo_16,0,0,0,0,0,1
"Well, I'm here now, so yeah, okay, if it's a couple of minutes.",P,bTRRNWrwRCo_17,,,,,,
"I promise. Okay, good. I want to simply ask you how you feel about it.",T,bTRRNWrwRCo_18,1,1,1,1,1,2
"About what? Losing weight? Well, obviously I want to. I'm aware that I'm over my balance weight, and I know that it's causing problems. I get out of breath if I have to do something in a hurry and I realize I'm on this blood pressure medication...",P,bTRRNWrwRCo_19,,,,,,
Right.,T,bTRRNWrwRCo_20,0,0,0,0,0,1
...and maybe that's probably contributing to it.,P,bTRRNWrwRCo_21,,,,,,
Right. So you can see the links between your weight and your health and you'd like things to be a bit better.,T,bTRRNWrwRCo_22,2,1,2,2,1,2
"Yeah, the weight is something I would like to get a handle on, you know.",P,bTRRNWrwRCo_23,,,,,,
You'd like to if you could.,T,bTRRNWrwRCo_24,1,1,1,1,1,2
"Yeah, I know the theories of exercise and diet, but because of my lifestyle as an accountant, finding time to exercise or prepare meals is hard. With me it's very often ready meals and that sort of thing.",P,bTRRNWrwRCo_25,,,,,,
"Okay, yeah.",T,bTRRNWrwRCo_26,0,0,0,0,0,1
"Food on the run, you know? Grazing.",P,bTRRNWrwRCo_27,,,,,,
"Okay. Let me see if I can summarize: you lead a busy life, you run a business, and you've got a lot to do. You're aware of the links between health and weight and you're concerned, but your life is busy and you tend to use convenience foods to get work done.",T,bTRRNWrwRCo_28,2,1,1,2,1,2
"Yeah, because of my lifestyle, food is just fuel. I'm juggling all these balls and I don't want to drop any.",P,bTRRNWrwRCo_29,,,,,,
"I get it. And so if you could fit it in, you would like things to be different, but that's not so easy.",T,bTRRNWrwRCo_30,1,1,1,1,0,2
No.,P,bTRRNWrwRCo_31,,,,,,
Okay. Can I suggest that you come back and see me in a couple of weeks' time just to chat about this?,T,bTRRNWrwRCo_32,1,1,1,1,0,2
"Um, okay, I'm up for that, but it's going to be the same problem of finding time, and if I make an appointment I don't expect to be kept waiting for half an hour.",P,bTRRNWrwRCo_33,,,,,,
Exactly. I tell you what might be a nice solution: come for the first appointment at 8:30. Then there'll be absolutely no waiting. The purpose will be to see how you could move forward and fit in a healthier lifestyle into your busy work life.,T,bTRRNWrwRCo_34,0,0,0,0,0,1
I'll look at my schedules and see if anything can be arranged so it's not a wasted interview and I can come here prepared.,P,bTRRNWrwRCo_35,,,,,,
Good. See if you can fix it up and also give some thought to what we've talked about.,T,bTRRNWrwRCo_36,1,1,2,1,0,2
"Yeah, of course.",P,bTRRNWrwRCo_37,,,,,,
Good stuff.,T,bTRRNWrwRCo_38,1,1,0,0,0,2
"Okay, thanks. Sorry I went off a bit.",P,bTRRNWrwRCo_39,,,,,,
"Ah, all the best.",T,bTRRNWrwRCo_40,1,0,0,0,0,1
"A few well-chosen words, a very thoughtful question, can be worth more than many mouthfuls of busy talk.",T,bTRRNWrwRCo_41,0,0,0,0,0,-1
"Well, um, I want to try to stop smoking.",P,bTRRNWrwRCo_42,,,,,,
Aha. That's quite a decision.,T,bTRRNWrwRCo_43,1,1,1,1,0,2
"Well, it is because I've been smoking all my life.",P,bTRRNWrwRCo_44,,,,,,
"We could talk about adjusting your diet, adjusting your exercise, or perhaps anything else that you think is relevant. And I'm wondering what makes the most sense to you.",T,bTRRNWrwRCo_45,1,1,2,1,0,2
