Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"So Bethany, can you tell me what this week has looked like for you?",T,mZc43xBB3qk_1,1,1,1,1,1,2
"This week, um, I don't know, I guess it was a little bit more productive than usual, but not really. I'm still just usual, dead to the world.",P,mZc43xBB3qk_2,,,,,,
Dead to the world?,T,mZc43xBB3qk_3,1,0,1,1,1,2
"Yeah, you know, I'm just in my room most of the day. I'm not really part of the world or part of my family. I'm just closed off in my own little sad universe, I guess.",P,mZc43xBB3qk_4,,,,,,
So you're feeling isolated from your family?,T,mZc43xBB3qk_5,1,1,1,2,1,2
"Yeah. Yeah, I'm just feeling really disconnected. Just really... I don't know, it's just been a really tough week with my husband. We've been fighting a lot, as usual.",P,mZc43xBB3qk_6,,,,,,
"So when you say you're feeling disconnected, can you explain to me more what that looks like?",T,mZc43xBB3qk_7,1,1,1,1,1,2
"Yeah, I guess, I'm just so tired all day and just exhausted, and he has all these demands and all these things he wants me to do and I just feel like I'm not capable of doing them. I can't even get myself out of bed in the morning, how am I supposed to do all the things he wants me to do? Like just last night, he came home yelling at me like usual and all the dishes were still in the sink and all the laundry was all on the bed, but like I couldn't even tell him that like I looked online for jobs, which I was, I thought I should be proud of, but I didn't even... I don't know, I didn't even find a job, so whatever, it's fine, it's not that big of a deal, but I just thought maybe like we could talk about that, but he was just yelling about his shirts needing to be ironed and I just couldn't do any of it.",P,mZc43xBB3qk_8,,,,,,
"So you feel that even though you made some progress by looking at jobs this week, that you didn't feel much accomplishment from that because your husband didn't acknowledge it or appreciate it?",T,mZc43xBB3qk_9,1,1,1,2,2,2
"Yeah, he doesn't appreciate anything I do.",P,mZc43xBB3qk_10,,,,,,
How does being unappreciated make you feel inside?,T,mZc43xBB3qk_11,1,1,1,2,2,2
"It just makes my whole body just ache. It just makes me feel empty. Like, if he can't appreciate the things I do, then why would I be motivated to do the things he wants me to do? Like how am I supposed to iron his shirts when I can't even get out of bed in the morning, you know? It just makes me feel really just... just empty and just miserable.",P,mZc43xBB3qk_12,,,,,,
"I hear you saying that you're shutting down. And not only do I hear you saying that, but I can see you sitting here with me, with the way you're sitting with your arms crossed, I feel like you're closing yourself off to a lot of things, to a lot of people.",T,mZc43xBB3qk_13,1,1,1,2,2,2
"Yeah. Yeah, definitely, I am, because they don't notice anything I do. And I mean, on Monday, like, I actually got out of the house, which I thought was like a big deal in the moment. But I took the cat to the groomers. My husband's been bugging me about that for months and you know, I got out of the house, I drove to the groomers, I changed out of my pajamas, and like all these things are a big deal to me but he doesn't even see that as like an accomplishment. He didn't even notice. Like my daughter didn't notice either. She just comes home and slams the door and doesn't even look at me. And the cat was all groomed, had a nice little bow, and no one even... it's been like five days since then and no one's even said anything since then.",P,mZc43xBB3qk_14,,,,,,
"So I feel like I've made this huge accomplishment for myself by getting out of the door even and taking the cat to the groomers, but then when I get home and it's not noticed by anyone, it takes it all away. It doesn't even matter to me.",T,mZc43xBB3qk_15,1,1,1,2,2,2
Exactly. Exactly.,P,mZc43xBB3qk_16,,,,,,
"So for things to matter to you and for you to feel good about the even little progress steps you're making, you really need to have that acknowledged by your husband and your daughter?",T,mZc43xBB3qk_17,1,1,1,2,2,2
"Yeah. I mean, otherwise what's the point, you know? If I don't have that support... all they do is point out the things I haven't done. Like I'll do something, but it's all about what hasn't been done. Like, 'oh, you haven't vacuumed in two months,' but they don't notice the things that I actually do.",P,mZc43xBB3qk_18,,,,,,
"So I feel, I hear you saying that you're experiencing a lot of hurt.",T,mZc43xBB3qk_19,1,1,1,1,1,1
Yeah. It's a lot.,P,mZc43xBB3qk_20,,,,,,
"So Bethany, you're feeling all this hurt. You're feeling like nobody's recognizing who you are. You have all this laundry and work and vacuuming to do, all these chores. It's a lot. Do you think there's a way we can maybe like put it away somewhere for a little bit to be able to address other issues?",T,mZc43xBB3qk_21,1,1,1,1,1,1
I can try.,P,mZc43xBB3qk_22,,,,,,
"Okay. Um, can you try putting it in a little jar and being able to put all that hurt in a jar?",T,mZc43xBB3qk_23,1,1,1,0,0,0
"It's hard, it feels like there's so much of it, it won't fit.",P,mZc43xBB3qk_24,,,,,,
"Yeah. Um, maybe do you need a bigger space maybe for it?",T,mZc43xBB3qk_25,1,1,1,0,0,0
Yeah.,P,mZc43xBB3qk_26,,,,,,
"Alright, let's try putting it in the corner over here. Um, let's try one more time.",T,mZc43xBB3qk_27,1,1,1,0,0,0
"It's hard, it's like it won't disconnect from me, I just can't separate it from myself.",P,mZc43xBB3qk_28,,,,,,
"Okay. Um, so what do you think that that hurt's trying to tell you?",T,mZc43xBB3qk_29,1,1,1,0,0,0
I don't know.,P,mZc43xBB3qk_30,,,,,,
Let's take a minute and think about it. If it needed something...,T,mZc43xBB3qk_31,1,1,1,0,0,0
"I don't know, like maybe it's just telling me that this is what I always do, I always try to avoid it.",P,mZc43xBB3qk_32,,,,,,
"Okay. Um, well, let's tell the hurt that maybe the hurt is important and that we'll be able to come back to it once you've pushed it away. So it's not going to be gone forever. Um, so can we do that?",T,mZc43xBB3qk_33,1,1,1,0,0,0
"Yeah, I guess we could try. I just know it's... it's trying to tell me that that's not going to work. It's just... yeah, I feel like it's just what I always do with it, I always just try to avoid it.",P,mZc43xBB3qk_34,,,,,,
"Alright, well let's try doing this. Let's try closing your eyes. We'll do some breathing exercises here. Take a deep breath in. Deep breath out. Deep breath in. Deep breath out. Imagine all the laundry, and the husband, and the daughter, and the cat... just put it outside in the hallway, the very far end of the hallway. Breathe in. Breathe out. Okay. Open your eyes. How's that feel?",T,mZc43xBB3qk_35,1,1,1,0,0,0
"I don't know, I guess I'm so... I'm feeling a little bit more relaxed, but I still don't feel good.",P,mZc43xBB3qk_36,,,,,,
"Okay. Um, is it in the hallway or are you still hanging on to it?",T,mZc43xBB3qk_37,1,1,1,0,0,0
"I guess it's in the hallway now, just different things kind of coming up.",P,mZc43xBB3qk_38,,,,,,
"Okay. Um, so what are you, what are you feeling? What do you want to talk about?",T,mZc43xBB3qk_39,1,1,1,1,1,2
"I don't know, I guess I'm kind of lost. What should I talk about?",P,mZc43xBB3qk_40,,,,,,
"I don't have an agenda today. So whatever, whatever comes to mind, whatever you feel is important.",T,mZc43xBB3qk_41,1,1,2,1,0,2
"I don't know. Um, I mean, do you have any suggestions?",P,mZc43xBB3qk_42,,,,,,
"Well, let's take a minute and think about it. Close your eyes again. And think about what you're feeling. So what are you feeling right now?",T,mZc43xBB3qk_43,1,1,1,2,2,2
"I guess what it really is, is I feel guilty, like for even letting go of that hurt. Like I... I need that hurt, or like that hurt makes me feel guilty, like I shouldn't be hurting. Like part of me needs to hurt and part of me just feels so bad for even hurting like I should be taking care of my family and I just feel a lot of guilt.",P,mZc43xBB3qk_44,,,,,,
"So you feel guilty when you hurt. You're not worthy of feeling hurt, you're not worthy of feeling good?",T,mZc43xBB3qk_45,2,1,0,2,2,2
"Yeah, exactly. It's like I feel guilty for even feeling hurt, but I feel guilty for feeling good. It's like I don't deserve happiness, but I know I probably deserve to feel better. It's just, no matter what, I just feel guilty.",P,mZc43xBB3qk_46,,,,,,
"Okay. So I want to kind of delve into that a little bit, that guilt that you're feeling that's arising into this hurt. Would you be willing to try something with me?",T,mZc43xBB3qk_47,1,1,1,1,1,2
"Yeah, I can try.",P,mZc43xBB3qk_48,,,,,,
"Okay. So what we're going to do is I want you to think about this chair and I want you to picture yourself over here. This is the side of you that says you don't deserve to be able to feel guilty, and that you don't deserve to be hurt. So I want you to focus on yourself. Okay. Um, tell yourself about how it makes you feel to be guilty about hurting.",T,mZc43xBB3qk_49,1,1,1,2,1,2
"I just feel like I... I feel guilty for hurting because it makes me... it forces me to just stay in bed and it makes me feel... hurt makes me feel like I'm incapable of taking care of my family and I need to take care of my family. And I just feel guilty because while I'm hurting, I can't do that, I can't be there for them.",P,mZc43xBB3qk_50,,,,,,
It hurts to know when I'm hurt.,T,mZc43xBB3qk_51,0,0,0,2,2,2
It hurts to know when I'm hurt.,P,mZc43xBB3qk_52,,,,,,
And I deserve more than being hurt.,T,mZc43xBB3qk_53,-1,-1,-2,-1,-2,-2
I deserve more than being hurt.,P,mZc43xBB3qk_54,,,,,,
And I want to be there for my family.,T,mZc43xBB3qk_55,-1,-1,-2,-1,-2,-2
I want to be there for my family.,P,mZc43xBB3qk_56,,,,,,
