Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Jackie, how are you doing today?",T,f6Y_P8Jv2cU_1,1,1,1,1,1,2
"I'm fine, how are you?",P,f6Y_P8Jv2cU_2,,,,,,
"I'm doing fine, thanks for asking. I understand you've been having some difficulties that brought you into our agency.",T,f6Y_P8Jv2cU_3,1,0,1,1,0,2
"Yeah, I'm really worried about my drinking.",P,f6Y_P8Jv2cU_4,,,,,,
You're worried about your drinking? Tell me about your drinking.,T,f6Y_P8Jv2cU_5,1,0,1,2,1,2
"Well, my family are all big partiers, they all really like to drink. So it's something I've been surrounded by a lot. But I've been having these really intense cravings that I really feel like I want to drink when I'm at work. I'm just like, 'oh, I could really use a drink right now.' And that really worries me. I'm just nervous it's becoming a problem.",P,f6Y_P8Jv2cU_6,,,,,,
So sometimes at work you've been having cravings for alcohol. Any other times you've been having cravings?,T,f6Y_P8Jv2cU_7,1,0,0,1,0,2
"Yeah, just kind of when I'm at home, you know, not really doing anything. Just like, 'I could go for a beer right now.'",P,f6Y_P8Jv2cU_8,,,,,,
"So other than that feeling of having the craving, is there anything you do after you have the craving?",T,f6Y_P8Jv2cU_9,0,0,0,1,0,2
"Yeah, sometimes I'll have a drink and I just feel like I want to give into it.",P,f6Y_P8Jv2cU_10,,,,,,
How much do you drink?,T,f6Y_P8Jv2cU_11,0,0,0,1,0,2
Like a beer or two.,P,f6Y_P8Jv2cU_12,,,,,,
Is this when you're at work in the day or...?,T,f6Y_P8Jv2cU_13,0,0,0,1,0,2
"Oh no, after work I'll go and have a drink.",P,f6Y_P8Jv2cU_14,,,,,,
"All right. So when you're having cravings at work, you're not drinking there?",T,f6Y_P8Jv2cU_15,0,0,0,1,0,2
"No, no.",P,f6Y_P8Jv2cU_16,,,,,,
All right. So tell me about your typical alcohol consumption in a week.,T,f6Y_P8Jv2cU_17,1,0,0,2,1,2
"On Fridays after work, after a long week, that's kind of when I really crave it. I go have a drink with some friends. I'll have a drink sometimes with dinner. If I'm at a social event, I kind of feel like I want to have a drink then. I don't really want to feel that way. I feel like that might be a problem.",P,f6Y_P8Jv2cU_18,,,,,,
You're worried the craving is indicating that you have an alcohol problem. Have you ever tried to cut down your drinking and were unable to do so?,T,f6Y_P8Jv2cU_19,1,0,0,1,1,2
"Usually I'm able to limit my days. If I say I'll just go to a party this weekend, I'll have one. Usually I can stick to it.",P,f6Y_P8Jv2cU_20,,,,,,
Do you spend a lot of time trying to obtain alcohol?,T,f6Y_P8Jv2cU_21,0,0,0,1,0,2
"No, I guess not. I think about when I want to have it when I have a craving, but I don't really spend a lot of time thinking about it or trying to get it.",P,f6Y_P8Jv2cU_22,,,,,,
How about in terms of your responsibilities? Have you failed to uphold any of your responsibilities because of your drinking?,T,f6Y_P8Jv2cU_23,0,0,0,1,0,2
"Maybe I haven't gone home from work right away when I have to put my clothes away or do some laundry, because I'd rather just go have a drink with my friends. But no major responsibilities, no work responsibilities or anything like that have been missed.",P,f6Y_P8Jv2cU_24,,,,,,
All right. Do you have any social problems because of your drinking?,T,f6Y_P8Jv2cU_25,0,0,0,1,0,2
"No, I guess not. I get really friendly when I have a drink, so I don't really think that's a problem.",P,f6Y_P8Jv2cU_26,,,,,,
It hasn't caused any social problems. Do you find yourself giving up important activities because you're drinking instead?,T,f6Y_P8Jv2cU_27,0,0,0,1,0,2
"No. I usually do what I need to do. I still attend the things that I need to attend, but maybe I think about it while I'm there, like 'why isn't there any beer here?'",P,f6Y_P8Jv2cU_28,,,,,,
"All right, so you're thinking about it, but you're still participating. Are you engaging in any activities that are dangerous because of the drinking? Drinking and driving, anything like that?",T,f6Y_P8Jv2cU_29,0,0,0,1,0,2
No.,P,f6Y_P8Jv2cU_30,,,,,,
Nothing like that?,T,f6Y_P8Jv2cU_31,0,0,0,1,0,2
"No, I guess not.",P,f6Y_P8Jv2cU_32,,,,,,
There's nothing like that?,T,f6Y_P8Jv2cU_33,0,0,0,1,0,2
No.,P,f6Y_P8Jv2cU_34,,,,,,
All right. Do you have any physical or mental health problems that are made worse by the drinking?,T,f6Y_P8Jv2cU_35,0,0,0,1,0,2
No. I wouldn't say worse.,P,f6Y_P8Jv2cU_36,,,,,,
Do you have any medical or mental health problems in general?,T,f6Y_P8Jv2cU_37,0,0,0,0,0,2
"No, none.",P,f6Y_P8Jv2cU_38,,,,,,
All right. Do you find that you have to increase the amount of alcohol you're drinking to get the same effect?,T,f6Y_P8Jv2cU_39,0,0,0,0,0,2
"I usually have around the same amount every time, so I would say no. I never really go all out.",P,f6Y_P8Jv2cU_40,,,,,,
Have you noticed that the effect has been diminished? Like you're not getting the same effect from the alcohol?,T,f6Y_P8Jv2cU_41,1,1,1,1,0,2
I usually feel the same.,P,f6Y_P8Jv2cU_42,,,,,,
It feels the same way?,T,f6Y_P8Jv2cU_43,0,0,0,1,0,2
Yeah.,P,f6Y_P8Jv2cU_44,,,,,,
"Have you ever noticed any symptoms when you stop drinking, like a withdrawal?",T,f6Y_P8Jv2cU_45,0,0,0,1,0,2
No.,P,f6Y_P8Jv2cU_46,,,,,,
"Well, what do you mean really by withdrawal?",P,f6Y_P8Jv2cU_47,,,,,,
"Like when you stop using alcohol, are you finding that you're anxious, depressed, or you have physical reactions?",T,f6Y_P8Jv2cU_48,1,1,1,1,1,2
"Oh no. No, none of that.",P,f6Y_P8Jv2cU_49,,,,,,
"All right, Jackie. I appreciate you telling me about what's going on and answering my questions. If you're okay with it, I'll get you in to see a counselor. I'll get that scheduled and we can go from there.",T,f6Y_P8Jv2cU_50,1,1,1,0,0,2
"Okay, thank you very much.",P,f6Y_P8Jv2cU_51,,,,,,
