Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Physically, physically, why won't you engage, I guess is what I put in and you said...",P,pGhtido14gk_1,,,,,,
You're saying I'm inviting you?,P,pGhtido14gk_2,,,,,,
"Yeah, I'm constantly sort of there in the moment and, you know, being lovey-dovey and what-not, and it's like I'm not there. You know, we've still more things to talk...",P,pGhtido14gk_3,,,,,,
"I'm the one saying you're not there. I'm the one saying we have more things to figure out and what-not. So it's kind of a brush-off, it's kind of...",P,pGhtido14gk_4,,,,,,
"Nope. So, does that make me a little bit perturbed? For sure. Because I'm thinking, well, how do we fix this? I'm not saying that sex fixes everything because it doesn't, but how do we get past that part of it if you won't take the step to get past that part of it, is what I'm...",P,pGhtido14gk_5,,,,,,
So what does happen there? That must be painful for you.,T,pGhtido14gk_6,2,1,1,2,2,2
"Nothing, we just continue. Just like, whatever, we're watching TV or...",P,pGhtido14gk_7,,,,,,
Okay.,T,pGhtido14gk_8,0,0,0,0,0,0
"You know, whatever. But...",P,pGhtido14gk_9,,,,,,
That has to be...,T,pGhtido14gk_10,1,1,0,1,1,1
Is it stewing inside? Absolutely. But do I say anything further? Yep.,P,pGhtido14gk_11,,,,,,
That has to be painful for you.,T,pGhtido14gk_12,2,1,1,2,2,2
"Yep, a little bit.",P,pGhtido14gk_13,,,,,,
Do you think she understands how painful that is for you?,T,pGhtido14gk_14,2,1,1,2,2,2
"No. No. And it's funny because I'll run things through my head with questions that I want to ask but I don't ask them. You want once in a while ask... it took me a long time to ask you that question, 'why won't you engage with me?' and it was probably two or three days and I'm thinking, 'okay, I'm going to ask,' and just...",P,pGhtido14gk_15,,,,,,
"Can you help, can you help Janie right now understand what that, a little bit of what that feels like when you're aware that you're reaching, right? And you're reaching and you're hoping that Janie is going to respond in a certain way and you're going to have more physical intimacy and somehow you experience that Janie closes the door or... can you help her understand a little bit of what happens to you in that moment? That's painful.",T,pGhtido14gk_16,2,1,1,2,2,2
"I think she knows. But it is... yeah, it's... it is painful. It's hurtful. It makes me feel like I... that you don't want me, type thing. And it's... it's not a good feeling. To feel not wanted and... kind of brushed off and... no. So it makes me feel...",P,pGhtido14gk_17,,,,,,
You feel brushed off. Not wanted. Small. Is that what you're doing with your hand?,T,pGhtido14gk_18,2,1,1,2,2,2
I think that you really were able to deliver exactly what I was hoping would happen in the session in terms of helping Janie to reach a little bit deeper and move away from the complaining and the demand to the need to have Kelly really be there for her.,T,pGhtido14gk_19,2,1,1,2,2,2
To go on an emotional level.,T,pGhtido14gk_20,2,1,1,2,2,2
"Yeah, her fear, her fear of reaching out and getting hurt. Really helping bring her to that and having that corrective experience with her partner who really, really wants to be there for her. And I think, I think for Kelly, it's a new challenge and an exciting one to be the one that's taking care of her partner.",T,pGhtido14gk_21,2,1,1,2,2,2
