Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Hi Kathleen, how's it going?",T,iJGWhR7c2Ik_1,0,1,1,1,0,2
"Good, how are you?",P,iJGWhR7c2Ik_2,,,,,,
"I'm doing well, thanks for asking. I'd like to ask you some questions about your memory. Okay?",T,iJGWhR7c2Ik_3,0,0,0,0,0,2
Okay.,P,iJGWhR7c2Ik_4,,,,,,
Listen carefully. I'm going to say three words. You say them back after I stop. Ready?,T,iJGWhR7c2Ik_5,0,0,0,0,0,2
Mm-hm.,P,iJGWhR7c2Ik_6,,,,,,
"Here they are: milk, sensible, before. Now repeat those words back to me.",T,iJGWhR7c2Ik_7,0,0,0,0,0,2
"Milk, sensible, and before.",P,iJGWhR7c2Ik_8,,,,,,
Now keep those words in mind. I'm going to ask you to say them again in a few minutes. Okay?,T,iJGWhR7c2Ik_9,0,0,0,0,0,2
Okay.,P,iJGWhR7c2Ik_10,,,,,,
What day is today?,T,iJGWhR7c2Ik_11,0,0,0,0,0,2
Monday.,P,iJGWhR7c2Ik_12,,,,,,
What is the year?,T,iJGWhR7c2Ik_13,0,0,0,0,0,2
2015.,P,iJGWhR7c2Ik_14,,,,,,
What is the season?,T,iJGWhR7c2Ik_15,0,0,0,0,0,2
"Summer, still hot out.",P,iJGWhR7c2Ik_16,,,,,,
What is the month of the year?,T,iJGWhR7c2Ik_17,0,0,0,0,0,2
September.,P,iJGWhR7c2Ik_18,,,,,,
What is the day of the week?,T,iJGWhR7c2Ik_19,0,0,0,0,0,2
Monday.,P,iJGWhR7c2Ik_20,,,,,,
What is the date?,T,iJGWhR7c2Ik_21,0,0,0,0,0,2
The 14th.,P,iJGWhR7c2Ik_22,,,,,,
Where are we now?,T,iJGWhR7c2Ik_23,0,0,0,0,0,2
In your office.,P,iJGWhR7c2Ik_24,,,,,,
What is the state?,T,iJGWhR7c2Ik_25,0,0,0,0,0,2
Delaware.,P,iJGWhR7c2Ik_26,,,,,,
What is the county?,T,iJGWhR7c2Ik_27,0,0,0,0,0,2
New Castle.,P,iJGWhR7c2Ik_28,,,,,,
What is the city?,T,iJGWhR7c2Ik_29,0,0,0,0,0,2
Smyrna?,P,iJGWhR7c2Ik_30,,,,,,
What is the name of the building we're in?,T,iJGWhR7c2Ik_31,0,0,0,0,0,2
I didn't know it had a name.,P,iJGWhR7c2Ik_32,,,,,,
Okay. What type of building is it?,T,iJGWhR7c2Ik_33,0,0,0,0,0,2
A school.,P,iJGWhR7c2Ik_34,,,,,,
What floor are we on?,T,iJGWhR7c2Ik_35,0,0,0,0,0,2
The second.,P,iJGWhR7c2Ik_36,,,,,,
What were those three words I asked you to remember?,T,iJGWhR7c2Ik_37,0,0,0,0,0,2
"Milk, cup, and book.",P,iJGWhR7c2Ik_38,,,,,,
"Okay. Now I'd like you to subtract 7 from 100, then keep subtracting 7 from each answer until I tell you to stop. What is 100 take away 7?",T,iJGWhR7c2Ik_39,0,0,0,0,0,2
92.,P,iJGWhR7c2Ik_40,,,,,,
Keep going.,T,iJGWhR7c2Ik_41,0,0,0,0,0,2
85.,P,iJGWhR7c2Ik_42,,,,,,
Keep going.,T,iJGWhR7c2Ik_43,0,0,0,0,0,2
79.,P,iJGWhR7c2Ik_44,,,,,,
Keep going.,T,iJGWhR7c2Ik_45,0,0,0,0,0,2
72.,P,iJGWhR7c2Ik_46,,,,,,
Keep going.,T,iJGWhR7c2Ik_47,0,0,0,0,0,2
64.,P,iJGWhR7c2Ik_48,,,,,,
"Okay, good. What is this?",T,iJGWhR7c2Ik_49,1,1,0,1,0,2
Your eye.,P,iJGWhR7c2Ik_50,,,,,,
And what is this?,T,iJGWhR7c2Ik_51,0,0,0,0,0,2
Your ear.,P,iJGWhR7c2Ik_52,,,,,,
Now I'm going to ask you to repeat what I say. Ready?,T,iJGWhR7c2Ik_53,0,0,0,0,0,2
Mm-hm.,P,iJGWhR7c2Ik_54,,,,,,
It is a lovely sunny day but too warm. Now you say that.,T,iJGWhR7c2Ik_55,0,0,0,0,0,2
It is a lovely sunny day and it's warm.,P,iJGWhR7c2Ik_56,,,,,,
"Listen carefully because I'm going to ask you to do something. Look at these pictures and point to the circle, then point to the square, and then point to the triangle.",T,iJGWhR7c2Ik_57,0,0,0,0,0,2
"Circle, square, and triangle.",P,iJGWhR7c2Ik_58,,,,,,
Please do what this says to do.,T,iJGWhR7c2Ik_59,-1,0,-2,0,0,2
"Okay. You'll find a piece of paper that I left for you on the floor. Using that blank piece of paper, please write a sentence.",T,iJGWhR7c2Ik_60,0,0,0,0,0,2
I see it. Thank you.,P,iJGWhR7c2Ik_61,,,,,,
Please copy this design. You can hold onto that if you want.,T,iJGWhR7c2Ik_62,1,1,0,1,0,2
"Kathleen, that's the end of the test. I want to thank you. This was very helpful.",T,iJGWhR7c2Ik_63,2,2,1,1,1,2
Thank you.,P,iJGWhR7c2Ik_64,,,,,,
